iter	Accuracy	MultiClass
385	0.9404976019	0.4295915914
386	0.9407973621	0.4287864891
387	0.9413968825	0.428018366
388	0.9418465228	0.4272058625
389	0.9418465228	0.426905603
390	0.942196243	0.42594407
391	0.9426958433	0.4251651595
392	0.9423461231	0.4246163447
393	0.9433453237	0.4237502395
394	0.943745004	0.4230145029
395	0.943745004	0.4222863137
396	0.943794964	0.42149489
397	0.9444944045	0.4204260099
398	0.9450439648	0.4197109871
399	0.9450939249	0.4188282895
400	0.9455935252	0.4174525733
401	0.9457933653	0.4168281821
402	0.9459432454	0.4160180477
403	0.9464428457	0.4149438606
404	0.946942446	0.4143236142
