iter	Accuracy	MultiClass
0	0.4913569145	1.080808402
1	0.5078936851	1.06446372
2	0.5079936051	1.051716599
3	0.5102917666	1.040454658
4	0.5098920863	1.032698752
5	0.5154376499	1.022653725
6	0.5157873701	1.014756377
7	0.5192346123	1.007696578
8	0.5243804956	0.9997719958
9	0.5273780975	0.9936190197
10	0.5302258193	0.9878327023
11	0.5362709832	0.9825768282
12	0.5404676259	0.9775286404
13	0.5415667466	0.973265671
14	0.5455135891	0.9684039225
15	0.5462629896	0.9650522421
16	0.548461231	0.9606649871
17	0.5502098321	0.9570040048
18	0.5511091127	0.9543270605
19	0.5529576339	0.9513848218
20	0.5564048761	0.9479856401
21	0.5589528377	0.9448912108
22	0.5617006395	0.9416862378
23	0.5630995204	0.9387021968
24	0.5634492406	0.9371013559
25	0.5662470024	0.9349202246
26	0.5688948841	0.9311796792
27	0.5706434852	0.9288503435
28	0.5745903277	0.9247181437
29	0.5772881695	0.9222203381
30	0.5789368505	0.9203336678
31	0.5816846523	0.9184985507
32	0.5824840128	0.9161249791
33	0.584382494	0.9132708263
34	0.585981215	0.9111034768
35	0.5878297362	0.9089349787
36	0.5895783373	0.9071082048
37	0.5908273381	0.9054867723
38	0.5916766587	0.9038775332
39	0.5930755396	0.9016029545
40	0.5950239808	0.899244295
41	0.5994204636	0.8954555711
42	0.6021183054	0.8927368015
43	0.603067546	0.8909235842
44	0.6058653078	0.8886796631
45	0.6080635492	0.8859881941
46	0.6104616307	0.8834968508
47	0.612460032	0.880226272
48	0.6158573141	0.8775356506
49	0.6161570743	0.8764781757
50	0.617156275	0.8751770433
51	0.6196043165	0.8723503048
52	0.6223021583	0.8695341494
53	0.6233513189	0.8674502724
54	0.6252997602	0.8659074865
55	0.6261990408	0.8643139123
56	0.6290967226	0.8622914159
57	0.6303457234	0.8603464892
58	0.6325939249	0.8586283706
59	0.6356914468	0.8557889655
60	0.6386390887	0.8536808703
61	0.6400879297	0.8520862778
62	0.6402378098	0.8507053804
63	0.6411870504	0.849050946
