iter	Accuracy	MultiClass
122	0.7126298961	0.7669342726
123	0.714078737	0.7656106836
124	0.7150279776	0.7645826715
125	0.7162769784	0.7635777779
126	0.7177258193	0.7619592315
127	0.71867506	0.7605780486
128	0.7198241407	0.7588092079
129	0.7211730616	0.7571917339
130	0.7213229416	0.7556210481
131	0.7243705036	0.7532990008
132	0.725069944	0.7524163529
133	0.7264188649	0.7514675155
134	0.7262190248	0.7500832917
135	0.7284172662	0.7477301395
136	0.729716227	0.7466287298
137	0.7301658673	0.745514142
138	0.7310651479	0.7438945702
139	0.7336630695	0.7417806304
140	0.7345623501	0.7404457084
141	0.7348121503	0.7393772085
142	0.735861311	0.7380082743
143	0.737559952	0.736436141
144	0.7387090328	0.7339135803
145	0.7408573141	0.7322972527
146	0.7416067146	0.7313181665
147	0.7426059153	0.7301521139
148	0.7439548361	0.7283531174
149	0.7456035172	0.7270356284
150	0.7452038369	0.7256057778
151	0.7478017586	0.7232561581
152	0.7486011191	0.7219646752
153	0.7504496403	0.7203740678
154	0.7516486811	0.7190313056
155	0.7527478018	0.7174350481
156	0.7539468425	0.7151132459
157	0.7549960032	0.7141529896
158	0.7559952038	0.7126256301
159	0.7571942446	0.7106328613
160	0.7584932054	0.7092240551
161	0.7604416467	0.7075979103
162	0.7615407674	0.7061313486
163	0.7626398881	0.7043944995
164	0.7646382894	0.7033286599
165	0.7650879297	0.7022707546
166	0.7668864908	0.7004056776
167	0.7679856115	0.6991765469
168	0.7680855316	0.6984801907
169	0.7697342126	0.697212324
170	0.7710831335	0.6959012146
171	0.7725819345	0.6937330824
172	0.7750799361	0.6915122119
173	0.7755795364	0.6907686173
174	0.7757294165	0.6896292604
175	0.7777777778	0.6881974024
176	0.7785271783	0.6870601381
177	0.7788768985	0.6861427041
178	0.779676259	0.6844585656
179	0.7804256595	0.6836220218
180	0.7817745803	0.6819652219
181	0.7840227818	0.6802071635
182	0.7835231815	0.6793284212
183	0.7839228617	0.6785094622
184	0.7852717826	0.6768629296
185	0.7856215028	0.6756800442
186	0.7858213429	0.6748144888
187	0.7879196643	0.6729620269
188	0.7885191847	0.6717102155
189	0.7893185452	0.670233989
190	0.7903677058	0.6694387385
191	0.7911171063	0.6679911641
192	0.7925159872	0.6667272476
193	0.7928157474	0.6657080952
194	0.7941646683	0.6648232997
195	0.7948141487	0.6634746799
196	0.7949640288	0.662745037
197	0.7966127098	0.6612208195
198	0.7976618705	0.6594406573
199	0.7987609912	0.6585408688
200	0.7994604317	0.6575389401
201	0.8012090328	0.6563845033
202	0.8006594724	0.6552811523
203	0.8021582734	0.6535400024
204	0.8037569944	0.6518632187
205	0.8042565947	0.6502261977
206	0.804656275	0.6490068773
207	0.8064548361	0.6472286401
208	0.8079036771	0.6456739443
209	0.8098521183	0.6437589162
210	0.8091526779	0.6427171543
211	0.8104516387	0.6415402154
212	0.8113509193	0.6405904996
213	0.8118005596	0.6397912792
214	0.8132993605	0.6383423136
215	0.8138489209	0.6369737943
216	0.8149480416	0.6362910193
217	0.815547562	0.6350812718
218	0.8160471623	0.6342393684
219	0.817196243	0.6329780054
220	0.8184952038	0.6317137996
221	0.8190947242	0.6306513502
222	0.8199940048	0.6295460223
223	0.8211430855	0.6284118289
224	0.8221422862	0.6267839432
225	0.8224420464	0.6256412928
226	0.8245903277	0.6240607405
227	0.8257893685	0.6231222968
228	0.826588729	0.6218734806
229	0.8270383693	0.6206824244
230	0.8276378897	0.6195813828
231	0.8283373301	0.6176352029
232	0.8298860911	0.6167049061
233	0.8307853717	0.615190177
234	0.8316846523	0.6141039551
235	0.832883693	0.6130908226
236	0.8341326938	0.6114375345
237	0.835881295	0.6097956942
238	0.8365307754	0.6085043324
239	0.8367805755	0.6073255399
240	0.8383293365	0.6058086833
241	0.8389788169	0.6045432404
242	0.8398780975	0.6032046892
243	0.8404776179	0.6023303743
244	0.8413269384	0.601008007
245	0.8417266187	0.6000159263
246	0.8417765787	0.5993914063
247	0.8429256595	0.5978766834
248	0.8442745803	0.5966826758
249	0.8454236611	0.595691414
250	0.8462230216	0.5943876665
251	0.8466227018	0.5937349054
252	0.8472222222	0.592639278
253	0.8479716227	0.5913838576
254	0.8491207034	0.5898627258
255	0.8501199041	0.5889089323
256	0.8509192646	0.5879511049
257	0.8517685851	0.5868906144
258	0.8517685851	0.5863884417
259	0.8526678657	0.5855685902
260	0.8528677058	0.5848025038
261	0.8539168665	0.5833326691
262	0.8548661071	0.5819547637
263	0.8552657874	0.5811612888
264	0.8564148681	0.5802432366
265	0.8569144684	0.5792393822
266	0.8574140687	0.5783811296
267	0.8582633893	0.5772112912
268	0.8592625899	0.5765221802
269	0.8599620304	0.575518751
270	0.8604116707	0.5744290534
271	0.8610611511	0.573244206
272	0.8624100719	0.5719106503
273	0.8627098321	0.5706764243
274	0.8637090328	0.5698900194
275	0.8643585132	0.568941195
276	0.8653577138	0.568147646
277	0.865607514	0.5671312592
278	0.8664068745	0.5654736624
279	0.8673561151	0.5646335538
280	0.8678557154	0.5637673694
281	0.8675559552	0.5631141306
282	0.8695043965	0.5614439274
283	0.8698541167	0.5607671914
284	0.8706534772	0.5600557352
285	0.8711031175	0.5595296726
286	0.871852518	0.5581946324
287	0.8724520384	0.5571146751
288	0.8728017586	0.5553366193
289	0.8733013589	0.5543695186
290	0.8746003197	0.5526098903
291	0.8748501199	0.5517786982
292	0.8760491607	0.5504940111
293	0.8768984812	0.549782366
294	0.8769984013	0.5488974444
295	0.8773980815	0.5478588541
296	0.8791966427	0.5465982262
297	0.8801458833	0.5449292354
298	0.8806454836	0.5441243893
299	0.8810951239	0.5433132015
300	0.8810951239	0.5424584389
301	0.8820943245	0.5416305255
302	0.8820943245	0.5408593399
303	0.8832933653	0.5395782944
304	0.8838429257	0.538427943
305	0.8846922462	0.5377120925
306	0.8846422862	0.5370549568
307	0.8849920064	0.5365252017
308	0.8852917666	0.5359161004
309	0.8860411671	0.5346343673
310	0.8863409273	0.5339212395
311	0.8867406075	0.5331201999
312	0.8877398082	0.531726336
313	0.8879396483	0.5306404575
314	0.8883892886	0.5297091633
315	0.8888888889	0.5287684019
316	0.8897881695	0.5274035393
317	0.8898381295	0.526387274
318	0.8905375699	0.5252774787
319	0.8914868106	0.5241681824
320	0.8918864908	0.5233217443
321	0.8929856115	0.52245037
322	0.8935851319	0.5214660292
323	0.8950839329	0.520332086
324	0.8951338929	0.5192939513
325	0.8955835332	0.5184788893
326	0.8965827338	0.5171137813
327	0.896882494	0.5160965259
