iter	Accuracy	MultiClass
69	0.667116307	0.822250211
70	0.6684152678	0.8204921791
71	0.6711131095	0.817945297
72	0.6726119105	0.8161471687
73	0.6746103118	0.8134280622
74	0.6789068745	0.8093190847
75	0.6813549161	0.8069940743
76	0.684352518	0.8046223699
77	0.6854016787	0.8026651238
78	0.6858013589	0.800792243
79	0.6866007194	0.7990469771
80	0.6899980016	0.7956660989
81	0.6929956035	0.7920391351
82	0.6962430056	0.7896224884
83	0.6979916067	0.7877693809
84	0.7003896882	0.7858741164
85	0.7032374101	0.7834990993
86	0.7043365308	0.7809170508
87	0.7065847322	0.7791248915
88	0.7074340528	0.7772912211
89	0.7083832934	0.7744247644
90	0.710981215	0.7730068038
91	0.7115807354	0.7711735079
92	0.7137290168	0.7690767676
93	0.7165267786	0.7666296779
94	0.7186250999	0.765117056
95	0.7189248601	0.763957263
96	0.7213729017	0.7618065764
97	0.7224220624	0.7604571162
98	0.7241207034	0.7577836562
99	0.7256195044	0.7562708421
100	0.7267186251	0.7543355677
101	0.728167466	0.7533048231
102	0.729616307	0.7518022282
103	0.7317146283	0.749506287
104	0.7349120703	0.7473574624
105	0.7365107914	0.7457507629
106	0.739008793	0.7437038257
107	0.7404076739	0.7414448055
108	0.742256195	0.7394199371
109	0.7430055955	0.7371603078
110	0.7451039169	0.7357095725
111	0.7479516387	0.7330117833
112	0.7491007194	0.7306552446
113	0.7517985612	0.7282885375
114	0.7520983213	0.7264219286
115	0.7539968026	0.7248907797
116	0.7551458833	0.7227770475
117	0.7555455635	0.7209064669
118	0.757743805	0.7187767662
119	0.7602917666	0.7164289916
120	0.7622901679	0.7138172757
121	0.7639388489	0.7122622395
122	0.7636890488	0.7110157916
123	0.7659872102	0.7078630085
124	0.7667366107	0.7065175537
125	0.768735012	0.7049964962
126	0.7694344524	0.7033475221
127	0.7735311751	0.6997669931
128	0.7756294964	0.6978793722
129	0.7754296563	0.6962249046
130	0.7776778577	0.6944213656
131	0.7780275779	0.6922574746
132	0.7793764988	0.6899054538
133	0.7819744205	0.6878910583
134	0.7826738609	0.686021886
135	0.7841726619	0.6839209475
136	0.7852717826	0.6824068749
137	0.7869204636	0.6801569337
138	0.7886191047	0.6783531284
139	0.7895183853	0.6776231528
140	0.7904176659	0.67631119
141	0.7920163869	0.6743544973
142	0.7930155875	0.6724439462
143	0.7946642686	0.6709186891
144	0.7956634692	0.6693555215
145	0.79691247	0.6673415064
146	0.7982114309	0.6660541572
147	0.7993605116	0.6647116818
148	0.8005595524	0.6630300335
149	0.8009092726	0.6616169934
150	0.8020583533	0.6599835417
151	0.8037569944	0.6588470894
152	0.8043065548	0.6576137263
153	0.8055055955	0.6562266986
154	0.8059552358	0.6553603044
155	0.8073541167	0.6539387766
156	0.807753797	0.6524965438
157	0.807753797	0.6516074551
158	0.8092026379	0.6497103938
159	0.8107014388	0.6484032699
160	0.8099520384	0.6469143881
161	0.8117006395	0.6455461193
162	0.8126998401	0.6434935669
163	0.8148980815	0.6417333711
164	0.815597522	0.6398771051
165	0.8168465228	0.6386083497
166	0.8178956835	0.6372266826
167	0.8181954436	0.6359251912
168	0.8189948042	0.6341679015
169	0.8196442846	0.6327405831
170	0.8206934452	0.6314822686
171	0.8214428457	0.630095359
172	0.8227418066	0.6285175037
173	0.8245903277	0.6267101093
174	0.8253397282	0.6253730933
175	0.8258393285	0.6240072041
176	0.8273381295	0.6218104788
177	0.8276378897	0.6205398304
178	0.8285871303	0.6186044023
179	0.8297861711	0.6172827112
180	0.8308852918	0.6154086139
181	0.8315347722	0.613861238
182	0.8318844924	0.6128620812
183	0.8323341327	0.6121857278
184	0.8333333333	0.6108068546
185	0.8345823341	0.6092782229
186	0.8349320544	0.6079900767
187	0.8360311751	0.6066328249
188	0.8363309353	0.6049283672
189	0.8372302158	0.6037834144
190	0.8382294165	0.6023642811
191	0.839028777	0.6013695792
192	0.8403277378	0.5997667581
193	0.840627498	0.5987119822
194	0.8429756195	0.596605582
195	0.8435751399	0.5949990484
196	0.8446742606	0.593337391
197	0.8454236611	0.5917817417
198	0.8464228617	0.5909432421
199	0.8481714628	0.5893063024
200	0.8492705835	0.5876445802
201	0.8498701039	0.5865662507
202	0.8502697842	0.5857441586
203	0.8507194245	0.5849376099
204	0.8513189448	0.5841342305
205	0.8522182254	0.5827003324
206	0.8537170264	0.581302077
207	0.8545663469	0.5787381904
208	0.8560651479	0.5765321926
209	0.8569144684	0.5750332043
210	0.8576638689	0.5730924674
211	0.8592625899	0.5716803283
212	0.8598621103	0.5706494931
213	0.8616107114	0.5693677293
214	0.8616606715	0.5685633572
215	0.8624100719	0.5675269674
216	0.8627597922	0.5660525057
217	0.8634092726	0.5649067373
218	0.8646582734	0.5640393482
219	0.8655075939	0.5628701914
220	0.8662070344	0.5616883335
221	0.8667066347	0.5605180508
222	0.8671063149	0.5596931601
223	0.8680055955	0.5585066464
224	0.8689048761	0.5576016729
225	0.8694544365	0.5563445562
226	0.870253797	0.5548621766
227	0.8713029576	0.5532512158
228	0.8714528377	0.5520991331
229	0.8725019984	0.5511019736
230	0.8745503597	0.5492692756
231	0.8756494804	0.5483917568
232	0.8760491607	0.5471890267
233	0.8767985612	0.546102832
234	0.8775979217	0.5453068078
235	0.8774480416	0.5442617251
236	0.8779976019	0.5423184252
237	0.8783972822	0.5417602097
238	0.8788968825	0.5405537642
239	0.8795963229	0.5394509138
240	0.8799960032	0.5384482454
241	0.8810951239	0.5375466447
242	0.8815447642	0.5361324527
243	0.8816446843	0.5353742738
244	0.882743805	0.5341143123
245	0.8831934452	0.5330810174
246	0.8829936051	0.5320723964
247	0.8839428457	0.5311961803
248	0.8849420464	0.5296342235
249	0.8846922462	0.5290521528
250	0.8856914468	0.528295848
251	0.8866906475	0.5271735953
252	0.8875899281	0.525382622
253	0.889038769	0.5244690822
254	0.8899880096	0.5225506465
255	0.8904876099	0.5214178463
256	0.8912869704	0.5200818445
257	0.8924860112	0.5186543285
258	0.8933353317	0.5174098868
259	0.8940347722	0.5159902839
260	0.8945843325	0.5147626324
261	0.8951338929	0.5138686571
262	0.8959332534	0.5128016455
263	0.8959332534	0.5117072347
264	0.8965327738	0.5109677583
265	0.8980315747	0.5095825704
266	0.8983313349	0.5085509526
267	0.8988808953	0.5070766707
268	0.8993305356	0.5061169552
269	0.899930056	0.5048809676
270	0.9009792166	0.5036554081
271	0.901628697	0.5023351949
272	0.9021282974	0.501223748
273	0.9039768185	0.4998300369
274	0.9042765787	0.4992987581
275	0.9051258993	0.4981168434
276	0.9055755396	0.4970867734
277	0.9055755396	0.4962791808
278	0.9061250999	0.4954715072
279	0.9067246203	0.4940896013
280	0.9070743405	0.4922189065
281	0.9075739408	0.4915012271
282	0.9080235811	0.4907035367
283	0.9083733014	0.4898148985
284	0.9087729816	0.4891647847
285	0.9088729017	0.4884570964
286	0.9092725819	0.4876658172
287	0.9100219824	0.4866154684
288	0.9112709832	0.4855149431
289	0.9118705036	0.4835901082
290	0.912519984	0.4826041506
291	0.9126698641	0.4818676246
292	0.9131694644	0.4811029155
293	0.9138689049	0.4805325332
294	0.914068745	0.4797724179
295	0.9144184652	0.478284158
296	0.9148681055	0.4774890605
297	0.9154176659	0.4766624221
298	0.9159672262	0.475188749
299	0.9165167866	0.4742202193
300	0.9173161471	0.4733704841
301	0.9177158273	0.4726818574
302	0.9179156675	0.4718778244
303	0.9180155875	0.4707665567
304	0.9182653877	0.4698431397
305	0.9192645883	0.4687134571
306	0.9191646683	0.467905922
307	0.9194644285	0.4671409431
308	0.9199640288	0.4663532332
309	0.920263789	0.4653406355
310	0.9214128697	0.4644540411
311	0.9221123102	0.4634643993
312	0.9217126299	0.4624119703
313	0.9230115907	0.4607457538
314	0.9236111111	0.4597803339
315	0.9239108713	0.4589447178
316	0.9247601918	0.4579653144
317	0.9246103118	0.4573335281
318	0.9253097522	0.4565292858
319	0.9256095124	0.4550630786
320	0.9261590727	0.4540341356
321	0.9263589129	0.4534289851
