iter	Passed	Remaining
0	39	785043
1	67	673760
2	94	627820
3	121	605487
4	146	587256
5	173	577533
6	200	571554
7	228	571074
8	257	571723
9	284	569637
10	311	566107
11	337	562337
12	362	557820
13	389	555371
14	414	552705
15	443	553512
16	473	556305
17	503	558870
18	534	561645
19	560	560287
20	586	557591
21	611	555106
22	636	552567
23	662	551587
24	689	550743
25	715	549534
26	741	548839
27	767	547803
28	793	546581
29	819	545808
30	847	545933
31	874	545917
32	901	545573
33	935	549468
34	1002	572067
35	1028	570260
36	1055	569313
37	1082	568888
38	1108	567258
39	1134	565984
40	1160	565031
41	1187	564193
42	1217	564930
43	1247	565844
44	1274	565244
45	1300	563990
46	1326	563222
47	1354	563117
48	1380	562151
49	1408	562075
50	1443	564600
51	1474	565734
52	1501	565059
53	1527	564131
54	1554	563805
55	1581	563112
56	1606	561941
57	1631	561081
58	1658	560534
59	1685	560257
60	1711	559463
61	1738	559069
62	1765	558558
63	1792	558465
64	1818	557596
65	1844	557005
66	1871	556748
67	1899	556680
68	1924	556000
69	1950	555352
70	2040	572670
71	2089	578432
72	2119	578498
73	2145	577832
74	2172	577087
75	2198	576325
76	2224	575546
77	2251	575156
78	2277	574375
79	2303	573583
80	2329	572975
81	2356	572401
82	2383	571903
83	2410	571439
84	2436	570835
85	2463	570369
86	2489	569783
87	2520	570214
88	2569	574957
89	2619	579438
90	2644	578489
91	2670	577818
92	2696	577137
93	2721	576426
94	2747	575651
95	2774	575270
96	2799	574500
97	2825	573808
98	2851	573270
99	2878	572813
100	2904	572256
101	2931	571873
102	2958	571531
103	2987	571519
104	3012	570869
105	3038	570234
106	3067	570389
107	3138	578068
108	3166	577866
109	3193	577353
110	3218	576639
111	3243	576029
112	3270	575656
113	3297	575127
114	3322	574528
115	3347	573890
116	3374	573447
117	3400	572906
118	3426	572397
119	3453	572064
120	3479	571634
121	3505	571175
122	3529	570426
123	3557	570277
124	3588	570626
125	3620	571125
126	3647	570723
127	3676	570711
128	3704	570634
129	3730	570233
130	3757	569920
131	3784	569660
132	3811	569329
133	3838	569025
134	3864	568661
135	3891	568350
136	3917	568043
137	3943	567633
138	3970	567387
139	3996	566899
140	4022	566560
141	4048	566165
142	4075	565913
143	4102	565662
144	4166	570503
145	4198	570990
146	4224	570533
147	4249	570053
148	4277	569863
149	4302	569378
150	4329	569101
151	4355	568757
152	4382	568492
153	4408	568087
154	4433	567658
155	4459	567326
156	4486	567079
157	4512	566675
158	4539	566405
159	4565	566078
160	4591	565814
161	4621	565972
162	4655	566543
163	4686	566814
164	4716	566938
165	4747	567200
166	4776	567267
167	4805	567332
168	4837	567589
169	4866	567632
170	4897	567928
171	4933	568761
172	4965	569093
173	4993	568945
174	5018	568572
175	5047	568536
176	5075	568440
177	5101	568131
178	5128	567883
179	5155	567695
180	5302	580642
181	5337	581216
182	5363	580847
183	5391	580631
184	5419	580480
185	5455	581201
186	5496	582365
187	5531	582881
188	5571	584052
189	5607	584653
190	5645	585508
191	5684	586412
192	5717	586729
193	5764	588545
194	5828	591950
195	5860	592118
196	5893	592408
197	5925	592589
198	5958	592926
199	5993	593325
200	6022	593219
201	6054	593408
202	6086	593613
203	6115	593446
204	6144	593336
205	6175	593397
206	6204	593227
207	6230	592853
208	6270	593811
209	6330	596576
210	6358	596308
211	6386	596160
212	6419	596336
213	6455	596858
214	6493	597573
215	6531	598220
216	6565	598574
217	6601	599078
218	6634	599291
219	6666	599417
220	6695	599247
221	6723	599030
222	6756	599202
223	6791	599624
224	6825	599858
225	6860	600305
226	6896	600761
227	6929	600908
228	6957	600658
229	6986	600521
230	7015	600382
231	7047	600457
232	7076	600362
233	7106	600289
234	7136	600189
235	7165	600099
236	7195	600021
237	7224	599861
238	7254	599820
239	7285	599877
240	7357	603264
241	7392	603570
242	7419	603210
243	7443	602691
244	7471	602471
245	7497	602068
246	7526	601891
247	7554	601654
248	7579	601236
249	7607	601009
250	7636	600815
251	7665	600674
252	7699	600994
253	7737	601518
254	7769	601638
255	7801	601687
256	7838	602166
257	7868	602077
258	7895	601795
259	7921	601437
260	7948	601138
261	7975	600825
262	8004	600720
263	8030	600337
264	8055	599909
265	8081	599537
266	8108	599265
267	8134	598895
268	8159	598512
269	8185	598164
270	8213	597980
271	8239	597632
272	8265	597282
273	8294	597147
274	8322	596936
275	8349	596653
276	8412	598955
277	8444	599094
278	8474	599005
279	8501	598740
280	8529	598524
281	8554	598173
282	8581	597910
283	8608	597644
284	8634	597303
285	8660	596985
286	8686	596616
287	8713	596380
288	8739	596051
289	8766	595794
290	8793	595569
291	8820	595339
292	8847	595079
293	8882	595351
294	8914	595432
295	8940	595176
296	8967	594910
297	8993	594621
298	9021	594439
299	9048	594191
300	9075	593932
301	9100	593574
302	9127	593353
303	9154	593112
304	9181	592863
305	9209	592735
306	9235	592437
307	9261	592125
308	9287	591837
309	9313	591535
310	9341	591385
311	9367	591108
312	9394	590896
313	9481	594460
314	9581	598790
315	9625	599553
316	9650	599187
317	9675	598874
318	9702	598582
319	9729	598383
320	9756	598119
321	9782	597812
