iter	RMSE
0	0.9913946943
1	0.9776580933
2	0.9659929074
3	0.9541384241
4	0.9430289352
5	0.9318521743
6	0.921269244
7	0.9115691966
8	0.9019701054
9	0.8923386561
10	0.8840147854
11	0.8755551986
12	0.867325141
13	0.8593724699
14	0.8520727455
15	0.8453079581
16	0.8386986328
17	0.8324405995
18	0.825979874
19	0.8198249328
20	0.8136412202
21	0.8079366449
22	0.8020203833
23	0.7969666209
24	0.7916575436
25	0.7865501653
26	0.7818653429
27	0.7776824288
28	0.7737444095
29	0.769607023
30	0.7650473324
31	0.7604184318
32	0.7563989249
33	0.7522745298
34	0.7479325174
35	0.7447156367
36	0.7406351036
37	0.7370334886
38	0.7337641849
39	0.7301581171
40	0.7263070102
41	0.7227803228
42	0.7193990529
43	0.7162568411
44	0.7132676248
45	0.7102642344
46	0.7078305708
47	0.7047384904
48	0.7021354977
49	0.6989366648
50	0.6965609268
51	0.6935113742
52	0.6913310432
53	0.6888635426
54	0.6863625685
55	0.6831695093
56	0.6810503379
57	0.678372814
58	0.6759901469
59	0.6741883674
60	0.6714078607
61	0.6693686664
62	0.6674468179
63	0.6663171446
64	0.6635835042
65	0.6608833687
66	0.6591286538
67	0.6568637746
68	0.6548408097
69	0.6532701094
70	0.6514927058
71	0.6498303425
72	0.6479535676
73	0.6471004015
74	0.6453154084
75	0.6432073606
76	0.6422048355
77	0.64050292
78	0.6380702139
79	0.6362467981
80	0.6352461934
81	0.6334864009
82	0.6320553247
83	0.6305017941
84	0.6281942952
85	0.6274203796
86	0.6259351993
87	0.6237499938
88	0.6218832877
89	0.6204804181
90	0.6186102325
91	0.6175327743
92	0.6162671749
93	0.6154691157
94	0.6137195057
95	0.6124454705
96	0.610952747
97	0.6093528518
98	0.6082394581
99	0.6069519117
100	0.6055473186
101	0.6036340058
102	0.6024820577
103	0.6008724604
104	0.5996158495
105	0.5979795307
106	0.596940912
107	0.5951425456
108	0.5942739511
109	0.5926368218
110	0.5912188335
111	0.5905575282
112	0.5893022782
113	0.5882338033
114	0.5872099296
115	0.5860570844
116	0.5849571839
117	0.5837030904
118	0.5827373508
119	0.5820546707
120	0.5812067801
121	0.5799309791
122	0.5784649454
123	0.5777087351
124	0.5762894042
125	0.5749815615
126	0.5743064276
127	0.5737268709
128	0.5729255841
129	0.5719182705
130	0.5709343643
131	0.5699952325
132	0.568828445
133	0.5675566717
134	0.5662372506
135	0.565112066
136	0.5645134277
137	0.563556371
138	0.5627182513
139	0.5622658407
140	0.5609386229
141	0.5598822192
142	0.5589247634
143	0.558149034
144	0.5576637623
145	0.5571274772
146	0.5560471506
147	0.5548814715
148	0.5539260292
149	0.5531964495
150	0.5523539805
151	0.5513828382
152	0.5507174698
153	0.5498357175
154	0.5491662166
155	0.5482286548
156	0.5471516245
157	0.5466571665
158	0.5457660851
159	0.5451170136
160	0.544402266
161	0.5435982491
162	0.543082108
163	0.5425005867
164	0.541756895
165	0.5408520851
166	0.5404444831
167	0.5400120684
168	0.5392307286
169	0.538173377
170	0.5372931764
171	0.5367849193
172	0.5358440807
173	0.5349989168
174	0.5340665403
175	0.5336875843
176	0.5327508116
177	0.532153687
178	0.531400791
179	0.5309320523
180	0.5299747725
181	0.5291358971
182	0.5286277415
183	0.5278651592
184	0.5272091265
185	0.5266795457
186	0.5263130286
187	0.525554071
188	0.5252178948
189	0.5244684658
190	0.5236650223
191	0.5228269375
192	0.5223915353
193	0.5218532795
194	0.5211913113
195	0.5205509921
196	0.5197985538
197	0.5193132654
198	0.5184607671
199	0.5177606876
200	0.517287527
201	0.5166364198
202	0.5160006092
203	0.5152612446
204	0.5148384821
205	0.514448953
206	0.5138215179
207	0.51321275
208	0.5125187276
209	0.5121328741
210	0.5115211758
211	0.5111019494
212	0.5107143859
213	0.5105151592
214	0.5101314231
215	0.509500281
216	0.5088950324
217	0.508280249
218	0.5077104467
219	0.5071837364
220	0.5065805477
221	0.5062329508
222	0.5056190237
223	0.5051659199
224	0.5046500567
225	0.504108209
226	0.5034844722
227	0.5027938777
228	0.5021196354
229	0.5016375706
230	0.5012028722
231	0.5007206569
232	0.5004004768
233	0.4999345871
234	0.4993869307
235	0.4990938601
236	0.4986288313
237	0.4980817116
238	0.4978412145
239	0.4973289695
240	0.4970491132
241	0.4967684002
242	0.4962284495
243	0.4957878665
244	0.4952545374
245	0.4946074076
246	0.494058273
247	0.4936377116
248	0.4933628331
249	0.493047236
250	0.4926216815
251	0.4920876076
252	0.491535596
253	0.4912506607
254	0.4909220956
255	0.4905889076
256	0.4900691717
257	0.4897894306
258	0.4892586964
259	0.4887811091
260	0.4882616957
261	0.4879368819
262	0.4874737371
263	0.4870443955
264	0.4866874019
265	0.4862452924
266	0.4859554896
267	0.4854293947
268	0.4851157239
269	0.4846566604
270	0.4842103867
271	0.4837606066
272	0.4833218972
273	0.4830453071
274	0.4825343302
275	0.482232929
276	0.4817693721
277	0.481456779
278	0.4811494031
279	0.4809244297
280	0.4804178589
281	0.4798964757
282	0.4795203309
283	0.479056778
284	0.47884545
285	0.4785525535
286	0.4782859415
287	0.4779492404
288	0.4774939615
289	0.4770381021
290	0.4766522512
291	0.4763577645
292	0.4759200182
293	0.4754666112
294	0.4751860412
295	0.4749306581
296	0.4746650092
297	0.4744349609
298	0.474172009
299	0.4739628134
300	0.4735782744
301	0.4731692139
302	0.4728274277
303	0.4724470671
304	0.472164045
305	0.4717987304
306	0.4715721135
307	0.4711677121
308	0.4709691684
309	0.4707434087
310	0.4703673509
311	0.4700761013
312	0.4697580613
313	0.4695180801
314	0.4691440147
315	0.4688953447
316	0.4687009444
317	0.4683146517
318	0.467915815
319	0.4677413558
320	0.4674223364
321	0.4669911875
322	0.4665502556
323	0.4663544942
324	0.4661511085
325	0.4658467631
326	0.4655172441
327	0.4652021134
328	0.4647739564
329	0.4643439938
330	0.4641482838
331	0.4638257366
332	0.4635101616
333	0.4633152234
334	0.4631383831
335	0.4628625531
336	0.4627086958
337	0.4624733552
338	0.4621842316
339	0.4619857967
340	0.4616939171
341	0.46151515
342	0.4612368196
343	0.4609802301
344	0.4608335162
345	0.4606065768
346	0.4604273914
347	0.4600421107
348	0.4597896978
349	0.4595073817
350	0.4593317495
351	0.4591619762
352	0.4589924669
353	0.4588233083
354	0.4586129838
355	0.4583301764
356	0.4579591012
357	0.4577509947
358	0.4574513982
359	0.4571771913
360	0.4569814368
361	0.456666423
362	0.4564106301
363	0.4561851635
364	0.4558897497
365	0.4557139403
366	0.4553958235
367	0.4552376368
368	0.4549888705
369	0.4547115094
370	0.4544322946
371	0.4542573953
372	0.4540916349
373	0.4539224239
374	0.4536614369
375	0.4534338474
376	0.4532341704
377	0.4529207449
378	0.452750382
379	0.4525997223
380	0.4523000977
381	0.4521542563
382	0.4520330115
383	0.4518585464
384	0.4517153039
385	0.4515455718
386	0.4512876001
387	0.4511483875
388	0.4509953752
389	0.4507073725
390	0.4504073416
391	0.4502653689
392	0.4501078511
393	0.4498547768
394	0.4496203007
395	0.4494824589
396	0.4492334905
397	0.4490910311
398	0.4489420402
399	0.4488079861
400	0.4486683771
