iter	Passed	Remaining
0	11	11693
1	28	14253
2	47	15693
3	100	24945
4	116	23255
5	130	21591
6	140	19905
7	151	18788
8	162	17863
9	174	17238
10	184	16595
11	195	16115
12	205	15624
13	217	15339
14	230	15148
15	242	14903
16	255	14768
17	268	14623
18	279	14452
19	289	14208
20	300	13999
21	311	13842
22	323	13756
23	334	13616
24	345	13475
25	355	13313
26	366	13224
27	378	13126
28	388	13013
29	399	12914
30	410	12818
31	421	12765
32	432	12671
33	443	12587
34	453	12511
35	464	12435
36	476	12393
37	485	12300
38	496	12246
39	508	12205
40	520	12170
41	535	12219
42	554	12341
43	566	12308
44	578	12283
45	589	12228
46	600	12166
47	611	12131
48	622	12087
49	633	12045
50	643	11968
51	654	11928
52	665	11884
53	676	11843
54	686	11791
55	697	11755
56	707	11701
57	719	11689
58	729	11634
59	738	11564
60	748	11525
61	758	11476
62	769	11442
63	777	11372
64	789	11353
65	799	11319
66	811	11295
67	822	11277
68	833	11243
69	843	11200
70	852	11149
71	862	11114
72	871	11069
73	879	11011
74	890	10977
75	901	10959
76	913	10944
77	922	10906
78	933	10887
79	944	10864
80	954	10828
81	965	10808
82	974	10765
83	984	10730
84	995	10720
85	1006	10699
86	1018	10683
87	1030	10677
88	1042	10670
89	1052	10637
90	1063	10625
91	1073	10591
92	1085	10582
93	1140	10990
94	1157	11026
95	1193	11237
96	1258	11711
97	1272	11712
98	1284	11688
99	1331	11983
100	1355	12069
101	1399	12316
102	1410	12279
103	1421	12245
104	1431	12202
105	1444	12185
106	1455	12143
107	1466	12110
108	1475	12058
109	1487	12031
110	1496	11988
111	1507	11954
112	1518	11916
113	1527	11872
114	1538	11836
115	1548	11797
116	1560	11773
117	1571	11746
118	1583	11720
119	1596	11707
120	1608	11681
121	1618	11650
122	1630	11627
123	1640	11588
124	1652	11565
125	1663	11542
126	1674	11507
127	1684	11473
128	1694	11440
129	1706	11417
130	1716	11383
131	1724	11342
132	1735	11311
133	1748	11300
134	1759	11276
135	1771	11252
136	1779	11212
137	1790	11181
138	1802	11162
139	1812	11130
140	1823	11106
141	1834	11083
142	1843	11049
143	1854	11022
144	1863	10988
145	1872	10955
146	1883	10931
147	1895	10913
148	1907	10893
149	1917	10866
150	1928	10840
151	1937	10808
152	1947	10779
153	1959	10763
154	1969	10736
155	1981	10717
156	1990	10688
157	2001	10663
158	2014	10653
159	2024	10628
160	2034	10600
161	2042	10565
162	2052	10539
163	2063	10517
164	2073	10492
165	2084	10472
166	2093	10440
167	2105	10425
168	2116	10406
169	2129	10399
170	2186	10598
171	2200	10593
172	2216	10597
173	2226	10571
174	2237	10548
175	2247	10522
176	2259	10507
177	2268	10478
178	2278	10449
179	2291	10440
180	2303	10423
181	2315	10408
182	2325	10381
183	2336	10360
184	2346	10335
185	2355	10306
186	2364	10280
187	2375	10260
188	2384	10232
189	2396	10218
190	2407	10197
191	2418	10179
192	2428	10156
193	2437	10126
194	2447	10105
195	2458	10084
196	2468	10060
197	2477	10033
198	2488	10016
199	2501	10005
200	2511	9982
201	2520	9958
202	2530	9936
203	2543	9923
204	2552	9898
205	2562	9875
206	2572	9855
207	2582	9832
208	2593	9817
209	2603	9795
210	2614	9777
211	2628	9769
212	2643	9767
213	2656	9755
214	2665	9731
215	2675	9711
216	2684	9686
217	2695	9670
218	2706	9650
219	2716	9630
220	2725	9608
221	2735	9586
222	2746	9571
223	2756	9550
224	2765	9525
225	2777	9510
226	2788	9494
227	2800	9481
228	2811	9464
229	2821	9444
230	2830	9421
231	2841	9406
232	2851	9385
233	2861	9365
234	2870	9344
235	2879	9321
236	2890	9305
237	2901	9288
238	2909	9265
239	2921	9250
240	2930	9229
241	2942	9215
242	2952	9198
243	2961	9175
244	2972	9160
245	2982	9142
246	2995	9131
247	3006	9116
248	3015	9093
249	3024	9072
250	3035	9056
251	3045	9041
252	3056	9025
253	3065	9004
254	3075	8984
255	3085	8968
256	3098	8956
257	3106	8935
258	3119	8924
259	3130	8909
260	3141	8894
261	3150	8874
262	3160	8856
263	3172	8845
264	3232	8965
265	3247	8961
266	3261	8954
267	3273	8939
268	3283	8923
269	3294	8907
270	3304	8890
271	3316	8876
272	3327	8861
273	3338	8845
274	3348	8827
275	3356	8804
276	3367	8790
277	3377	8771
278	3388	8757
279	3397	8735
280	3408	8720
281	3418	8704
282	3429	8687
283	3438	8669
284	3447	8647
285	3456	8629
286	3466	8612
287	3475	8592
288	3487	8579
289	3497	8562
290	3510	8552
291	3519	8534
292	3531	8521
293	3541	8505
294	3550	8485
295	3561	8471
296	3571	8452
297	3581	8436
298	3590	8417
299	3599	8399
300	3610	8385
301	3620	8368
302	3631	8353
303	3643	8341
304	3653	8325
305	3664	8310
