iter	Passed	Remaining
0	13	13116
1	28	14427
2	43	14581
3	56	13960
4	67	13376
5	77	12824
6	88	12552
7	100	12470
8	112	12411
9	123	12250
10	132	11951
11	144	11863
12	154	11750
13	166	11700
14	176	11594
15	185	11436
16	195	11331
17	207	11336
18	218	11299
19	231	11352
20	246	11514
21	259	11551
22	270	11485
23	280	11399
24	290	11313
25	302	11329
26	312	11269
27	323	11235
28	333	11176
29	343	11098
30	355	11119
31	366	11079
32	376	11024
33	387	11023
34	399	11025
35	413	11066
36	459	11960
37	528	13388
38	546	13456
39	557	13376
40	567	13262
41	577	13178
42	589	13110
43	600	13036
44	612	12988
45	624	12946
46	633	12844
47	643	12771
48	655	12723
49	667	12679
50	677	12609
51	687	12537
52	700	12515
53	710	12454
54	722	12417
55	732	12347
56	741	12270
57	752	12221
58	761	12148
59	773	12115
60	784	12081
61	795	12040
62	807	12017
63	816	11940
64	825	11877
65	836	11841
66	846	11786
67	856	11736
68	867	11711
69	878	11671
70	894	11699
71	907	11694
72	917	11656
73	928	11621
74	938	11577
75	948	11537
76	958	11485
77	969	11458
78	980	11435
79	990	11391
80	999	11343
81	1010	11309
82	1021	11280
83	1031	11243
84	1040	11195
85	1052	11182
86	1063	11158
87	1073	11121
88	1083	11089
89	1094	11064
90	1103	11021
91	1113	10992
92	1125	10974
93	1138	10973
94	1152	10978
95	1166	10980
96	1177	10960
97	1188	10940
98	1233	11226
99	1249	11246
100	1301	11584
101	1369	12059
102	1383	12049
103	1394	12011
104	1404	11971
105	1416	11944
106	1425	11897
107	1436	11867
108	1485	12140
109	1498	12120
110	1514	12133
111	1526	12101
112	1536	12063
113	1547	12025
114	1556	11981
115	1566	11938
116	1576	11901
117	1588	11873
118	1599	11840
119	1610	11812
120	1620	11768
121	1631	11739
122	1641	11705
123	1651	11669
124	1663	11643
125	1672	11597
126	1682	11568
127	1694	11544
128	1705	11516
129	1715	11483
130	1724	11437
131	1734	11406
132	1745	11380
133	1756	11352
134	1767	11324
135	1778	11297
136	1788	11266
137	1798	11231
138	1807	11197
139	1819	11178
140	1828	11141
141	1839	11115
142	1851	11094
143	1861	11065
144	1870	11031
145	1881	11003
146	1891	10978
147	1902	10952
148	1911	10919
149	1926	10916
150	1944	10934
151	1955	10907
152	1965	10883
153	1978	10869
154	1989	10847
155	1998	10813
156	2009	10790
157	2019	10763
158	2030	10738
159	2040	10714
160	2049	10680
161	2061	10663
162	2071	10634
163	2082	10614
164	2092	10587
165	2102	10561
166	2111	10533
167	2123	10516
168	2134	10495
169	2144	10472
170	2154	10443
171	2164	10420
172	2174	10396
173	2184	10371
174	2195	10352
175	2206	10331
176	2217	10311
177	2227	10288
178	2237	10264
179	2247	10237
180	2257	10213
181	2267	10189
182	2278	10172
183	2290	10159
184	2301	10137
185	2312	10118
186	2322	10098
187	2333	10077
188	2343	10054
189	2352	10029
190	2362	10007
191	2374	9993
192	2384	9971
193	2395	9950
194	2406	9935
