iter	RMSE
0	0.9816284913
1	0.9682699361
2	0.9560365572
3	0.9445963511
4	0.9344353679
5	0.9237419361
6	0.9135100231
7	0.9044326362
8	0.8955008707
9	0.8868747688
10	0.8785476192
11	0.8706023271
12	0.8628250138
13	0.8556783289
14	0.8484433403
15	0.8416994734
16	0.8355978589
17	0.8295752034
18	0.8231835786
19	0.8170930762
20	0.8118031062
21	0.8067652197
22	0.801160353
23	0.7962231271
24	0.7917182975
25	0.7860304145
26	0.7812533241
27	0.7771397122
28	0.7723321678
29	0.7679235146
30	0.7642989914
31	0.760180036
32	0.7557395382
33	0.7509253569
34	0.746849685
35	0.7427087533
36	0.7386011995
37	0.7350747673
38	0.731488243
39	0.7281323429
40	0.7243252268
41	0.7207976194
42	0.7173986731
43	0.7146286063
44	0.7116438893
45	0.7086128857
46	0.7059319414
47	0.7027070753
48	0.699563642
49	0.6972291592
50	0.6949818168
51	0.6924289861
52	0.6903882549
53	0.6879295518
54	0.6853682348
55	0.6823650403
56	0.6802893002
57	0.6775374115
58	0.6749722762
59	0.6736537765
60	0.6712573308
61	0.6690024079
62	0.6663727564
63	0.6647548805
64	0.6630890101
65	0.6610129246
66	0.6591623981
67	0.6568483627
68	0.6545582335
69	0.6524669199
70	0.6502566404
71	0.6490182797
72	0.6470848321
73	0.6449405191
74	0.6434894197
75	0.6420816825
76	0.64102495
77	0.6392137858
78	0.6369760209
79	0.635599355
80	0.6338743336
81	0.6328307875
82	0.6312630269
83	0.6294802874
84	0.6277437724
85	0.6269091268
86	0.6250075164
87	0.6236552685
88	0.6222860711
89	0.6203800819
90	0.6185982189
91	0.6172724611
92	0.6157846656
93	0.614886064
94	0.6133492096
95	0.6124992137
96	0.6106430019
97	0.608884908
98	0.6077259671
99	0.6062468412
100	0.6049125388
101	0.60377107
102	0.6021150796
103	0.6006565427
104	0.5989837055
105	0.598037189
106	0.5964955749
107	0.5953462922
108	0.5941391999
109	0.5926306963
110	0.5910829317
111	0.5904030219
112	0.5894826406
113	0.5879189037
114	0.5866408141
115	0.5854615303
116	0.5842753518
117	0.5830061827
118	0.5819678572
119	0.5808128388
120	0.5794931414
121	0.5784619418
122	0.5769803198
123	0.5760869822
124	0.5750119649
125	0.5740176751
126	0.5725176736
127	0.5716883246
128	0.5709356732
129	0.5702701895
130	0.5695681603
131	0.5680392622
132	0.5672702167
133	0.5663328826
134	0.5649867275
135	0.5638057688
136	0.5632623221
137	0.5621696927
138	0.5612785151
139	0.5600519146
140	0.5589410619
141	0.5583133411
142	0.5573670197
143	0.5566389092
144	0.5559485402
145	0.5549748081
146	0.5539573505
147	0.5530756937
148	0.5525495258
149	0.5517421508
150	0.5506638563
151	0.5496187596
152	0.5488773841
153	0.5479703832
154	0.5469929135
155	0.546213998
156	0.5450685951
157	0.5445274792
158	0.5439980886
159	0.5432219134
160	0.5422828731
161	0.5414024228
162	0.5409240648
163	0.5401808077
164	0.53943932
165	0.5388572691
166	0.5381052062
167	0.5376177852
168	0.5364423
169	0.5354595147
170	0.5344166584
171	0.5339339466
172	0.5330735943
173	0.5322585167
174	0.5317255779
175	0.5309077213
176	0.530002239
177	0.5294585402
178	0.5285925621
179	0.5279176943
180	0.527496837
181	0.5270057098
182	0.5263383879
183	0.5255697214
184	0.5251296475
185	0.5246366627
186	0.5242441496
187	0.5234208079
188	0.522513815
189	0.5218074387
190	0.5210243681
191	0.5207048083
192	0.5200164502
193	0.5194244478
194	0.5190337123
195	0.5184211394
196	0.5179597137
197	0.5173373963
198	0.5164940363
199	0.5155982966
200	0.5148481784
201	0.5142364892
202	0.5137971207
203	0.5131703804
204	0.5126527709
205	0.5118251037
206	0.5114640307
207	0.5108780106
208	0.5103289163
209	0.5099866412
210	0.5095279209
211	0.5088303084
212	0.5082973605
213	0.5078637908
214	0.5075250053
215	0.5067718801
216	0.506248183
217	0.5057407874
218	0.5052833304
219	0.5048586826
220	0.5042071222
221	0.5037772267
222	0.5032860178
223	0.502974607
224	0.5023976335
225	0.501810197
226	0.5011379725
227	0.5004974842
228	0.4998628931
229	0.4993839957
230	0.498818071
231	0.4983821212
232	0.4979706442
233	0.4975210613
234	0.4969998265
235	0.4964849448
236	0.495930911
237	0.4953912395
238	0.4949335651
239	0.4944226379
240	0.4940347603
241	0.4936995266
242	0.4931471712
243	0.4927954371
244	0.4922234009
245	0.4918766583
246	0.4914370032
247	0.4910272981
248	0.490661738
249	0.4900105518
250	0.4896601226
251	0.4891641219
252	0.4885393926
253	0.4882247337
254	0.4879737444
255	0.4874753431
256	0.487128698
257	0.4866010329
258	0.4860172919
259	0.4856573164
260	0.4851477673
261	0.4846257534
262	0.4842707882
263	0.4839875953
264	0.4835698732
265	0.4832208823
266	0.4828399863
267	0.4823959555
268	0.4820254715
269	0.4815197825
270	0.4810214808
271	0.4805113
272	0.4802128142
273	0.4799004393
274	0.4795641468
275	0.4791263781
276	0.4786529267
277	0.4784267192
278	0.4781070094
279	0.4776984715
280	0.4774787611
281	0.4769548002
282	0.4764263892
283	0.4759372351
284	0.4755987856
285	0.4753496402
286	0.4749250376
287	0.4745423718
288	0.4741463926
289	0.4738372556
290	0.4735557542
291	0.4733093468
292	0.4731081976
293	0.4727561296
294	0.4724612504
295	0.471939951
296	0.4716267658
297	0.4712500338
298	0.4708385604
299	0.4705847127
300	0.470168004
301	0.4698688406
302	0.4694302542
303	0.4689774049
304	0.4687651066
305	0.4683931736
306	0.4681437678
307	0.4677219063
308	0.4673072623
309	0.4670751117
310	0.4667066712
311	0.4663338932
312	0.4659613514
313	0.4657940665
314	0.4654801534
315	0.4651207507
316	0.4649423464
317	0.4646847651
318	0.4644372421
319	0.4640882603
320	0.4637122802
321	0.463412442
322	0.4631331225
323	0.4627942099
324	0.4625515229
325	0.4623460527
326	0.4619627485
327	0.4616305794
328	0.4614497402
329	0.4612616917
330	0.4609522417
331	0.4607087074
332	0.4605296827
333	0.460228367
334	0.4600202115
335	0.4597796829
336	0.4594285727
337	0.4590717513
338	0.4588687534
339	0.4584627338
340	0.4582408791
341	0.4579365833
342	0.4576666636
343	0.4575257165
344	0.4573954681
345	0.457057412
346	0.4567478239
347	0.4565237711
348	0.4563536112
349	0.4560681722
350	0.4558941651
351	0.4556104959
352	0.4554348991
353	0.455089426
354	0.4548844141
355	0.4545709002
356	0.4543012076
357	0.4542107959
358	0.4540884422
359	0.4538787862
360	0.453705987
361	0.4535551339
362	0.4533234643
363	0.4531683826
364	0.4529745027
365	0.4526767457
366	0.452524559
367	0.4523310163
368	0.4521295321
369	0.4518505
370	0.4515795339
371	0.4513188112
372	0.4511604476
373	0.4509007412
374	0.4507542127
375	0.4505880571
376	0.4503519629
377	0.4501859758
378	0.449938512
379	0.4496540263
380	0.4494838913
381	0.4491703795
382	0.4489469543
383	0.4487272335
384	0.4486193982
385	0.448374766
386	0.4481417946
387	0.4479399736
388	0.4477249789
389	0.447592477
390	0.4473666668
391	0.4471589702
392	0.447018747
393	0.446882216
394	0.4466624508
395	0.4465260715
396	0.446256709
397	0.4461066534
398	0.4458449343
399	0.4456706461
400	0.4455104624
401	0.4453359633
402	0.4452116299
403	0.4449779603
404	0.444856578
405	0.4445933914
406	0.4444091099
407	0.4441977722
408	0.4440756294
409	0.4439456496
410	0.4437286761
411	0.4436062278
412	0.4433839444
413	0.4432154065
414	0.4430903163
415	0.4428135565
416	0.4426205619
417	0.4424845642
418	0.4422580406
419	0.442163356
420	0.4419380972
421	0.4417222634
422	0.4416127853
423	0.4414812749
424	0.4412391406
425	0.441155066
426	0.4410204106
427	0.4408738565
428	0.4407536901
429	0.4406019058
430	0.4403930301
431	0.4402601663
432	0.440114256
433	0.4399990972
434	0.4398913776
435	0.4397057334
436	0.4396207704
437	0.4395152306
438	0.4393988437
439	0.4391519043
440	0.4390357234
441	0.4388625567
442	0.4387471988
443	0.4386482305
444	0.4385178583
445	0.4383831723
446	0.438241065
447	0.4381223607
448	0.4380455002
449	0.4378578489
450	0.437711195
451	0.4376161133
452	0.4374841552
453	0.4373921856
454	0.437260344
455	0.4371496815
456	0.4370877309
457	0.4369777509
458	0.4367692459
459	0.4366004908
460	0.4364860849
461	0.4362625699
462	0.4360964697
463	0.4359943025
464	0.435921742
465	0.4357699944
466	0.4356746311
467	0.4354912921
468	0.4353773106
469	0.4352870003
470	0.4352193398
471	0.4351340404
472	0.4350545845
473	0.4348233603
474	0.4347321025
475	0.4346029035
476	0.4345348152
477	0.4343683969
478	0.434255915
479	0.4341751104
480	0.4339617031
481	0.4337538697
482	0.4336575075
483	0.4336009213
484	0.4334824988
485	0.433317009
486	0.4331792785
487	0.4330500115
488	0.4329414492
489	0.4327518533
490	0.4326763353
491	0.4325049927
492	0.4323206808
493	0.4322381481
494	0.4321845227
495	0.4319835356
496	0.4318645622
497	0.4317633657
498	0.4316289062
499	0.4315582816
500	0.4314489246
501	0.4313248568
502	0.4312615198
503	0.4311510144
504	0.4310840994
505	0.4310046248
506	0.4308073144
507	0.4307296043
508	0.4305766992
509	0.4305145036
510	0.4302974585
511	0.4301336677
512	0.4300650597
513	0.4299061039
514	0.4298098895
515	0.4297254008
516	0.4296485496
517	0.4295680246
518	0.4294223769
519	0.4293212931
520	0.4291314355
521	0.4290054729
522	0.4288314359
523	0.4287651438
524	0.4287046278
525	0.4285767646
526	0.4284515432
527	0.4283262582
528	0.4282155172
529	0.4281328376
530	0.4280065736
531	0.4278583751
532	0.4277479955
533	0.4276876221
534	0.4276098727
535	0.4275119656
536	0.4273501127
537	0.4273014154
538	0.4271546667
539	0.4270702046
540	0.4269913228
541	0.426874303
542	0.4267984843
543	0.4267431687
544	0.4266681712
545	0.4265950051
546	0.4264949737
547	0.4263941819
548	0.4263167269
549	0.4262562945
550	0.4261660951
551	0.4260736148
552	0.4260016104
553	0.4258135305
554	0.4257543168
555	0.4256706536
556	0.4255907742
557	0.4255267005
558	0.4254696217
559	0.4253189199
560	0.4252205529
561	0.4250500616
562	0.4248878737
563	0.4247897826
564	0.424703799
565	0.4246245106
566	0.4245737637
567	0.4244867012
568	0.4243544726
569	0.4242385644
570	0.4241831412
571	0.4240889672
572	0.4239423925
573	0.4238515129
574	0.4237808036
575	0.4237067816
576	0.4236599555
577	0.4235858552
578	0.4234855787
579	0.4234072957
580	0.4232838917
581	0.4232406659
582	0.4231506642
583	0.4230839902
584	0.4229943263
585	0.4229482826
586	0.4228813054
587	0.4228327441
588	0.4227671278
589	0.4226765113
590	0.4225577625
591	0.4225128265
592	0.4224613807
593	0.4223899809
594	0.4222924873
595	0.4222368597
596	0.4221854315
597	0.4221123172
598	0.4220088825
599	0.4219134931
600	0.4218253369
601	0.4217458369
602	0.4216760182
603	0.4216101428
604	0.4215587639
605	0.4215025607
606	0.4214527598
607	0.4212850315
608	0.4211495475
609	0.4210353914
610	0.4209606104
611	0.4209016147
612	0.4208560363
613	0.4207759448
614	0.4206282777
615	0.4205140818
616	0.4203946247
617	0.4202661738
618	0.4202069205
619	0.4201260924
620	0.4200636231
621	0.4199511128
622	0.4197988599
623	0.419684172
624	0.4196331791
625	0.419573155
626	0.4195102697
627	0.4194308753
628	0.419366139
629	0.4193192655
630	0.4192632487
631	0.4191884695
632	0.4190840953
633	0.4190017965
634	0.4189599452
635	0.4188562023
636	0.4187835133
637	0.4186292138
638	0.4185798995
639	0.418527133
640	0.4184509023
641	0.4183869753
642	0.4183367414
643	0.4182654152
644	0.4181239572
645	0.4180357104
646	0.4179658096
647	0.4179185263
648	0.4178653703
649	0.4178107905
650	0.4177513245
651	0.41765675
652	0.4176100019
653	0.4174712802
654	0.4174037324
655	0.417310697
656	0.4172206011
657	0.4171651374
658	0.4170033969
659	0.4169394905
660	0.4168962698
661	0.4168578555
662	0.4168125645
663	0.4167687966
664	0.4166483441
665	0.4165310401
666	0.4164639632
667	0.4163554623
668	0.4162254543
669	0.4161807841
670	0.4161100085
671	0.4159968686
672	0.4159538164
673	0.4158347645
674	0.4157117407
675	0.4156516246
676	0.4155904501
677	0.4155410618
678	0.415454199
679	0.4153227749
680	0.4152519718
681	0.4151616397
682	0.4151062321
683	0.4150590828
684	0.4149995912
685	0.4149461994
686	0.4148821546
687	0.4148333887
688	0.414734717
689	0.4146720048
690	0.4145628366
691	0.4145151048
692	0.4144790197
693	0.4144101896
694	0.4143620168
695	0.4142933364
696	0.4142311475
697	0.41416289
698	0.4140837936
699	0.4140196139
700	0.4139349887
701	0.4138954926
702	0.4137766076
703	0.4136891078
704	0.4136485736
705	0.4135603517
706	0.4134798696
707	0.4134217841
708	0.4133623948
709	0.4133194291
710	0.4132175768
711	0.4131684494
712	0.4131186845
713	0.4130574742
714	0.4129999965
715	0.4129615184
716	0.4128817921
