iter	Accuracy	MultiClass
0	0.4993505196	1.077106248
1	0.5148880895	1.058778376
2	0.5313749001	1.041167128
3	0.5332733813	1.027398788
4	0.5473121503	1.010036397
5	0.5508593125	0.9986524494
6	0.5526079137	0.988303251
7	0.5586031175	0.9791526131
8	0.5685951239	0.9679080605
9	0.5792865707	0.9552937669
10	0.5862809752	0.9452275362
11	0.5945243805	0.9348922844
12	0.5998201439	0.9262995771
13	0.606215028	0.9172204086
14	0.6081135092	0.9119194431
15	0.6134092726	0.9076972665
16	0.6164068745	0.902531303
17	0.6225519584	0.8971241127
18	0.6267486011	0.8901858426
19	0.6305455635	0.88536523
20	0.6360911271	0.8794084917
21	0.6398880895	0.8728207932
22	0.6452338129	0.867059047
23	0.6504796163	0.8595050212
24	0.6576738609	0.8525301588
25	0.6632194245	0.8482415357
26	0.6649680256	0.8450978717
27	0.6679156675	0.8419697917
28	0.6715127898	0.8380118089
29	0.6751099121	0.8347760858
30	0.6817545963	0.8303600204
31	0.6834532374	0.827327373
32	0.688998801	0.822265974
33	0.6925459632	0.8167753529
34	0.6970423661	0.8129541088
35	0.7008393285	0.8083532891
36	0.7036370903	0.8053404606
37	0.7076838529	0.8012863371
38	0.7090827338	0.798911165
39	0.7117805755	0.7945374847
40	0.715627498	0.7897861649
41	0.7180755396	0.7870898053
42	0.7247202238	0.7814274757
43	0.7277178257	0.7760483095
44	0.7301658673	0.7718633436
45	0.7330135891	0.7692291131
46	0.7372601918	0.7650575932
47	0.7386590727	0.7620006362
48	0.7399080735	0.7596329925
49	0.7440047962	0.7547832478
50	0.7475519584	0.7507337779
51	0.7497002398	0.7477513272
52	0.7536470823	0.7428753943
53	0.756294964	0.7394109469
54	0.7589428457	0.735583047
55	0.7625899281	0.7317719077
56	0.7667366107	0.7278985905
57	0.7699340528	0.723647653
58	0.7716326938	0.7191434861
59	0.7725319744	0.7171920656
60	0.775029976	0.7136571505
61	0.776628697	0.7113559621
62	0.7774280576	0.7094651936
63	0.7782274181	0.7070844183
64	0.7832234213	0.7013305138
65	0.7847721823	0.6991376695
66	0.7887190248	0.6946908715
67	0.7910171863	0.6914251677
68	0.7932154277	0.6883775971
69	0.7945143885	0.6861958345
70	0.7958633094	0.6842778501
71	0.7960631495	0.6819071626
72	0.7992106315	0.6780520954
73	0.8016586731	0.6756002378
74	0.8034072742	0.6724987567
75	0.8064048761	0.6691650102
76	0.8083533173	0.6662753024
77	0.809352518	0.6636104474
78	0.8104016787	0.6604618881
79	0.8123501199	0.6573030239
80	0.814048761	0.6543076681
81	0.8159472422	0.6510678494
82	0.8176458833	0.6490053083
83	0.8192945643	0.6462419251
84	0.8222921663	0.6419145313
85	0.8224920064	0.6394823278
86	0.8236410871	0.6369260204
87	0.8252897682	0.6344952835
88	0.8278377298	0.6318313717
89	0.8304356515	0.6279324866
90	0.8335831335	0.623316941
91	0.8348321343	0.6209176723
92	0.8360811351	0.6187324275
93	0.8371802558	0.6165951825
94	0.8377797762	0.6142550088
95	0.8407773781	0.6109138343
96	0.8415267786	0.6089285842
97	0.8442246203	0.6059847174
98	0.8447242206	0.6038801728
99	0.8465227818	0.6013853356
100	0.8491706635	0.5977903455
101	0.8492206235	0.5953443739
102	0.8504696243	0.5932508282
103	0.8518685052	0.5914129144
104	0.8528177458	0.5892577601
105	0.8543665068	0.5862020538
106	0.8558153477	0.5829758549
107	0.8580135891	0.5799602757
108	0.8587629896	0.5783502337
109	0.8592625899	0.5755279935
110	0.8615607514	0.5726819506
111	0.8624100719	0.5703057063
112	0.8647581934	0.5665063429
113	0.8659572342	0.5634201128
114	0.867256195	0.5612608925
115	0.8686550759	0.5566908025
116	0.870303757	0.5543679076
117	0.8712030376	0.5522620159
118	0.8717525979	0.5507896447
119	0.8730015987	0.548062713
120	0.8738509193	0.546205639
121	0.8743005596	0.5448030899
122	0.8740007994	0.5430995337
123	0.8763988809	0.5402973832
124	0.8766986411	0.5385861573
