iter	Accuracy	MultiClass
0	0.4978517186	1.07958141
1	0.5048960831	1.064628823
2	0.5104416467	1.051635174
3	0.509442446	1.041809131
4	0.5115407674	1.033333889
5	0.5121902478	1.025807827
6	0.5145383693	1.017334297
7	0.5183353317	1.011000615
8	0.5216826539	1.004791406
9	0.5206334932	1.001127253
10	0.5239308553	0.9960575616
11	0.5269784173	0.9911422617
12	0.5306254996	0.9867247679
13	0.5335231815	0.9819722606
14	0.5347721823	0.9789760467
15	0.5364708233	0.9753539258
16	0.5381195044	0.9726699898
17	0.540617506	0.9691055645
18	0.5408673062	0.9654094564
19	0.5449640288	0.9630023515
20	0.5457633893	0.9600162049
21	0.5480615508	0.9574537722
22	0.5514088729	0.9548792167
23	0.5522581934	0.952180113
24	0.5539068745	0.9496456471
25	0.5557054357	0.9470064589
26	0.5573041567	0.9443938762
27	0.5604516387	0.9413510299
28	0.5607513989	0.9390399231
29	0.5631994404	0.9368307663
30	0.5634992006	0.935359865
31	0.5645983213	0.9338256996
32	0.5659972022	0.931950404
33	0.567246203	0.929997022
34	0.5678457234	0.9281708651
35	0.5708932854	0.9258929261
36	0.5730915268	0.9235662898
37	0.5741406875	0.9218023312
38	0.5757893685	0.9194527549
39	0.5777378098	0.917357719
40	0.5790867306	0.9157434687
41	0.5807354117	0.9136711732
42	0.5824840128	0.9116294363
43	0.5837330136	0.9101108013
44	0.5844824141	0.9085258608
45	0.5856814548	0.9068832706
46	0.5869304556	0.9048734458
47	0.5893784972	0.9025146221
48	0.5916766587	0.9001920231
49	0.5931754596	0.8984215332
50	0.5956734612	0.8965555899
51	0.5948741007	0.8955117279
52	0.595323741	0.8940211419
53	0.5972721823	0.8923829459
54	0.5991207034	0.8909789426
55	0.6001199041	0.8902175367
56	0.6006195044	0.8883850982
57	0.6028677058	0.886413856
58	0.6028177458	0.885235676
59	0.6048661071	0.8841100465
60	0.6051658673	0.8831593601
61	0.6074140687	0.8814431065
62	0.6083633094	0.8801984606
63	0.6096123102	0.8783200835
64	0.6116606715	0.8768912545
65	0.6133093525	0.8751184243
66	0.6145083933	0.8739000432
67	0.6161071143	0.8717559917
68	0.6171063149	0.8703135325
69	0.6194544365	0.8687118785
70	0.6206534772	0.8667470808
71	0.6228517186	0.8651875875
72	0.6239508393	0.8643012605
73	0.6247501998	0.8627343195
74	0.6257993605	0.8614743825
75	0.6269984013	0.8600033339
76	0.6282474021	0.8587769234
77	0.6301958433	0.8572364888
78	0.6310951239	0.8560160735
79	0.6331934452	0.8538765763
80	0.6339428457	0.8522613987
81	0.6348920863	0.8503048841
82	0.6370903277	0.848508426
83	0.6379396483	0.84737566
84	0.6388888889	0.8452572348
85	0.6404876099	0.8438582436
86	0.6417366107	0.8423934488
87	0.6435851319	0.8404873436
88	0.6450339728	0.8390213167
89	0.6458333333	0.8369079655
90	0.6471322942	0.8358213855
91	0.6481314948	0.8342758692
92	0.649980016	0.8323023756
93	0.6513289369	0.8310724104
94	0.6532773781	0.8292372357
95	0.6547761791	0.8278350625
96	0.6554756195	0.8269523824
97	0.6570743405	0.8251265339
98	0.6577238209	0.8238070596
99	0.6586231015	0.8230070402
100	0.6596223022	0.8209502755
101	0.6615207834	0.8192010121
102	0.6629696243	0.8176615654
103	0.6645183853	0.8159586393
104	0.6666167066	0.8141231109
105	0.6678157474	0.8131029119
106	0.6677657874	0.8120612984
107	0.6702138289	0.8107127586
108	0.6713129496	0.8093725897
109	0.6729616307	0.8077498476
110	0.6741107114	0.8064872013
111	0.6742106315	0.8054466743
112	0.6752597922	0.8041508652
113	0.6773581135	0.802493737
114	0.678057554	0.8007339147
115	0.6793065548	0.7986879354
116	0.6808053557	0.7971424426
117	0.682753797	0.7952656335
118	0.684402478	0.7938650536
119	0.686001199	0.7924454295
120	0.6865507594	0.7911129103
121	0.6876998401	0.7890934375
122	0.689098721	0.7879636959
123	0.6903477218	0.786317129
124	0.6919464428	0.7850265024
125	0.6918465228	0.7833944504
126	0.6943944844	0.781868252
127	0.6960931255	0.7801644323
128	0.6972921663	0.7783104911
129	0.6970423661	0.7775553114
130	0.6981914468	0.7763919633
131	0.7004896083	0.7746841482
132	0.7018385292	0.7731686463
133	0.7026378897	0.7721643024
134	0.7043864908	0.7704631248
135	0.7053856914	0.768607729
136	0.7061350919	0.7671267627
137	0.7085331735	0.7653936024
138	0.7095823341	0.7644748239
139	0.7117306155	0.7631017095
140	0.7129296563	0.7622447664
