iter	Accuracy	MultiClass
0	0.5100419664	1.075398951
1	0.5363709033	1.053872181
2	0.5410671463	1.039043971
3	0.5447641886	1.025770755
4	0.5467625899	1.011968673
5	0.5499100719	1.001394963
6	0.5539068745	0.98942956
7	0.565597522	0.9769444936
8	0.5676958433	0.9686887396
9	0.5732913669	0.9615767911
10	0.5814848122	0.9508665846
11	0.5865307754	0.9419696984
12	0.5920763389	0.9324756049
13	0.5941746603	0.9278278699
14	0.5993705036	0.9199584432
15	0.6089128697	0.9107561263
16	0.6164568345	0.9042759389
17	0.625	0.8933499505
18	0.6336430855	0.8840585329
19	0.6352418066	0.8803841046
20	0.6396882494	0.8763361377
21	0.6454336531	0.8703361033
22	0.6497801759	0.8654309086
23	0.6541266986	0.8594475714
24	0.660871303	0.8523939214
25	0.6692645883	0.844366145
26	0.6768085532	0.8364316444
27	0.6785571543	0.8323338286
28	0.6849020783	0.8267845039
29	0.6876998401	0.8233788627
30	0.6956934452	0.8166139407
31	0.6989908074	0.8117084765
32	0.7018385292	0.8068593691
33	0.7053357314	0.803322657
34	0.7071842526	0.8013244606
35	0.7096322942	0.7981650905
36	0.7114808153	0.7950825534
37	0.7148780975	0.791667741
38	0.7175259792	0.7875224979
39	0.7209732214	0.7846263633
40	0.7258693046	0.7783509641
41	0.7323641087	0.7729168288
42	0.7351119105	0.7702440958
43	0.7384092726	0.7667903973
44	0.7408073541	0.7627142685
45	0.7449540368	0.7578844737
46	0.746802558	0.755658192
47	0.7498001599	0.7531396551
48	0.7528976819	0.749377103
49	0.7554956035	0.7448031624
50	0.7585931255	0.7406004597
51	0.7612410072	0.7376356274
52	0.7649880096	0.7333736504
53	0.7661370903	0.7318349348
54	0.7662869704	0.7289967242
55	0.7684852118	0.7255028512
56	0.7700339728	0.7231576434
57	0.7739308553	0.7196682239
58	0.7756294964	0.7148350542
59	0.7775779376	0.7123165533
60	0.7786770584	0.7088020662
61	0.78117506	0.7063240652
62	0.7841726619	0.7025326967
63	0.7865207834	0.6999231707
64	0.7877198241	0.6974105292
65	0.7895183853	0.6949792091
66	0.7908673062	0.692749357
67	0.7923161471	0.6897128899
68	0.7942645883	0.6864897023
69	0.7963129496	0.6832931352
70	0.7986610711	0.6802475976
71	0.7994104716	0.6793885967
72	0.8011590727	0.6763515686
73	0.8044064748	0.6722630857
74	0.8073541167	0.6695661111
75	0.8089528377	0.6668352332
76	0.8120003997	0.6632320561
77	0.8139488409	0.6595264483
78	0.8145983213	0.6574337879
79	0.8169464428	0.6531651582
80	0.8198441247	0.6498118764
81	0.820293765	0.6476965692
82	0.8222422062	0.6443599742
83	0.8242905675	0.642772419
84	0.8240407674	0.6392765396
85	0.824990008	0.6376558626
86	0.8268884892	0.6350362864
87	0.8286870504	0.6321512699
88	0.8303357314	0.627532752
89	0.8318844924	0.6247727035
90	0.8336830536	0.6206767005
91	0.8358313349	0.6177338769
92	0.8387290168	0.6140770695
93	0.8401278977	0.6121937836
94	0.8424260592	0.6083975298
95	0.8428257394	0.6061455088
96	0.8439248601	0.6039193378
97	0.8474720224	0.6001503368
98	0.848371303	0.5981542545
99	0.8503697042	0.5960916054
100	0.8509192646	0.5932760295
101	0.8518685052	0.5911460658
102	0.8534672262	0.5886859926
103	0.8552158273	0.5855256089
104	0.856314948	0.5836295203
105	0.8579636291	0.5807801058
106	0.8592126299	0.5776038894
107	0.8600119904	0.5760744815
108	0.8614608313	0.5726778268
109	0.862460032	0.5699597639
110	0.8653077538	0.5666867889
111	0.8650079936	0.5647920196
112	0.8657573941	0.5633639248
113	0.867206235	0.5605235557
114	0.8669064748	0.5581076244
115	0.8695043965	0.5547324845
116	0.8701039169	0.5537193109
117	0.870353717	0.5520794391
118	0.8721522782	0.5487541215
119	0.8741506795	0.5459133135
120	0.8755495604	0.5440352552
121	0.8768984812	0.5413165615
122	0.8783473221	0.5389246181
123	0.879746203	0.5367873743
124	0.8803956835	0.5355860664
125	0.8814948042	0.5338854262
126	0.8821442846	0.5298415836
127	0.8833433253	0.5277226594
128	0.8845923261	0.5242367048
129	0.8854916067	0.5225187713
130	0.8861910472	0.5202451593
131	0.8870403677	0.5184479235
132	0.8879396483	0.516365434
133	0.8898381295	0.5137407852
134	0.89063749	0.5113879642
135	0.8924860112	0.50905703
136	0.8931354916	0.5068391096
137	0.8943345324	0.505332337
138	0.8950339728	0.5034587819
139	0.8965327738	0.5006793711
140	0.8978816946	0.498895854
141	0.8986810552	0.4969910759
142	0.8991806555	0.4953570135
143	0.9013788969	0.4916025623
144	0.9012290168	0.4897835244
145	0.901528777	0.4882999188
146	0.9027278177	0.4860265964
147	0.9041266986	0.4838166437
148	0.9045763389	0.4820878682
149	0.9049260592	0.4809179621
150	0.9056254996	0.4790869686
151	0.9059752198	0.4774221964
152	0.9076239009	0.4759206078
153	0.9087729816	0.4736195097
154	0.9091227018	0.4712905644
155	0.9098221423	0.4696200127
156	0.9100219824	0.4686576094
157	0.9110211831	0.4667206893
158	0.9106714628	0.4656265319
159	0.9121203038	0.4642829709
160	0.9130195843	0.4621500125
161	0.9134692246	0.4608935628
162	0.9149180655	0.4591325507
163	0.9154176659	0.457307955
164	0.9159172662	0.4566203817
165	0.9166666667	0.4547928802
166	0.9169164668	0.4531685562
167	0.9177657874	0.451531692
168	0.9175159872	0.4499346923
169	0.9182653877	0.4487403599
170	0.9182653877	0.4473284141
171	0.9191646683	0.4457040816
172	0.9200139888	0.4436352523
173	0.9206634692	0.4415995969
174	0.9220623501	0.4391638676
175	0.9223121503	0.4375956907
176	0.923361311	0.4357272849
177	0.9237609912	0.434273319
178	0.9248601119	0.4319583648
179	0.9255595524	0.4300617353
180	0.9260591527	0.4292269837
181	0.9263589129	0.4277853912
182	0.9272581934	0.4255879021
183	0.928107514	0.4245647246
184	0.9294064748	0.4227000353
185	0.9302058353	0.4216472574
186	0.9302058353	0.4197446047
187	0.9304056755	0.4187531869
188	0.9304556355	0.4174671623
189	0.931254996	0.4165397011
190	0.9314048761	0.4145324735
191	0.9324540368	0.4125910846
192	0.932753797	0.4112570987
193	0.9337529976	0.4091475633
194	0.9341526779	0.4077619641
195	0.9355515588	0.4059099239
196	0.9362010392	0.40488383
197	0.9360511591	0.4043222786
198	0.9364008793	0.4024670554
199	0.9365007994	0.4001788346
200	0.9378996803	0.3986469809
201	0.9379996003	0.3977191125
202	0.9386490807	0.395863949
203	0.9392486011	0.3947444405
204	0.9393984812	0.3939943039
205	0.9400479616	0.3925902993
206	0.940547562	0.3915357903
207	0.9409972022	0.3904012173
208	0.9415967226	0.3890434954
209	0.9415467626	0.3874247329
210	0.9416966427	0.3866269817
211	0.9420963229	0.3851668666
212	0.943695044	0.3834702275
213	0.9439948042	0.3821222708
214	0.9448441247	0.3808218516
215	0.9454936051	0.3794478715
216	0.9456934452	0.3779677779
217	0.9466426859	0.3764304764
218	0.9460931255	0.3751273125
219	0.9467426059	0.3736273351
220	0.9464428457	0.3718906191
221	0.9467426059	0.3714145521
222	0.9471922462	0.3697808409
223	0.9471922462	0.3685966243
224	0.9471422862	0.3668508354
225	0.9476918465	0.3654303868
226	0.9481414868	0.3639851254
227	0.9485411671	0.3628042962
228	0.9488908873	0.3616657721
229	0.9490907274	0.360651395
230	0.9490907274	0.3595421518
231	0.9500899281	0.3581628109
232	0.9502897682	0.3565413597
233	0.9505395683	0.3556323593
234	0.9507394085	0.3550247252
235	0.9511890488	0.3542953663
236	0.9514388489	0.3536345024
237	0.9518884892	0.3529923168
238	0.9522881695	0.3523352346
239	0.9522382094	0.3514639135
240	0.9529876099	0.3505032757
241	0.9519384492	0.3492722981
242	0.9527378098	0.3485048076
243	0.9528377298	0.3472626121
244	0.9527378098	0.3464831952
245	0.9533373301	0.345684142
246	0.9532873701	0.3444680592
247	0.9536370903	0.3436249266
248	0.9541866507	0.3424375238
249	0.9548860911	0.3416403794
250	0.9554356515	0.3405633982
251	0.9553856914	0.3393806765
252	0.9554856115	0.3386148638
253	0.9555855316	0.3375330598
254	0.9567346123	0.336454082
255	0.9568345324	0.3357807477
256	0.9571842526	0.334337543
257	0.9570343725	0.3333712343
258	0.9575839329	0.3322043058
259	0.957833733	0.3309666383
260	0.9587829736	0.32923008
261	0.9591326938	0.3284688027
262	0.9588828937	0.3280437213
263	0.9595823341	0.3273162392
264	0.9599320544	0.3258440268
265	0.9605315747	0.3244288769
266	0.9608313349	0.3239493429
