iter	Passed	Remaining
0	40	812702
1	83	833468
2	124	827829
3	174	873249
4	235	941814
5	297	991843
6	407	1163169
7	452	1131022
8	494	1098305
9	534	1069050
10	575	1045915
11	616	1026421
12	658	1012586
13	699	998392
14	741	988205
15	788	984926
16	829	975234
17	871	967011
18	912	959135
19	952	951516
20	993	945577
21	1034	939825
22	1075	934094
23	1121	933728
24	1167	932940
25	1210	930245
26	1255	928628
27	1297	925447
28	1341	923606
29	1387	923593
30	1430	921329
31	1471	917974
32	1513	915486
33	1556	913802
34	1598	911975
35	1640	909560
36	1681	907234
37	1724	906047
38	1767	904662
39	1815	905776
40	1858	904535
41	1901	903418
42	1941	900998
43	1982	899152
44	2024	897543
45	2065	895944
46	2106	894170
47	2147	892752
48	2190	891717
49	2236	892176
50	2279	891680
51	2322	890911
52	2366	890631
53	2408	889555
54	2450	888519
55	2489	886756
56	2531	885662
57	2571	884194
58	2613	883344
59	2655	882418
60	2696	881266
61	2736	880156
62	2781	880273
63	2827	880665
64	2867	879579
65	2908	878445
66	2950	877792
67	2991	876919
68	3034	876528
69	3075	875535
70	3116	874685
71	3157	873959
72	3198	873104
73	3240	872595
74	3282	872039
75	3325	871689
76	3370	872054
77	3414	872001
78	3455	871408
79	3499	871381
80	3541	871007
81	3582	870234
82	3624	869737
83	3665	869035
84	3706	868490
85	3747	867832
86	3791	867910
87	3836	868094
88	3877	867496
89	3918	866769
90	3961	866802
91	4003	866219
92	4045	865942
93	4084	864944
94	4125	864448
95	4166	863956
96	4207	863365
97	4250	863175
98	4290	862467
99	4331	862042
100	4378	862717
101	4421	862483
102	4463	862148
103	4504	861694
104	4547	861570
105	4588	861133
106	4630	860813
107	4671	860406
108	4712	859980
109	4755	859944
110	4801	860279
111	4842	859883
112	4883	859448
113	4925	859152
114	4967	859007
115	5009	858675
116	5052	858620
117	5093	858145
118	5136	858098
119	5178	857848
120	5219	857460
121	5262	857364
122	5304	857241
123	5346	856974
124	5389	856996
125	5432	856888
126	5476	857007
127	5518	856721
128	5561	856620
129	5602	856306
130	5644	856118
131	5685	855789
132	5727	855567
133	5771	855621
134	5817	855988
135	5861	856070
136	5902	855805
137	5944	855611
138	5987	855569
139	6029	855302
140	6071	855202
141	6114	855092
142	6157	854981
143	6198	854722
144	6239	854413
145	6282	854277
146	6323	853999
147	6366	853987
148	6411	854159
149	6453	854009
150	6494	853717
151	6536	853489
152	6580	853630
153	6623	853531
154	6666	853557
155	6709	853429
156	6752	853388
157	6794	853320
158	6839	853449
159	6881	853265
160	6923	853078
161	6966	853035
162	7009	853025
163	7050	852750
164	7090	852422
165	7132	852260
166	7177	852355
167	7218	852174
168	7259	851869
169	7301	851728
170	7342	851475
171	7385	851399
172	7433	851917
173	7474	851692
174	7516	851547
175	7559	851441
176	7603	851512
177	7644	851298
178	7691	851692
179	7736	851840
180	7780	851932
181	7823	851886
182	7868	852023
183	7910	851886
184	7952	851767
185	7994	851681
186	8036	851437
187	8077	851252
188	8120	851223
189	8163	851114
190	8207	851172
191	8249	851123
192	8294	851222
193	8336	851103
194	8378	850936
195	8423	851113
196	8466	851049
197	8510	851127
198	8552	850981
199	8596	851009
200	8637	850846
201	8682	850959
202	8726	851021
203	8769	850949
204	8812	850896
205	8856	851031
206	8900	851036
207	8943	850974
208	8987	851020
209	9030	850995
210	9071	850778
211	9116	850906
212	9160	850955
213	9204	851035
214	9247	851025
215	9289	850873
216	9333	850884
217	9375	850763
218	9418	850735
219	9469	851382
220	9511	851237
221	9553	851126
222	9614	852715
223	9665	853331
224	9709	853343
225	9751	853253
226	9794	853141
227	9837	853074
228	9909	855551
229	9958	855994
230	10001	855937
231	10043	855752
232	10085	855660
233	10129	855643
234	10172	855604
235	10215	855478
236	10255	855205
237	10296	854955
238	10339	854868
239	10382	854851
240	10425	854788
241	10473	855095
242	10515	854967
243	10557	854807
244	10600	854755
245	10643	854694
246	10686	854650
247	10729	854553
248	10771	854442
249	10813	854271
250	10856	854241
251	10903	854460
252	10946	854399
253	10987	854190
254	11031	854178
255	11073	854047
256	11116	853950
257	11157	853788
258	11201	853776
259	11245	853785
260	11288	853719
261	11330	853625
262	11372	853437
263	11413	853216
264	11458	853328
265	11501	853274
266	11544	853230
267	11589	853274
268	11632	853208
269	11674	853102
270	11715	852874
271	11758	852853
272	11801	852772
273	11844	852740
274	11893	853117
275	11937	853112
276	11981	853134
277	12024	853073
278	12068	853086
279	12111	852984
280	12154	852929
281	12197	852839
282	12240	852836
283	12283	852751
284	12325	852655
285	12369	852615
286	12411	852505
287	12460	852833
288	12503	852788
289	12547	852807
290	12589	852677
291	12631	852548
292	12673	852408
293	12716	852368
294	12760	852373
295	12803	852314
296	12846	852270
297	12895	852581
298	12935	852342
299	12978	852247
300	13020	852114
301	13063	852043
302	13105	851952
303	13152	852138
304	13198	852302
305	13243	852342
306	13283	852103
307	13325	851968
308	13367	851871
309	13410	851791
310	13453	851713
311	13500	851937
312	13544	851916
313	13586	851795
314	13628	851690
315	13671	851594
316	13713	851502
317	13757	851486
318	13799	851370
319	13841	851271
320	13886	851299
321	13932	851469
322	13976	851445
