iter	Accuracy	MultiClass
0	0.4867605915	1.079210259
1	0.4929556355	1.064239937
2	0.498401279	1.051608622
3	0.5056454836	1.041101105
4	0.5143385292	1.031726497
5	0.5148880895	1.02295021
6	0.5159872102	1.016109659
7	0.5193345324	1.010085552
8	0.5207334133	1.004628789
9	0.5255795364	0.9983804131
10	0.5268285372	0.9940459891
11	0.5273780975	0.9895158463
12	0.5279776179	0.9862569258
13	0.5292266187	0.9827775824
14	0.5320743405	0.9788444212
15	0.5327238209	0.9762045199
16	0.5339228617	0.9733843797
17	0.5361211031	0.9710623753
18	0.537569944	0.9678483792
19	0.5395183853	0.9658153237
20	0.5402677858	0.9632449696
21	0.5420663469	0.9604922265
22	0.5445643485	0.9579824178
23	0.545363709	0.9561192686
24	0.5462629896	0.9544543718
25	0.5475119904	0.9515182275
26	0.5490607514	0.9496054157
27	0.5512589928	0.9471242272
28	0.5524080735	0.9458606985
29	0.5533573141	0.9436824159
30	0.5540567546	0.9423672227
31	0.5552058353	0.9404087625
32	0.556254996	0.9381836054
33	0.5575539568	0.9362822008
34	0.5590527578	0.9341596703
35	0.5617006395	0.9318379427
36	0.5632993605	0.9290219496
37	0.5642985612	0.9270329075
38	0.565647482	0.9250376675
39	0.5675459632	0.9235302526
40	0.5700439648	0.9217524953
41	0.5716426859	0.9197991107
42	0.5725919265	0.9187455903
43	0.5740907274	0.9173382442
44	0.5748900879	0.9155765015
45	0.576488809	0.9142323833
46	0.5791366906	0.9118025294
47	0.5819344524	0.90971993
48	0.584382494	0.9069631284
49	0.585881295	0.9051401724
50	0.5860811351	0.903276969
51	0.5873800959	0.9016691811
52	0.589128697	0.8995806289
53	0.5918265388	0.8979747979
54	0.5925759392	0.8964030369
55	0.5936250999	0.8948687402
56	0.595373701	0.8930271805
57	0.5957234213	0.892311516
58	0.5965227818	0.8909615588
59	0.5981714628	0.889525115
60	0.5993705036	0.8880562752
61	0.6003697042	0.8862379269
62	0.6022182254	0.8840880806
63	0.603067546	0.8823851138
64	0.6042665867	0.8812068764
65	0.604716227	0.8802843285
66	0.6064148681	0.8785494934
67	0.607863709	0.8769676828
68	0.6075139888	0.8757231331
69	0.6092625899	0.8745720876
70	0.6119604317	0.8722693012
71	0.6141586731	0.8706252589
72	0.6157573941	0.8688404632
73	0.617156275	0.8674458871
74	0.6186550759	0.8657572333
75	0.6190547562	0.8648545628
76	0.6212030376	0.8633175743
77	0.6224520384	0.8619405197
78	0.6257993605	0.8598582111
79	0.6267486011	0.8586597566
80	0.6276978417	0.8573571751
81	0.6285471623	0.855735066
82	0.6302957634	0.8544143557
83	0.6314448441	0.853409089
84	0.6323441247	0.8517111737
85	0.6340427658	0.8501658678
86	0.635991207	0.8487810634
87	0.6371402878	0.8472246216
88	0.6388389289	0.8458739994
89	0.6396382894	0.8440809709
90	0.6414868106	0.8418296842
91	0.642186251	0.8408549647
92	0.6438349321	0.8392933444
93	0.6449840128	0.8377575294
94	0.6474320544	0.8362414951
95	0.648381295	0.8347769826
96	0.6496302958	0.8326814646
97	0.6518285372	0.8313115873
98	0.6539268585	0.8289813241
99	0.653177458	0.827602591
100	0.6558253397	0.8256889024
101	0.6576239009	0.8245732561
102	0.6594724221	0.8231700591
103	0.6603217426	0.8216654697
104	0.6629196643	0.8192409046
105	0.6646183054	0.8177988819
106	0.6652677858	0.816511862
107	0.6666666667	0.8147968513
108	0.6686151079	0.8134884597
109	0.6700139888	0.8118013638
110	0.670263789	0.8106842911
111	0.67186251	0.808568301
112	0.6722621902	0.8070026012
113	0.673461231	0.8057578369
114	0.6756095124	0.8043259418
115	0.6769584333	0.8033909097
116	0.6777078337	0.8013078958
117	0.6789068745	0.7998104238
118	0.6802058353	0.7984172419
119	0.6819544365	0.796796514
120	0.6831035172	0.7953678901
121	0.6847022382	0.7936836517
122	0.6852517986	0.7921173198
123	0.6875	0.7901332898
124	0.6881494804	0.7885098875
125	0.6888489209	0.7869671106
126	0.6901478817	0.7854871069
127	0.6924960032	0.7836817166
128	0.6940947242	0.7824997425
129	0.6954436451	0.7809312151
130	0.6970423661	0.7796513559
131	0.6977917666	0.7789524059
132	0.6986910472	0.7776380491
133	0.7006894484	0.7754762707
134	0.7022881695	0.7740577119
135	0.7028876898	0.7730291855
136	0.7036370903	0.7718392823
137	0.7053357314	0.7701766015
138	0.7059352518	0.769123592
139	0.7068844924	0.7675191719
140	0.7080835332	0.7663397627
141	0.7096322942	0.7649836052
142	0.7101818545	0.7640330147
143	0.7117805755	0.7626209628
144	0.7138788969	0.7611967311
145	0.7153277378	0.7595173824
146	0.7170263789	0.757603717
147	0.7182753797	0.7560059858
148	0.7179756195	0.7547910839
149	0.7194744205	0.7532933106
150	0.7213229416	0.751501885
151	0.7221722622	0.7503704249
152	0.7251199041	0.7479964103
153	0.7271183054	0.7464865029
154	0.7272182254	0.7449516553
155	0.7277677858	0.7430093585
156	0.7295663469	0.7415458782
157	0.7291666667	0.7403147065
158	0.7302158273	0.7392372755
159	0.7318145484	0.7378196295
160	0.732763789	0.7367569435
161	0.7342126299	0.7351657439
162	0.7341127098	0.7342639369
163	0.7356614708	0.7327953044
164	0.7366107114	0.7317138097
165	0.7380095923	0.7309410328
166	0.739108713	0.7302316353
167	0.7400079936	0.7286331911
168	0.7411570743	0.7272630639
169	0.7418065548	0.7258449624
170	0.7435551559	0.7247552432
171	0.7446542766	0.7234499059
172	0.7450039968	0.7223565522
173	0.7477517986	0.7205798775
174	0.7501498801	0.7187099753
175	0.7504996003	0.717478188
176	0.7508992806	0.7160978721
177	0.751498801	0.7147492564
178	0.7519984013	0.7137176096
179	0.7534472422	0.7120487973
180	0.754696243	0.7109581545
181	0.7552957634	0.7099927266
182	0.756294964	0.7085218954
183	0.7570943245	0.7074269175
184	0.7586930456	0.7058704017
185	0.7598421263	0.7047161862
186	0.7618904876	0.7036428386
187	0.7623401279	0.7028469265
188	0.7617905675	0.7014012412
189	0.7634392486	0.7001032467
190	0.7643884892	0.6991518036
191	0.7652378098	0.6980563789
192	0.7653377298	0.6969341953
193	0.7680355715	0.6956424548
194	0.7700339728	0.6940203921
195	0.7696342926	0.6930316583
196	0.770283773	0.6920151738
197	0.7716326938	0.6907659097
198	0.7728317346	0.6897299718
199	0.7731814548	0.6886429429
200	0.7742805755	0.6876091466
201	0.7752298161	0.6867589726
202	0.776528777	0.6860289425
203	0.7776778577	0.6845756065
204	0.7793265388	0.6829674475
205	0.7790267786	0.6819651115
206	0.7793265388	0.6809607959
207	0.7817745803	0.6794393508
208	0.7825739408	0.678064034
209	0.7841227018	0.6768308027
210	0.7850719424	0.6754002078
211	0.7857713829	0.6740566732
212	0.7868205436	0.6728646527
213	0.7867705835	0.6720209251
214	0.7870703437	0.6711402214
215	0.7883193445	0.6699871276
216	0.7884192646	0.6689374655
217	0.7895683453	0.66775192
218	0.7900679456	0.6665037477
219	0.7912170264	0.6654773554
220	0.792216227	0.6640555673
221	0.7935151878	0.6627736017
222	0.7943645084	0.6613329123
223	0.7958633094	0.65978357
224	0.79686251	0.6587051723
225	0.7987110312	0.6574160213
226	0.7998601119	0.6563244728
227	0.8007094325	0.6555705863
228	0.8014588329	0.6544290936
229	0.8027577938	0.6532823177
230	0.8024080735	0.651889631
231	0.8042066347	0.6508122729
232	0.8045563549	0.6495886756
233	0.8052058353	0.64874751
234	0.8061550759	0.6471534266
235	0.8067046363	0.6461448249
236	0.8064548361	0.6454733547
237	0.8081534772	0.644360085
238	0.809352518	0.6427474241
239	0.8108513189	0.6421136848
240	0.8120003997	0.6403902071
241	0.8127498002	0.6392338967
242	0.8125	0.6383119298
243	0.8135991207	0.6367099196
244	0.8134992006	0.6358663156
245	0.8142985612	0.6347189566
246	0.8153976819	0.6338480422
247	0.815697442	0.6330485782
248	0.8168964828	0.6320114399
249	0.8177458034	0.6309545174
250	0.818794964	0.6303423332
251	0.8193445244	0.6293241345
252	0.8200939249	0.6285898119
253	0.8206434852	0.6272715406
254	0.821892486	0.626479014
255	0.8220923261	0.6253384766
256	0.823391287	0.6238843328
257	0.8245903277	0.6224045849
258	0.8247402078	0.6217038942
259	0.8251398881	0.6205253118
260	0.8260891287	0.6196465965
261	0.826638689	0.6187735476
262	0.8273381295	0.6176856124
263	0.8278876898	0.6168160281
264	0.8291366906	0.6155540001
265	0.8294864109	0.6147047876
266	0.8302358114	0.613791519
267	0.8313848921	0.6130475048
268	0.8321342926	0.6123323634
269	0.8324340528	0.6114495157
270	0.8331834532	0.6103946448
271	0.8335331735	0.6094797089
272	0.8345823341	0.6084930146
273	0.8342326139	0.6067734469
274	0.8351818545	0.6058119956
275	0.8373800959	0.6043203134
276	0.8382793765	0.6035818747
277	0.8386790568	0.6029910807
278	0.8392286171	0.6020270408
279	0.8397781775	0.6010385529
280	0.8402278177	0.60037876
281	0.8411270983	0.5997833003
282	0.8419764189	0.5988305107
283	0.8439248601	0.597169251
284	0.8454236611	0.5956696349
285	0.845373701	0.5942188164
286	0.8463229416	0.5932744418
287	0.8473721023	0.5920698726
288	0.8477717826	0.591359495
289	0.848471223	0.5904873809
290	0.8482214229	0.5894503864
291	0.8491207034	0.5886507412
292	0.8493705036	0.5876534206
293	0.8497701839	0.5868682007
294	0.8506195044	0.5861232393
295	0.8524180655	0.5851089284
296	0.8532673861	0.583965928
297	0.8536670663	0.5833012255
298	0.854616307	0.5826795601
299	0.8554156675	0.5817658972
300	0.8560651479	0.5806544325
301	0.8559152678	0.5798176963
302	0.8565147882	0.5788163131
303	0.8567146283	0.5778774083
304	0.8569644285	0.5768893771
305	0.8571642686	0.5759861071
306	0.8576139089	0.5750503991
307	0.857813749	0.5745159513
308	0.8588629097	0.5737392059
309	0.8598121503	0.5728092502
310	0.8601119105	0.5720965773
311	0.8610611511	0.5708687453
312	0.862460032	0.5693565757
313	0.8636590727	0.5684373126
314	0.8643085532	0.5674819627
315	0.8648081535	0.5659916615
316	0.8659072742	0.5648698094
317	0.8660571543	0.5642638098
318	0.8662569944	0.5635238883
319	0.867256195	0.5625198219
320	0.8676059153	0.5614387738
321	0.8677058353	0.560740976
322	0.8683053557	0.559709149
323	0.8694544365	0.5586114615
324	0.8699540368	0.5574054653
325	0.8706534772	0.5565648966
326	0.8711530775	0.555871879
327	0.8712030376	0.5547720688
328	0.8713029576	0.5541556374
329	0.8717525979	0.5533893034
330	0.8732513989	0.5525379467
331	0.8736510791	0.5513278558
332	0.8745503597	0.550349221
333	0.87504996	0.5498985421
334	0.8754996003	0.5487223393
335	0.8766986411	0.5472824
336	0.8769484412	0.5464390353
337	0.8771482814	0.5458738441
338	0.8776478817	0.5449340544
339	0.878147482	0.5440700067
340	0.8786970424	0.5431946763
341	0.8790967226	0.5423903887
