iter	Accuracy	MultiClass
0	0.4910071942	1.080610817
1	0.5040467626	1.063942022
2	0.5063449241	1.050918599
3	0.5075939249	1.040922763
4	0.5098421263	1.031246561
5	0.509392486	1.024477858
6	0.5147382094	1.016214043
7	0.5189848122	1.008562927
8	0.5235311751	1.002670223
9	0.5243305356	0.9975345299
10	0.5248800959	0.9930698928
11	0.5286270983	0.9889621476
12	0.5325739408	0.9845089004
13	0.532873701	0.9813034597
14	0.5349220624	0.9777650292
15	0.5372202238	0.9746709588
16	0.5383693046	0.9719980904
17	0.5403677058	0.968799658
18	0.542216227	0.9660516944
19	0.5440647482	0.9642992683
20	0.545313749	0.9608099341
21	0.5479616307	0.9576754758
22	0.5494104716	0.9555904092
23	0.5528077538	0.9518805006
24	0.5544564349	0.9487628483
25	0.5560051958	0.9458866227
26	0.557803757	0.9437202061
27	0.559302558	0.9410333566
28	0.5618005596	0.9391599751
29	0.5636490807	0.9357382694
30	0.5659472422	0.9336998161
31	0.5689448441	0.930345295
32	0.5710431655	0.92858191
33	0.5705435651	0.9267286837
34	0.5724420464	0.9252897967
35	0.5722921663	0.9237854378
36	0.5740407674	0.9212586882
37	0.5769884093	0.9189546442
38	0.5789868106	0.916900643
39	0.5803357314	0.9150918277
40	0.5833333333	0.9114947569
41	0.5852817746	0.908930355
42	0.5876298961	0.9065252305
43	0.5903776978	0.9045836312
44	0.5918265388	0.9031085995
45	0.5940247802	0.9006464837
46	0.5950739408	0.8990392647
47	0.5976219025	0.8973813864
48	0.5991207034	0.8951112035
49	0.6017186251	0.8926925285
50	0.6039668265	0.8896551923
51	0.6052657874	0.8870086979
52	0.6070643485	0.8847294763
53	0.6082134293	0.8832234107
54	0.6091626699	0.8819247591
55	0.6115607514	0.880299553
56	0.6119604317	0.8784593631
57	0.6149580336	0.8764396927
58	0.6163069544	0.8748671094
59	0.6167066347	0.8738325419
60	0.617156275	0.871785628
61	0.6182553957	0.8701555846
62	0.620303757	0.8683256122
63	0.6220523581	0.8663738433
64	0.6227018385	0.8646002287
65	0.6244504396	0.8629908482
66	0.6261990408	0.8618126517
67	0.6279976019	0.860108042
68	0.6301958433	0.857545406
69	0.6314948042	0.8554100148
70	0.6316446843	0.8536500036
71	0.6347422062	0.8519704159
72	0.6371902478	0.8504550351
73	0.6381894484	0.8488771511
74	0.6407873701	0.8472187538
75	0.6422861711	0.8454889057
76	0.6439348521	0.8441649579
77	0.6446842526	0.8423503361
78	0.6450339728	0.8408841209
79	0.6481814548	0.8385724456
80	0.6491806555	0.8370729395
81	0.651578737	0.8352119013
82	0.6529776179	0.8340658818
83	0.6534772182	0.8325611483
84	0.6539768185	0.8315098949
85	0.6552757794	0.8298631496
86	0.65632494	0.8280416945
87	0.657823741	0.8265752855
88	0.6582733813	0.8254148653
89	0.659422462	0.8240627156
90	0.660871303	0.822858079
91	0.6626199041	0.820769562
92	0.6648181455	0.818815956
93	0.6665167866	0.8170881621
94	0.6678157474	0.8154557205
95	0.6686650679	0.8145804873
96	0.6696642686	0.8124473467
97	0.6712130296	0.8106138477
98	0.6723621103	0.8084997398
99	0.6740607514	0.8068685972
100	0.6748101519	0.8059174177
101	0.6779076739	0.8045261505
102	0.6782573941	0.8030073971
103	0.6793065548	0.8011283204
104	0.6809052758	0.7999488496
105	0.6810551559	0.7987112263
106	0.6826538769	0.7972718712
107	0.6835531575	0.7958720244
108	0.6863009592	0.7940070948
109	0.6871003197	0.7923324346
110	0.6887989608	0.790676304
111	0.6900479616	0.7894873013
112	0.6913968825	0.7878121775
113	0.6930955236	0.7861676149
114	0.6957933653	0.7842046651
115	0.6972921663	0.7825950501
116	0.6995403677	0.7809369336
117	0.7017885691	0.7788268098
118	0.7028377298	0.7768485625
119	0.7033373301	0.7758648128
120	0.7048860911	0.7748676053
121	0.7050359712	0.7734461109
122	0.7073840927	0.7716942866
123	0.7082833733	0.7702147238
124	0.7099320544	0.7684548146
125	0.7110311751	0.7669771328
126	0.7131794564	0.7643970416
