iter	Passed	Remaining
0	87	1754562
1	137	1374040
2	179	1193169
3	223	1118656
4	264	1057435
5	307	1026235
6	350	1000061
7	392	981713
8	436	970327
9	480	960544
10	523	951503
11	571	952216
12	617	948725
13	664	947963
14	708	944032
15	752	940250
16	796	936322
17	838	931011
18	882	928436
19	934	933308
20	999	950576
21	1099	998084
22	1159	1006980
23	1209	1006475
24	1253	1001588
25	1297	996555
26	1340	991781
27	1382	985980
28	1427	982899
29	1475	981918
30	1518	978359
31	1560	973728
32	1600	968339
33	1641	963971
34	1683	960152
35	1724	956515
36	1765	952766
37	1810	951102
38	1849	946721
39	1891	943987
40	1933	941341
41	1974	938387
42	2016	935986
43	2058	933472
44	2099	930818
45	2142	929196
46	2183	926845
47	2225	925189
48	2267	923331
49	2309	921454
50	2351	919981
51	2397	919787
52	2438	917746
53	2479	915946
54	2522	914601
55	2562	912481
56	2605	911575
57	2646	909823
58	2687	908201
59	2729	906995
60	2770	905605
61	2812	904501
62	2854	903365
63	2895	902093
64	2938	901361
65	2982	900893
66	3024	899900
67	3066	898914
68	3107	897724
69	3150	896937
70	3191	895819
71	3233	894888
72	3275	893995
73	3317	893191
74	3357	891960
75	3401	891701
76	3442	890770
77	3484	889921
78	3526	889236
79	3567	888368
80	3609	887623
81	3650	886699
82	3691	885797
83	3733	885115
84	3775	884573
85	3824	885703
86	3871	886234
87	3919	886969
88	3965	887087
89	4012	887619
90	4056	887570
91	4103	887886
92	4151	888676
93	4196	888683
94	4242	888825
95	4287	888852
96	4335	889605
97	4385	890578
98	4427	890071
99	4469	889331
100	4510	888713
101	4554	888428
102	4594	887582
103	4639	887621
104	4683	887373
105	4731	888037
106	4779	888609
107	4827	889172
108	4872	889212
109	4917	889125
110	4964	889477
111	5009	889549
112	5054	889508
113	5099	889565
114	5144	889496
115	5188	889405
116	5234	889513
117	5277	889140
118	5320	888946
119	5366	889042
120	5413	889426
121	5463	890212
122	5513	891002
123	5565	892050
124	5611	892200
125	5660	892803
126	5706	892903
127	5754	893370
128	5799	893380
129	5847	893744
130	5895	894161
131	5942	894365
132	5985	894023
133	6026	893495
134	6070	893216
135	6111	892698
136	6156	892537
137	6196	891902
138	6240	891718
139	6283	891307
140	6324	890697
141	6367	890394
142	6414	890768
143	6458	890509
144	6501	890260
145	6543	889803
146	6584	889253
147	6627	888937
148	6669	888613
149	6712	888277
150	6755	887999
151	6796	887528
152	6841	887498
153	6884	887237
154	6931	887450
155	6978	887708
156	7022	887597
157	7066	887371
158	7108	887036
159	7151	886749
160	7195	886674
161	7242	886954
162	7287	886906
163	7331	886707
164	7373	886433
165	7418	886432
166	7460	886053
167	7503	885807
168	7545	885469
169	7589	885275
170	7632	885062
171	7676	884895
172	7718	884587
173	7761	884351
174	7803	884059
175	7845	883632
176	7889	883562
177	7931	883301
178	7975	883116
179	8017	882852
180	8060	882549
181	8102	882273
182	8143	881907
183	8187	881795
184	8231	881631
185	8275	881595
186	8317	881290
187	8360	881071
188	8407	881257
189	8450	881095
190	8494	880980
191	8538	880841
192	8582	880773
193	8624	880529
194	8667	880288
195	8709	880002
196	8753	879907
197	8796	879773
198	8840	879691
199	8887	879816
200	8929	879552
201	8971	879337
202	9018	879530
203	9060	879248
204	9105	879209
205	9147	878972
206	9189	878721
207	9232	878462
208	9275	878325
209	9318	878140
210	9360	877920
211	9408	878225
212	9453	878165
213	9496	878026
214	9540	877930
215	9583	877761
216	9626	877628
217	9668	877315
218	9712	877238
219	9755	877078
220	9797	876881
221	9841	876766
222	9886	876787
223	9930	876692
224	9973	876584
225	10019	876634
226	10061	876402
227	10107	876477
228	10151	876450
229	10195	876352
230	10238	876195
231	10282	876132
232	10325	876009
233	10368	875810
234	10414	875888
235	10457	875771
236	10500	875635
237	10543	875435
238	10586	875297
239	10630	875211
240	10672	874978
241	10715	874874
242	10758	874740
243	10802	874627
244	10844	874446
245	10887	874246
246	10932	874299
247	10975	874141
248	11021	874247
249	11064	874095
250	11109	874074
251	11150	873839
252	11195	873805
253	11239	873777
254	11282	873586
255	11326	873589
256	11370	873468
257	11418	873740
258	11463	873766
259	11507	873702
260	11550	873557
261	11594	873466
262	11638	873426
263	11681	873297
264	11726	873280
265	11768	873099
266	11812	872995
267	11855	872906
268	11899	872829
269	11944	872829
270	11986	872600
271	12032	872737
272	12076	872640
273	12119	872538
274	12161	872340
275	12203	872134
276	12247	872041
277	12292	872094
278	12341	872361
279	12392	872762
280	12450	873695
281	12501	874154
282	12559	875048
283	12612	875620
284	12664	876062
285	12718	876667
286	12769	877083
287	12822	877612
288	12874	878083
289	12928	878686
290	12980	879174
291	13034	879751
292	13086	880175
293	13139	880678
294	13191	881119
295	13242	881531
296	13295	882033
297	13340	881975
298	13383	881821
299	13432	882037
300	13476	881940
301	13522	881981
302	13568	882024
303	13613	882008
304	13657	881889
305	13702	881900
306	13746	881773
307	13787	881512
308	13831	881416
309	13877	881417
310	13920	881277
311	13965	881248
312	14010	881241
313	14055	881187
314	14099	881097
315	14143	881020
316	14204	882000
317	14269	883160
318	14331	884171
319	14398	885513
320	14451	885977
321	14495	885816
322	14539	885725
323	14584	885668
324	14631	885751
325	14677	885770
