iter	Accuracy	MultiClass
0	0.5064448441	1.076982738
1	0.5304256595	1.056346275
2	0.5269784173	1.044320764
3	0.560901279	1.015803448
4	0.5667965627	1.001080326
5	0.5692945643	0.9888890982
6	0.5800359712	0.9720128946
7	0.5801358913	0.9646429869
8	0.5869804157	0.9556685004
9	0.5991207034	0.9397653592
10	0.6038669065	0.9321625836
11	0.6083133493	0.9228546731
12	0.6113109512	0.9166168842
13	0.6189548361	0.9070984707
14	0.6304956035	0.8967539211
15	0.6425359712	0.8847366589
16	0.6507793765	0.8751090885
17	0.6558752998	0.8702325501
18	0.6598721023	0.8629869844
19	0.6635191847	0.8565638808
20	0.6677657874	0.8501371845
21	0.6794564349	0.8415783867
22	0.684402478	0.8341532671
23	0.6918964828	0.8252702298
24	0.6962430056	0.8207671748
25	0.701588729	0.8148995674
26	0.7070843325	0.8100615801
27	0.7090827338	0.8077953144
28	0.7130795364	0.8028592622
29	0.7189748201	0.7956841227
30	0.7208233413	0.7909732207
31	0.7247701839	0.786230725
32	0.7275179856	0.7816464115
33	0.7329136691	0.7758764549
34	0.7373601119	0.7709794955
35	0.7398581135	0.7674310787
36	0.746802558	0.7604803145
37	0.7502997602	0.7548072157
38	0.7550459632	0.7501595695
39	0.7585931255	0.7456915458
40	0.764088729	0.7398557412
41	0.7657374101	0.73657562
42	0.7689848122	0.7323264735
43	0.770333733	0.7290384657
44	0.7738808953	0.7240596658
45	0.7768784972	0.7186748908
46	0.7822741807	0.7137353922
47	0.784322542	0.7104645547
48	0.7898681055	0.7033325136
49	0.793715028	0.6999701071
50	0.7947142286	0.6972588696
51	0.7954636291	0.6945923521
52	0.7965127898	0.6929611448
53	0.7982114309	0.6904557764
54	0.8008093525	0.6863174122
55	0.8014588329	0.6842812944
56	0.8033573141	0.6802945056
57	0.8064048761	0.6776613061
58	0.8079536371	0.6759890303
59	0.8100519584	0.6733077144
60	0.8131994404	0.6690008036
61	0.8145983213	0.6662803204
62	0.8163968825	0.6622517934
63	0.8181454836	0.657608462
64	0.8215927258	0.6529100656
65	0.8225919265	0.6505708817
66	0.8246402878	0.6485299394
67	0.8293864908	0.6435813057
68	0.831284972	0.6399507693
69	0.8347821743	0.633488802
70	0.8364808153	0.6307560958
71	0.8371802558	0.6289898538
72	0.8394284572	0.6237965666
73	0.8410271783	0.620493676
74	0.8416766587	0.6177380729
75	0.8448241407	0.6146910594
76	0.8458733014	0.6125920062
77	0.8473721023	0.6105650407
78	0.8477218225	0.6087835993
79	0.848421263	0.6053187056
80	0.8493205436	0.6026529362
81	0.8504696243	0.6003115261
82	0.8513189448	0.598448732
83	0.8519184652	0.596436977
84	0.8542166267	0.5935673786
85	0.8558153477	0.5888806665
86	0.8566646683	0.5864458668
87	0.8585631495	0.5835455284
88	0.85931255	0.5806552003
89	0.860861311	0.5775250832
90	0.8616606715	0.5756445102
91	0.8635591527	0.571183565
92	0.8657573941	0.568393295
93	0.8675059952	0.5651710202
94	0.8681055156	0.5614756493
95	0.8694544365	0.5599331507
96	0.8701039169	0.5565865285
97	0.8713029576	0.5530245273
98	0.8733013589	0.5499037115
99	0.875	0.5462139699
100	0.8752498002	0.5436749567
101	0.878147482	0.5386739308
102	0.8775979217	0.5371803135
103	0.8800959233	0.5340784896
104	0.8809452438	0.5321445464
105	0.8833433253	0.5296157626
106	0.8841426859	0.5277895524
107	0.8857414069	0.5251052555
108	0.8872901679	0.5219350571
109	0.8877398082	0.5208538062
110	0.8896382894	0.5165904138
111	0.8902877698	0.5130562053
112	0.8914868106	0.5111535227
113	0.8919364508	0.5081345015
114	0.8930855316	0.5056679845
115	0.8939348521	0.5027038326
116	0.8940347722	0.5013271224
117	0.8949840128	0.4994466352
118	0.8957334133	0.4970926923
119	0.8958832934	0.4953970426
120	0.8971822542	0.4937373183
121	0.898381295	0.4903472864
122	0.8976318945	0.4890238403
123	0.8992805755	0.4871430726
124	0.8997801759	0.4855440627
125	0.8998301359	0.4835138741
126	0.9005795364	0.4819833497
127	0.9010791367	0.4797484931
128	0.9022781775	0.4774862496
129	0.9023780975	0.4759127472
130	0.9036770584	0.474341396
131	0.9045763389	0.4725626479
132	0.9051258993	0.47137293
133	0.9060251799	0.469809952
134	0.9067745803	0.4686025171
135	0.90627498	0.4671277159
136	0.9072741807	0.4648748613
137	0.9076239009	0.4638501189
138	0.9080235811	0.4619290871
139	0.9088729017	0.460079911
140	0.9088229416	0.4592868157
141	0.9105715428	0.4574035167
142	0.9106215028	0.4561308332
143	0.9110711431	0.4542578851
144	0.9119704237	0.4527417724
145	0.9121702638	0.4517403885
146	0.9126698641	0.4505924103
147	0.9131694644	0.4484310987
148	0.9138689049	0.4469262659
149	0.9145183853	0.4442315849
150	0.915667466	0.4427497242
151	0.915617506	0.441215902
152	0.9166167066	0.4389471325
153	0.9167166267	0.4374810904
154	0.917216227	0.436009375
155	0.9180155875	0.4344925449
156	0.9190647482	0.4318734286
157	0.920313749	0.4297023106
158	0.9205635492	0.4276029545
159	0.9211630695	0.4262550783
160	0.9215127898	0.423477396
161	0.9222122302	0.4213213657
162	0.9236610711	0.4196492563
163	0.9242106315	0.4177664518
164	0.9247102318	0.4165025136
165	0.9248101519	0.4154162953
166	0.925059952	0.4146301015
167	0.9260591527	0.4122180636
168	0.926558753	0.4106282722
169	0.9271083133	0.4093688278
170	0.9278077538	0.4079817787
171	0.9279576339	0.4066074807
172	0.9282074341	0.4048843962
173	0.9286570743	0.4037916697
174	0.9290067946	0.4023380867
175	0.929656275	0.4011581265
176	0.9301558753	0.3996674473
177	0.9301558753	0.3988178852
178	0.9306554756	0.3978530716
179	0.9315047962	0.3965450739
180	0.9315547562	0.3955972072
181	0.9320543565	0.3944813311
182	0.9325539568	0.3929923165
183	0.9330035971	0.3913609279
184	0.9341027178	0.3895519924
185	0.934302558	0.3886606332
186	0.9350519584	0.3874132102
187	0.9350019984	0.3863498063
188	0.9360511591	0.3844557337
189	0.9369004796	0.3824804375
190	0.9373501199	0.3812537123
191	0.9379496403	0.3799220113
192	0.9381494804	0.3788379714
193	0.9382993605	0.3776170072
194	0.9382494005	0.3763411065
195	0.9385991207	0.3751484731
196	0.9388489209	0.3732996586
197	0.9391486811	0.3722551687
198	0.9395983213	0.370881082
199	0.9397981615	0.3691772589
200	0.940697442	0.3679052491
201	0.9413968825	0.3667334447
202	0.942196243	0.3652037352
203	0.9424960032	0.3644507041
204	0.9427458034	0.3629241388
205	0.9432953637	0.3616245949
206	0.9436450839	0.3608494848
207	0.9433453237	0.35992419
208	0.943794964	0.3593042959
209	0.9443445244	0.3581671243
210	0.9446442846	0.3573163563
211	0.9449440448	0.3563058789
212	0.9450939249	0.3550388144
213	0.9454936051	0.3542092834
214	0.9458433253	0.3530935045
215	0.9462430056	0.3518025018
216	0.9471422862	0.3507305881
217	0.9472921663	0.3501235109
218	0.9476918465	0.349330506
219	0.9479416467	0.3479038357
220	0.9481414868	0.3469142981
221	0.948491207	0.3460729821
222	0.9496902478	0.3445989006
223	0.9498900879	0.3434310857
224	0.9500899281	0.3423415829
225	0.9504396483	0.3416766976
226	0.9514388489	0.3402990622
227	0.9524880096	0.3386375461
228	0.9533872902	0.3366031466
229	0.9533373301	0.3356264322
230	0.9539368505	0.3346778832
231	0.9539368505	0.3335911884
232	0.9539868106	0.3324373454
233	0.9545863309	0.3309628181
234	0.9551358913	0.3300092326
235	0.9552857714	0.3288239412
236	0.9553856914	0.3281420432
237	0.956185052	0.3272834153
238	0.9563349321	0.3260706154
239	0.9565847322	0.3252009332
240	0.9571342926	0.3243152093
241	0.9575839329	0.3232837637
242	0.957783773	0.3221335659
243	0.9583832934	0.3213646059
244	0.9581834532	0.3204357766
245	0.9587829736	0.3196783195
246	0.9594824141	0.3181843506
247	0.9592326139	0.3174065392
248	0.959382494	0.3168124829
249	0.9596822542	0.3157284501
250	0.9602817746	0.3150696276
251	0.9604816147	0.3142946755
252	0.9607314149	0.3133420212
253	0.9608313349	0.3122436782
254	0.9612310152	0.3110032627
255	0.9615307754	0.3100854262
256	0.9621302958	0.3093089915
257	0.9621302958	0.3087071035
258	0.9621302958	0.3075823582
259	0.9623800959	0.306933585
260	0.9627298161	0.3061428569
261	0.9629796163	0.3051309085
262	0.9628796962	0.304088164
263	0.9629796163	0.303025372
264	0.9636790568	0.3016755236
265	0.9638788969	0.3010726421
266	0.964028777	0.3001858127
267	0.9647781775	0.2993485218
268	0.9648281375	0.2985004764
269	0.9652278177	0.2971112876
270	0.9652777778	0.2965306758
271	0.965577538	0.2960603478
272	0.9653277378	0.2954896582
273	0.9650279776	0.2943477573
274	0.9649780176	0.2938148835
275	0.9651778577	0.2933008886
276	0.9651278977	0.2924596076
277	0.9655275779	0.2916292796
278	0.9657773781	0.2906976905
279	0.9661770584	0.2898403882
280	0.9663269384	0.289049812
281	0.9659272582	0.2884613469
282	0.9665767386	0.2877510992
283	0.9667765787	0.2868841372
284	0.9668764988	0.2864800979
285	0.967226219	0.2854184113
286	0.9675259792	0.284890918
287	0.9676258993	0.2837470448
288	0.9677757794	0.2830956496
289	0.9681254996	0.2822372897
290	0.9681754596	0.2815584602
291	0.9681754596	0.2806546308
292	0.9681254996	0.2800375513
293	0.96867506	0.279184094
294	0.96882494	0.2780666269
295	0.9692745803	0.2777023031
296	0.9692246203	0.2766256544
297	0.9693245404	0.2760341932
298	0.9699740208	0.2752540184
299	0.9704236611	0.2739038239
300	0.9701738609	0.2733192113
301	0.9704236611	0.2725621796
302	0.9706734612	0.2713173455
303	0.9709232614	0.269701131
304	0.9708733014	0.2689163397
305	0.9712729816	0.2679548363
306	0.9714728217	0.2677407346
307	0.9714728217	0.2674522402
308	0.971822542	0.2665549137
309	0.971822542	0.2652718691
310	0.9719724221	0.2649533588
311	0.9723721023	0.2640955067
312	0.9727218225	0.2634002874
313	0.9726718625	0.2625997977
314	0.9728217426	0.2620408905
315	0.9729216627	0.2610131737
316	0.9735711431	0.2604152553
317	0.9735711431	0.259862411
318	0.9739208633	0.2591670505
319	0.9741706635	0.2584123968
320	0.9742206235	0.2577412384
321	0.9745203837	0.2571981568
322	0.9746203038	0.256579473
323	0.9746203038	0.2557111542
324	0.9747202238	0.2550351442
325	0.9753197442	0.2540486948
