iter	Passed	Remaining
0	29	595482
1	61	618008
2	93	621292
3	124	621618
4	156	625877
5	190	635747
6	221	633864
7	255	638479
8	287	639529
9	320	639855
10	350	637250
11	383	639155
12	415	639263
13	469	670025
14	505	673866
15	537	671050
16	567	667601
17	601	667921
18	632	665242
19	664	663600
20	696	662984
21	729	662702
22	762	662566
23	795	661706
24	826	660536
25	859	660155
26	892	660506
27	940	670999
28	979	674242
29	1014	675486
30	1049	675762
31	1080	674136
32	1113	673528
33	1145	672690
34	1178	671979
35	1214	673450
36	1250	674660
37	1282	673779
38	1314	672859
39	1346	671785
40	1379	671326
41	1411	670604
42	1443	669837
43	1489	675434
44	1537	681963
45	1568	680566
46	1600	679594
47	1631	678215
48	1664	677647
49	1716	684817
50	1752	685522
51	1785	684819
52	1816	683756
53	1848	682928
54	1881	682131
55	1913	681558
56	1948	681779
57	1987	683330
58	2019	682460
59	2051	681843
60	2083	681000
61	2116	680723
62	2149	680086
63	2182	679748
64	2214	679158
65	2246	678651
66	2278	677840
67	2311	677488
68	2343	676929
69	2381	678040
70	2435	683530
71	2469	683410
72	2502	683052
73	2565	690701
74	2597	690058
75	2630	689521
76	2662	688818
77	2694	688183
78	2726	687451
79	2759	687184
80	2791	686516
81	2822	685701
82	2855	685256
83	2887	684619
84	2920	684336
85	2953	683850
86	2989	684180
87	3029	685382
88	3061	684828
89	3093	684318
90	3125	683771
91	3156	683090
92	3188	682488
93	3222	682359
94	3254	681831
95	3286	681299
96	3318	680921
97	3349	680192
98	3380	679648
99	3413	679280
100	3445	678756
101	3477	678353
102	3510	678156
103	3544	678045
104	3655	692584
105	3709	696189
106	3740	695350
107	3771	694568
108	3802	693955
109	3835	693470
110	3868	693146
111	3900	692636
112	3933	692213
113	3965	691703
114	3996	691110
115	4031	691019
116	4067	691311
117	4105	691694
118	4136	691107
119	4168	690574
120	4200	690015
121	4232	689622
122	4265	689245
123	4296	688705
124	4329	688400
125	4360	687763
126	4392	687314
127	4426	687183
128	4459	686901
129	4491	686574
130	4523	686135
131	4556	685891
132	4589	685513
133	4647	689044
134	4691	690279
135	4725	690262
136	4758	689844
137	4790	689478
138	4824	689369
139	4856	688957
140	4888	688455
141	4920	688170
142	4954	687970
143	4987	687681
144	5018	687213
145	5050	686847
146	5085	686771
147	5126	687576
148	5158	687258
149	5190	686839
150	5223	686579
151	5254	686167
152	5288	686015
153	5320	685634
154	5353	685465
155	5385	685069
156	5418	684870
157	5449	684380
158	5483	684206
159	5514	683747
160	5547	683564
161	5579	683222
162	5611	682896
163	5644	682739
164	5705	685839
165	5742	686164
166	5773	685696
167	5806	685441
168	5839	685172
169	5871	684907
170	5904	684629
171	5937	684500
172	5969	684153
173	6001	683801
174	6033	683502
175	6066	683297
176	6098	683012
177	6135	683282
178	6172	683504
179	6204	683226
180	6237	683031
181	6270	682750
182	6302	682452
183	6335	682256
184	6367	681972
185	6403	682154
186	6440	682409
187	6474	682309
188	6506	682062
189	6539	681791
190	6571	681579
191	6603	681274
