iter	Accuracy	MultiClass
0	0.5021982414	1.078507131
1	0.5126398881	1.060432923
2	0.5202338129	1.044469517
3	0.5262290168	1.032035884
4	0.5315247802	1.020077322
5	0.5389188649	1.008721512
6	0.5394684253	0.9990719617
7	0.5444144684	0.9904419033
8	0.5497601918	0.9811713719
9	0.5523581135	0.9744627167
10	0.5534072742	0.9680726708
11	0.5556554756	0.9629552936
12	0.5617006395	0.9563301362
13	0.5670963229	0.9493149171
14	0.5721422862	0.9422447363
15	0.5746902478	0.9390775799
16	0.5785871303	0.9340583406
17	0.5835331735	0.9301155384
18	0.5845323741	0.9267889693
19	0.5857813749	0.9221609092
20	0.5899280576	0.9184744083
21	0.5945243805	0.9125342633
22	0.5979216627	0.9084051317
23	0.6012689848	0.9039850832
24	0.6052158273	0.9011538199
25	0.6081634692	0.897651259
26	0.6119604317	0.8917030911
27	0.6153077538	0.8897358308
28	0.6184552358	0.885184719
29	0.6213529177	0.8820969999
30	0.6241506795	0.8774283675
31	0.6299960032	0.8736027119
32	0.6334932054	0.8694713358
33	0.6364408473	0.8674420975
34	0.6380895284	0.8648589763
35	0.6420863309	0.8615051135
36	0.6430355715	0.8594923232
37	0.6464828137	0.8560341374
38	0.6507793765	0.8525583672
39	0.6534772182	0.8480082953
40	0.6566746603	0.8452586265
41	0.6575239808	0.8434135116
42	0.6616706635	0.8407728537
43	0.6636191047	0.8375836803
44	0.6678657074	0.8343394049
45	0.6691646683	0.8323943329
46	0.6704636291	0.8304177697
47	0.6726119105	0.8286077114
48	0.6743605116	0.8253040104
49	0.6794564349	0.8209675458
50	0.6817545963	0.8181994228
51	0.6830035971	0.8156056438
52	0.6841027178	0.8130876273
53	0.6873001599	0.8099946258
54	0.6902478018	0.807026658
55	0.6915967226	0.8043267903
56	0.6949440448	0.8002600328
57	0.6985411671	0.7975869093
58	0.7000899281	0.7961885199
59	0.7014388489	0.7940768295
60	0.7041366906	0.7920525205
61	0.7063848921	0.7880330504
62	0.7097322142	0.7845836088
63	0.712430056	0.7820267454
64	0.7158273381	0.779920536
65	0.7161270983	0.777840323
66	0.7166266986	0.7756330066
67	0.7180255795	0.7741757699
68	0.7216726619	0.7702950656
69	0.7233213429	0.7686512248
70	0.7257693845	0.7657294837
71	0.7287170264	0.7615015712
72	0.7294164668	0.7582318666
73	0.7304656275	0.7565979552
74	0.7329636291	0.7529458105
75	0.736011191	0.7504629826
76	0.7377098321	0.7477563884
77	0.7400079936	0.7451018078
78	0.7434052758	0.7422234164
79	0.7454536371	0.7392514266
80	0.7463029576	0.7369250555
81	0.7481514788	0.7351445912
82	0.7503497202	0.7325287347
83	0.7518984812	0.7300665548
84	0.7544464428	0.7277364283
85	0.7553457234	0.7249594014
86	0.7567945643	0.7226134972
87	0.7578936851	0.7211641001
88	0.7596422862	0.7186636034
89	0.7602917666	0.7174967667
90	0.7604916067	0.7164062559
91	0.762490008	0.7145983344
92	0.7641886491	0.7118686303
93	0.76563749	0.7097217101
94	0.7676858513	0.7072079357
95	0.7700839329	0.7042734424
96	0.7713828937	0.7011507798
97	0.7729816147	0.6986786015
98	0.7740307754	0.6972930305
99	0.7769284572	0.6952685106
100	0.7785771383	0.6934049661
101	0.7808253397	0.6913971184
102	0.7837729816	0.6876169687
103	0.7872202238	0.6838520875
104	0.7878197442	0.6818422349
105	0.790667466	0.6792326273
106	0.7949140687	0.6742665818
107	0.7964628297	0.6719202948
108	0.7997601918	0.6678477012
109	0.8002597922	0.6664601992
110	0.804706235	0.6631999131
111	0.8067046363	0.6609237156
112	0.8081035172	0.658482588
113	0.8083033573	0.6572466852
114	0.8102517986	0.6546472655
115	0.8108513189	0.6521641212
116	0.8132494005	0.6491991285
117	0.8143485212	0.647002456
118	0.8160971223	0.6449074766
119	0.8174960032	0.6428806054
120	0.8193445244	0.6402944096
121	0.8204936051	0.6389562114
122	0.8222422062	0.6373158922
123	0.8240907274	0.6350478957
124	0.8242406075	0.6335953123
125	0.8254396483	0.6318485678
126	0.8258393285	0.6305292005
127	0.8269884093	0.6286534351
128	0.8284872102	0.6267232812
129	0.8301358913	0.6249074728
130	0.831185052	0.6233017102
131	0.8319344524	0.6213567639
132	0.8332334133	0.6187027748
133	0.8347821743	0.6172900327
134	0.835931255	0.6148278276
135	0.837430056	0.6130881587
136	0.8389788169	0.611261133
137	0.8398780975	0.6087370115
138	0.8412769784	0.6062004191
139	0.8419764189	0.6046791057
140	0.8429256595	0.6029283886
141	0.8454736211	0.599156542
142	0.8460231815	0.5972731273
143	0.8460231815	0.5959944943
144	0.8481714628	0.5945088643
145	0.8487709832	0.5936416782
146	0.8504696243	0.5919844631
147	0.8519184652	0.5900715036
148	0.8528677058	0.5888869509
149	0.853167466	0.5871439325
150	0.8550659472	0.5849780929
151	0.8558153477	0.583713661
152	0.8565147882	0.5827015861
153	0.8573641087	0.5809840221
154	0.8595623501	0.5787642896
155	0.8601618705	0.5774439312
156	0.8610611511	0.5757522491
157	0.8622601918	0.5741286988
158	0.8641586731	0.5718187111
159	0.8643085532	0.5703558726
160	0.8645083933	0.5684259082
161	0.8664068745	0.5664571878
162	0.8671063149	0.5650953706
163	0.8675059952	0.5629123554
164	0.8686550759	0.5610321623
165	0.8704536371	0.5592727258
166	0.8699540368	0.5582138604
167	0.8704036771	0.556632456
168	0.8711530775	0.5551500338
169	0.871852518	0.5537478256
170	0.8725019984	0.5525014952
171	0.8735511591	0.5508154118
172	0.8751498801	0.5493900506
173	0.8764488409	0.5480137781
174	0.8768485212	0.5469306664
175	0.8776978417	0.545399445
176	0.8797961631	0.5430717041
177	0.8800959233	0.5419890129
178	0.8807953637	0.540490078
179	0.8818445244	0.5395712284
180	0.8819444444	0.5383840481
181	0.8826438849	0.5370489458
182	0.8830935252	0.5347666463
183	0.884392486	0.5331149441
184	0.8849420464	0.5313304224
185	0.8861410871	0.5294442681
186	0.8863908873	0.5274058305
187	0.8875899281	0.5257164253
188	0.8879396483	0.5242310156
189	0.8884392486	0.5232263972
190	0.8900379696	0.5214619592
191	0.8905375699	0.5199711312
192	0.8920863309	0.5186734571
193	0.892236211	0.5172785725
194	0.8928856914	0.5159942793
195	0.8931354916	0.5144451386
196	0.8944844125	0.5126365313
197	0.8951338929	0.5113600848
198	0.8950339728	0.51063597
199	0.8956334932	0.5096718234
200	0.8958333333	0.5086535616
201	0.8966326938	0.5074692043
202	0.8972821743	0.5061724324
203	0.8978816946	0.505211366
204	0.8987809752	0.503399792
205	0.8992805755	0.5021580951
206	0.8997801759	0.5009869986
207	0.9010791367	0.4994653779
208	0.9012290168	0.4979285856
209	0.9025779376	0.4961440825
210	0.9027777778	0.4950069317
211	0.903177458	0.493623524
212	0.9038768985	0.4925841942
213	0.9037769784	0.4907411909
214	0.9049760192	0.4889498216
215	0.9052757794	0.4881573485
216	0.9055255795	0.4868935555
217	0.9055755396	0.4856066877
218	0.9075739408	0.4839061453
219	0.9076239009	0.4827055653
220	0.9082733813	0.4819240968
221	0.9088729017	0.4804859332
222	0.9099220624	0.4796263636
223	0.9102717826	0.4783700914
224	0.9105215827	0.4775553375
225	0.910871303	0.4767539033
226	0.9118205436	0.4753173666
227	0.9126199041	0.4733691178
228	0.9132693845	0.4719068141
229	0.914068745	0.4698495593
230	0.9147681855	0.4686873032
231	0.9150179856	0.467473528
232	0.9158673062	0.4660556427
233	0.9164668265	0.4654808632
234	0.9167166267	0.4632254815
235	0.9178157474	0.46197578
236	0.9186151079	0.4608070062
237	0.9184152678	0.4600392101
238	0.918764988	0.4589608147
239	0.9191147082	0.4575814979
240	0.9199640288	0.4561457075
241	0.9208133493	0.4553794062
242	0.9211630695	0.4540420137
243	0.9216626699	0.4530314116
244	0.9219624301	0.4521683265
245	0.9221123102	0.4513888883
246	0.9232114309	0.4502575876
247	0.9228617106	0.4492297972
248	0.9228617106	0.4479342499
249	0.9238109512	0.4469130709
250	0.9242106315	0.4458705819
251	0.925009992	0.444932381
252	0.9255595524	0.4432876679
253	0.9255095923	0.4421281217
254	0.9254596323	0.440691431
255	0.9261590727	0.4395905973
256	0.9273581135	0.4386045905
257	0.9279076739	0.4370351423
258	0.9282573941	0.4360840181
259	0.9287569944	0.4347887485
260	0.9293065548	0.4336201845
261	0.9294064748	0.4325785372
262	0.9299560352	0.4314327797
263	0.9306055156	0.4304867623
264	0.9314048761	0.4299409463
265	0.9318045564	0.4287716243
266	0.9321043165	0.4277188358
267	0.932803757	0.426676751
268	0.9336530775	0.4255519941
269	0.9334032774	0.4248073033
270	0.9338529177	0.4238543682
271	0.9341027178	0.4234086114
272	0.9342026379	0.4224780402
273	0.9346023181	0.4211238655
274	0.9358513189	0.4198962086
275	0.9362010392	0.4188113228
276	0.9372501998	0.4174936279
277	0.9374000799	0.4164708301
278	0.9371502798	0.4156827181
279	0.93745004	0.4148242982
280	0.9382494005	0.4137411445
281	0.9382494005	0.4129188709
282	0.9386990408	0.4122832646
283	0.9395483613	0.411265328
284	0.9397981615	0.4101054024
285	0.940597522	0.4091785556
286	0.9409972022	0.4083911927
287	0.9409472422	0.4075533869
288	0.9416466827	0.406828679
289	0.9415967226	0.4057913562
290	0.9423960831	0.4048879341
291	0.9424460432	0.403670553
292	0.9431454836	0.4028136759
293	0.9432454037	0.4019974862
294	0.9433952838	0.4011948697
295	0.9442446043	0.4002893004
296	0.9447442046	0.399764008
297	0.9451438849	0.3987610047
298	0.9461430855	0.3972041594
299	0.9463429257	0.3962112702
300	0.9461930456	0.3957115782
301	0.9463429257	0.3949511307
302	0.9464928058	0.3940853087
303	0.9469924061	0.3932384205
304	0.9476418865	0.3922570221
305	0.9482913669	0.3911918869
306	0.9482414069	0.3903097368
307	0.9482414069	0.3893338128
308	0.9486910472	0.3882431343
309	0.9494904077	0.3872368767
310	0.9494404476	0.386541585
311	0.9501398881	0.384758762
312	0.950039968	0.3836986254
313	0.9502398082	0.3828320874
314	0.9505395683	0.3819066223
315	0.951588729	0.3806076353
316	0.9517885691	0.3799222236
317	0.951588729	0.3792149018
318	0.9517386091	0.3781955065
319	0.9522382094	0.37723749
320	0.9528377298	0.3765929083
321	0.9529876099	0.3758584322
322	0.95313749	0.3751941663
323	0.95308753	0.3746723335
324	0.9534372502	0.3739098178
325	0.9539868106	0.3731608489
326	0.9541866507	0.3724304064
327	0.9543864908	0.3718488576
328	0.954686251	0.3713390066
329	0.9549360512	0.3706486962
330	0.9557354117	0.3698873662
331	0.9558353317	0.368724146
332	0.9557354117	0.3683972696
333	0.9554856115	0.3675346364
334	0.9560351719	0.3664001546
335	0.956235012	0.3648782251
336	0.9569344524	0.3638454473
337	0.9574340528	0.3629429095
338	0.957883693	0.3618325873
339	0.9582334133	0.3610767955
340	0.9587330136	0.3601922502
341	0.9590327738	0.3592547489
342	0.9595823341	0.3586111883
343	0.959332534	0.3576666059
344	0.959332534	0.356866229
345	0.9604316547	0.355548263
346	0.9605315747	0.3552169483
347	0.9604816147	0.3546763706
348	0.9607813749	0.3537674059
349	0.9610311751	0.3528325533
350	0.9617306155	0.3516782416
351	0.9615307754	0.3511131355
352	0.9616306954	0.3504299666
353	0.962480016	0.3490171076
354	0.962529976	0.3482512354
355	0.9630295763	0.3475958014
356	0.9632294165	0.3470241965
357	0.9632793765	0.3465218229
358	0.9636290967	0.3454295836
359	0.9638788969	0.3443008599
360	0.9646282974	0.3435037276
361	0.9646282974	0.3427565034
362	0.9645283773	0.3418217391
363	0.9649280576	0.3407203984
364	0.9653277378	0.3401945928
365	0.9650779376	0.3393423461
366	0.9659772182	0.3386461771
367	0.9661770584	0.3377736862
368	0.9661770584	0.3369270349
369	0.9663768985	0.3362779051
370	0.9668265388	0.3357404653
371	0.967176259	0.3350745886
372	0.9675259792	0.3342726629
373	0.9676758593	0.333372654
374	0.9675259792	0.3327765299
375	0.9680755396	0.3315273285
376	0.9683253397	0.3309787651
377	0.9684252598	0.3300895173
378	0.9685751399	0.3295270617
379	0.9684252598	0.3289345078
380	0.9689748201	0.328027427
381	0.9691247002	0.3274406881
382	0.9691746603	0.3269909707
383	0.9692246203	0.3263667743
384	0.9693745004	0.3257295791
385	0.9695743405	0.3247308748
386	0.9696742606	0.3238721981
387	0.9698741007	0.3230872795
388	0.9701239009	0.3223213419
389	0.970273781	0.3217206498
390	0.9707234213	0.3207454623
391	0.9708233413	0.3202437128
392	0.9709232614	0.3193727592
393	0.9715227818	0.3186469741
394	0.9717226219	0.3180807727
395	0.9721223022	0.3172728274
396	0.9723721023	0.3165715901
