iter	Accuracy	MultiClass
257	0.8902877698	0.5267436785
258	0.8913868905	0.525479973
259	0.892186251	0.5242067014
260	0.8930855316	0.5225585299
261	0.8935351719	0.5211798009
262	0.8948341327	0.5202892833
263	0.895283773	0.5191491404
264	0.8958832934	0.5178245931
265	0.8962829736	0.5170363224
266	0.8970323741	0.5158064426
267	0.896882494	0.514607845
268	0.8976818545	0.513596091
269	0.8979316547	0.5128996029
270	0.8983313349	0.5118899262
271	0.8982813749	0.5110576826
272	0.900029976	0.5096788877
273	0.9006294964	0.5089457568
274	0.9007294165	0.5077051676
275	0.901578737	0.5066042129
276	0.9024780176	0.5049032772
277	0.9033772982	0.5034362741
278	0.9035771383	0.5026560683
279	0.9037769784	0.5015301413
280	0.9047761791	0.5004664147
281	0.9056254996	0.499237174
282	0.9063749001	0.4984139139
283	0.9069244604	0.4976023047
284	0.9075239808	0.496504279
285	0.9077238209	0.4957293818
286	0.9084732214	0.494180126
287	0.9088729017	0.4928359111
288	0.9089228617	0.4923239173
289	0.9097222222	0.4912856911
290	0.9106215028	0.4897920814
291	0.9107713829	0.488671671
292	0.9120703437	0.4875504319
293	0.9128197442	0.4868205204
294	0.9129696243	0.4857567642
295	0.9132693845	0.4845704581
296	0.914118705	0.4835190363
297	0.9141686651	0.4826548437
298	0.9152677858	0.481463658
299	0.9159672262	0.4803953911
300	0.9165667466	0.4795648664
301	0.9165667466	0.4786203788
302	0.917216227	0.4775343237
303	0.9179656275	0.4760921299
304	0.9184652278	0.4746888215
305	0.9192645883	0.4738462883
306	0.9192645883	0.4723503849
307	0.9195143885	0.4716725096
308	0.9205635492	0.4705962515
309	0.9211131095	0.469403067
310	0.9216626699	0.4684389212
311	0.9221622702	0.4676478941
312	0.9231614708	0.4667361593
313	0.9231614708	0.4658697439
314	0.9236111111	0.4649809611
315	0.9240607514	0.4639887631
316	0.9240607514	0.4632878669
317	0.9245603517	0.4624960732
318	0.9247102318	0.4618248722
319	0.9248101519	0.4611400562
320	0.9249100719	0.4605917094
321	0.9260091926	0.459522351
322	0.9259092726	0.4586840629
323	0.9264088729	0.4578646764
324	0.9272082334	0.4570010395
325	0.9277078337	0.4563165762
326	0.9277577938	0.4551164403
327	0.9285071942	0.4540981744
328	0.9282074341	0.4532436522
329	0.9287070344	0.4527206356
330	0.929756195	0.4512997899
331	0.9307054357	0.4502571865
332	0.9304556355	0.4494565834
333	0.9305055955	0.4487416002
