iter	Accuracy	MultiClass
0	0.4920063949	1.08037175
1	0.5007993605	1.064719012
2	0.5121402878	1.051331194
3	0.517186251	1.03863473
4	0.5246802558	1.025483007
5	0.5293764988	1.015232349
6	0.5306754596	1.007904426
7	0.5307753797	1.001559912
8	0.5362709832	0.9925141586
9	0.5443145484	0.9833263924
10	0.5525079936	0.9733600035
11	0.5540067946	0.9668913894
12	0.5569044764	0.9615222393
13	0.5624000799	0.956040579
14	0.5651478817	0.9510909938
15	0.5668465228	0.9456581771
16	0.570343725	0.9411240966
17	0.5742406075	0.936957174
18	0.576538769	0.9332088489
19	0.5802857714	0.929166749
20	0.5818345324	0.9242301497
21	0.5861310951	0.9205716105
22	0.5903776978	0.9150537891
23	0.5944244604	0.9088963852
24	0.5977717826	0.9051456556
25	0.6013689049	0.9014825559
26	0.6032673861	0.8989572104
27	0.6077138289	0.893753711
28	0.6094624301	0.891237925
29	0.6150079936	0.8882404363
30	0.6183053557	0.8829463711
31	0.6207034373	0.8799913309
32	0.6250999201	0.8769288521
33	0.6276478817	0.8744170461
34	0.631294964	0.8720372538
35	0.6352418066	0.8660576907
36	0.6383892886	0.8628771204
37	0.6399380496	0.8601333477
38	0.6417366107	0.8574655061
39	0.6441846523	0.8547656342
40	0.6478816946	0.8498450965
41	0.6507793765	0.8456237631
42	0.6526778577	0.8433581971
43	0.6552757794	0.840608122
44	0.6581734612	0.8374323306
45	0.6607214229	0.834394904
46	0.6642186251	0.831561616
47	0.6644684253	0.8299512233
48	0.6668165468	0.8273818006
49	0.6699140687	0.8241247706
50	0.6747601918	0.8192623885
51	0.6784572342	0.8152453192
52	0.6834032774	0.8112914181
53	0.6853517186	0.8089695969
54	0.6865007994	0.8059976946
55	0.6889488409	0.8043250753
56	0.6919964029	0.8012734156
57	0.6950939249	0.7961903412
58	0.6970423661	0.7930547023
59	0.700039968	0.7898812639
60	0.7018385292	0.7874400406
61	0.7053856914	0.7846478638
62	0.7099320544	0.7814000247
63	0.7108313349	0.7786805389
64	0.7145783373	0.7754708946
65	0.7168764988	0.7717904773
66	0.7191247002	0.7695139789
67	0.7201239009	0.7675056943
68	0.7220223821	0.7646472695
69	0.723421263	0.7624984685
70	0.7268185452	0.7595449959
71	0.7293665068	0.7569452484
72	0.7310651479	0.754608873
73	0.7311650679	0.7524999831
74	0.7330135891	0.7510828124
75	0.7347122302	0.7485080499
76	0.7381095124	0.7458896798
77	0.7404076739	0.7436203239
78	0.7423061551	0.74131957
79	0.7448041567	0.7374900616
80	0.7476019185	0.7340324324
81	0.7491007194	0.7321108948
82	0.7519984013	0.7280401572
83	0.7552957634	0.7241553747
84	0.7588429257	0.7210029527
85	0.7606414868	0.7191441671
86	0.7614408473	0.7171382703
87	0.7632893685	0.7153461306
88	0.7651878497	0.7124657906
89	0.7665367706	0.7093498398
90	0.7680855316	0.7067503273
91	0.770333733	0.7035192846
92	0.7724320544	0.7009634433
93	0.7745803357	0.6992704503
94	0.776528777	0.6966681829
95	0.7773780975	0.6940281121
96	0.7783772982	0.6923797034
97	0.7786770584	0.6905347513
98	0.7817246203	0.6872462178
99	0.7855715428	0.68337041
100	0.7889688249	0.6795705704
101	0.7909672262	0.6769414301
102	0.7936151079	0.6746889628
103	0.7951139089	0.6722974912
104	0.7959132694	0.6700602182
105	0.798411271	0.667513006
106	0.8006095124	0.6660562254
107	0.801508793	0.6644170765
108	0.8026079137	0.6620618072
109	0.8040067946	0.6596921174
110	0.8050059952	0.6576697245
111	0.806304956	0.6554750836
112	0.8077038369	0.6521036334
113	0.8087529976	0.6506518024
114	0.8111011191	0.6480590377
115	0.8117006395	0.6466347705
116	0.8137989608	0.6429962488
117	0.8148481215	0.6415366898
118	0.8163968825	0.639862232
119	0.8180955236	0.6376979612
120	0.8198441247	0.6344790501
121	0.821942446	0.630709548
122	0.8240907274	0.6285474966
123	0.826538769	0.6254282832
124	0.8276378897	0.6237354414
125	0.8284872102	0.6214344831
126	0.8284372502	0.6198928057
127	0.8294364508	0.6183972683
128	0.8318345324	0.6167533522
129	0.8331334932	0.6145664875
130	0.8333333333	0.6126682677
131	0.8340327738	0.6109496279
132	0.8354316547	0.6076661546
133	0.8371302958	0.6052991074
134	0.8376298961	0.6030633563
135	0.8387290168	0.600830578
136	0.8400779376	0.5989102078
137	0.8409772182	0.597166106
138	0.8417765787	0.5957687785
139	0.8425759392	0.5931762749
140	0.8436250999	0.5916407546
141	0.8442246203	0.5903225861
142	0.8451239009	0.5887248216
143	0.8459232614	0.5873840511
144	0.8462230216	0.5852020259
145	0.8486710631	0.5819920738
146	0.8495203837	0.5810893501
147	0.8505195843	0.5793459326
148	0.8517186251	0.5771010074
149	0.8543165468	0.5747233727
150	0.8553657074	0.5729124071
151	0.8559152678	0.5705209549
152	0.8564148681	0.5689443644
153	0.8579136691	0.5677117286
154	0.8575139888	0.5661371596
155	0.8586131095	0.5645538988
156	0.8600119904	0.5627318126
157	0.8612110312	0.5607515678
158	0.8623101519	0.55888176
159	0.8629596323	0.5572931149
160	0.8646083133	0.5546817611
161	0.865657474	0.5532917961
162	0.8673561151	0.5511839426
163	0.8684052758	0.5493433832
164	0.868754996	0.5475217584
165	0.8690047962	0.545806521
166	0.8701538769	0.5441834706
167	0.8708533173	0.5429918383
168	0.8723521183	0.5411780048
169	0.8740507594	0.539575545
170	0.87504996	0.5384537765
171	0.8748001599	0.5373767081
172	0.8762490008	0.5361636318
173	0.876548761	0.5354870277
174	0.8769484412	0.5348406076
175	0.8773980815	0.533483939
176	0.8777977618	0.5318698751
177	0.878147482	0.5305805356
178	0.8804956035	0.5278991293
179	0.8815447642	0.5262953584
180	0.8823940847	0.5252025508
181	0.8826438849	0.5236864945
182	0.8840427658	0.5227391216
183	0.8848421263	0.5214730386
184	0.8870403677	0.5189602832
185	0.8871402878	0.5174121912
186	0.8882893685	0.5161302007
187	0.8895883293	0.5145360338
188	0.8909372502	0.5116990292
189	0.8918864908	0.5099747679
190	0.8933353317	0.5079347914
191	0.8936350919	0.5068163988
192	0.8944344524	0.5058002154
193	0.8945343725	0.5040791138
194	0.895333733	0.5030962763
195	0.8955835332	0.5016131349
196	0.8958333333	0.500112874
197	0.8969824141	0.4991539962
198	0.8975319744	0.4976813668
199	0.8992805755	0.4958148742
200	0.8998800959	0.4942542521
201	0.9011790568	0.4929227884
202	0.9012290168	0.4916501071
203	0.901578737	0.4904028036
204	0.9020283773	0.4897149887
205	0.9033273381	0.4882651173
206	0.9034772182	0.487183983
207	0.903127498	0.4864613312
208	0.9036770584	0.4857704227
209	0.9041766587	0.4852782884
210	0.9044264588	0.4835485581
211	0.9052258193	0.4820288721
212	0.9066746603	0.4808424955
213	0.9065747402	0.4795770827
214	0.907823741	0.4782430771
215	0.9081235012	0.4773373508
216	0.9084732214	0.4758758295
217	0.909372502	0.4746134162
218	0.9098721023	0.4732493035
219	0.9102717826	0.4722237189
220	0.9103717026	0.4713657732
221	0.9110211831	0.470436615
222	0.9122701839	0.4686934814
223	0.9132194245	0.4676477039
224	0.914068745	0.4663444772
225	0.9150179856	0.4652324771
226	0.9150679456	0.4645699358
227	0.915667466	0.4637118018
228	0.9158173461	0.4625893972
229	0.917166267	0.4611046718
230	0.9179656275	0.4599647663
