iter	Accuracy	MultiClass
0	0.5072442046	1.076745648
1	0.5226318945	1.060504013
2	0.5154876099	1.047304674
3	0.5251298961	1.034050834
4	0.5365707434	1.017208359
5	0.5462130296	1.00361539
6	0.5498101519	0.9952981015
7	0.5524580336	0.9869390834
8	0.5579536371	0.9773990615
9	0.5613009592	0.969450444
10	0.5626498801	0.96304658
11	0.5693445244	0.9554223685
12	0.5717426059	0.948972471
13	0.5753896882	0.9439317333
14	0.5833832934	0.9360478551
15	0.5866806555	0.9306476362
16	0.5939748201	0.9220470587
17	0.5956734612	0.9183762345
18	0.6019184652	0.9124719372
19	0.6050659472	0.9056719601
20	0.6105615508	0.901047781
21	0.6146083133	0.8967740882
22	0.6178557154	0.8934083737
23	0.6220023981	0.8882040319
24	0.6251498801	0.8844134272
25	0.6291966427	0.8801164959
26	0.6323441247	0.8755688316
27	0.6329436451	0.8717701279
28	0.6384392486	0.8663077776
29	0.6429856115	0.8620709087
30	0.6459832134	0.8586170551
31	0.6507294165	0.8528976519
32	0.654676259	0.8490488815
33	0.6579236611	0.8459580647
34	0.6624200639	0.8411495193
35	0.6663669065	0.837372091
36	0.6731115108	0.8312636768
37	0.675059952	0.8269955683
38	0.6771083133	0.82417327
39	0.6779076739	0.8218704883
40	0.6818045564	0.8182622254
41	0.6848521183	0.814896447
42	0.6882494005	0.8122471977
43	0.6894484412	0.8085512101
44	0.6964428457	0.8039766183
45	0.7004396483	0.7995698026
46	0.7025879297	0.7960971245
47	0.7056354916	0.791795072
48	0.710981215	0.7873898276
49	0.7165267786	0.7818489285
50	0.7177757794	0.7790765262
51	0.7226718625	0.7754265323
52	0.724970024	0.7724760007
53	0.7253197442	0.7696195183
54	0.7282174261	0.7671815317
55	0.7290167866	0.7643739163
56	0.7318145484	0.7610653912
57	0.7342126299	0.7590270986
58	0.7370603517	0.7565722542
59	0.7379596323	0.7543681796
60	0.7426558753	0.7492040679
61	0.7455535572	0.7462934659
62	0.7477018385	0.7439401041
63	0.7486510791	0.7413300322
64	0.7498501199	0.7386745746
65	0.7510491607	0.7361157237
66	0.7552458034	0.7317074527
67	0.7565447642	0.7299008862
68	0.7583433253	0.7271420466
69	0.759342526	0.7255245866
70	0.760991207	0.7225885894
71	0.7632893685	0.7199741739
72	0.7647881695	0.7180648202
