iter	RMSE
268	0.8612611585
269	0.8610929092
270	0.8609136116
271	0.8605039881
272	0.8599331826
273	0.859772388
274	0.8592568765
275	0.8590471113
276	0.8589025373
277	0.8586368658
278	0.8585196158
279	0.8582349857
280	0.8579695123
281	0.8577556347
282	0.8574246079
283	0.8572209726
284	0.8569639048
285	0.8567857214
286	0.8566852742
287	0.8565285827
288	0.8563123258
289	0.8561035912
290	0.8559786426
291	0.8558574366
292	0.8554890776
293	0.8549924832
294	0.8547115926
295	0.8545517678
296	0.8542639133
297	0.8540574921
298	0.8537144962
299	0.8533993757
300	0.8532081093
301	0.8528319341
302	0.8526479012
303	0.852452961
304	0.8522184792
305	0.8519906389
306	0.8517774713
307	0.851578087
308	0.8513403789
309	0.8509015346
310	0.8505859152
311	0.8503692173
312	0.8502376736
313	0.8500732874
314	0.8497913897
315	0.8496017485
316	0.8494165692
317	0.8492656971
318	0.8491485112
319	0.848976412
320	0.8488087855
321	0.848575501
322	0.8482296806
323	0.8479912229
324	0.8477552631
325	0.8474451508
326	0.8473030656
327	0.8471062642
328	0.8468961217
329	0.8467412647
330	0.8465505721
331	0.8463788313
332	0.8461063983
333	0.8459659243
334	0.8457466049
335	0.8453644194
336	0.8452245025
337	0.8450077591
338	0.8449044272
339	0.8447066305
340	0.8444754677
341	0.8443100961
342	0.8441052618
343	0.8437326088
344	0.8435933477
345	0.8434729042
346	0.8431160484
347	0.8427515969
348	0.8426213087
349	0.8424135218
350	0.8420812793
351	0.8418811074
352	0.8416192333
353	0.8414004379
354	0.8412089882
355	0.84088485
356	0.8406593628
357	0.8404939216
358	0.8403952588
359	0.8401800128
360	0.8400584232
361	0.8398758164
362	0.8397102766
363	0.839538462
364	0.8393029198
365	0.8391397765
366	0.8387367171
367	0.8385707999
368	0.8384166952
369	0.8382375068
370	0.838055911
371	0.8378574335
372	0.8376880471
373	0.8373165134
374	0.8370228669
375	0.8367180307
376	0.8365687932
377	0.8363897905
378	0.8362147514
379	0.8358601402
380	0.835724266
381	0.8355746739
382	0.8352739742
383	0.8350434031
384	0.8349082374
385	0.8347392694
386	0.8343906497
387	0.8343081301
388	0.8341039616
389	0.8337447426
390	0.8336115134
391	0.8334511502
392	0.8332720878
393	0.8331048131
394	0.8326903174
395	0.8323726515
396	0.8321765509
397	0.8320484972
398	0.8317821869
399	0.8315606709
400	0.831379418
401	0.8312473842
402	0.8309749681
403	0.8308266107
404	0.8306498046
405	0.8304813245
406	0.8303223934
407	0.8300507818
408	0.8297812045
409	0.8296607089
410	0.8295130196
411	0.8293088253
412	0.8291537143
413	0.8290097237
414	0.8288742839
415	0.8287564809
416	0.8285923978
417	0.8284232296
418	0.8283006265
419	0.8281652094
420	0.8279906504
421	0.8278091272
422	0.8276167146
423	0.8274634633
424	0.8271593444
425	0.8270585005
426	0.8268579415
427	0.8267144928
428	0.826586313
429	0.826326824
430	0.8261121329
431	0.8257815747
432	0.8255206465
433	0.8253169044
434	0.8252022078
435	0.8250289851
436	0.8247470453
437	0.8246229178
438	0.8243858538
439	0.824069909
440	0.823893705
441	0.8237606226
442	0.8235918436
443	0.8234051424
444	0.8232857954
445	0.8231711657
446	0.8229907453
447	0.8228378572
448	0.8226353334
449	0.8224009122
450	0.8222780731
451	0.8220181154
452	0.8219162993
453	0.8216663488
454	0.8215201346
455	0.8213854842
456	0.8212032849
457	0.821019119
458	0.8207692887
459	0.820539889
460	0.8203765822
461	0.8202317004
462	0.8200818689
463	0.8199745815
464	0.819825944
465	0.819540742
466	0.8193862896
467	0.8191765193
468	0.8190222555
469	0.8188490592
470	0.8186159247
471	0.8184796536
472	0.8183258734
473	0.8181992052
474	0.8179959921
475	0.8178889334
476	0.8177205652
477	0.8175345082
478	0.8173911957
479	0.817174556
480	0.8170283197
481	0.8167680804
482	0.8166541747
483	0.8165100347
484	0.8162525548
485	0.8161043575
486	0.815986
487	0.8158235558
488	0.8156648739
489	0.8154694232
490	0.8153012048
491	0.8150903071
492	0.8149176022
493	0.8147973663
494	0.8146974518
495	0.8145838551
496	0.814403012
497	0.8141803089
498	0.8140201549
499	0.8138173388
500	0.8136405699
501	0.8135441516
502	0.8134077738
503	0.8132793845
504	0.8130727752
505	0.8128789484
506	0.812767401
507	0.8125883091
508	0.8124749107
509	0.8123784442
510	0.8122333948
511	0.8121046749
512	0.8119616684
513	0.8117611593
514	0.8116535348
515	0.8115121001
516	0.8114181011
517	0.8112684868
518	0.8111828876
519	0.8110528015
520	0.8109528293
521	0.8107816291
522	0.8106419369
523	0.8105012643
524	0.810339003
525	0.8100396239
526	0.8098224936
527	0.8097131963
528	0.8095758371
529	0.8093658019
530	0.8089671686
531	0.808852431
532	0.8087164597
533	0.8085324123
534	0.8083799722
535	0.8082118085
536	0.8080197354
537	0.8078865577
538	0.8077362697
539	0.80761484
540	0.8074602801
541	0.8073243902
542	0.8071997629
543	0.8070597039
544	0.8069379108
545	0.8067725542
546	0.8066608412
547	0.8065064779
548	0.8062156701
549	0.8061023116
550	0.8059455018
551	0.8057939267
552	0.8057024753
553	0.8056099915
554	0.8054589318
555	0.8053031431
556	0.8051345145
557	0.8050202997
558	0.8049008658
559	0.8047580497
560	0.8045079634
561	0.8044029913
562	0.8042861422
563	0.8041532918
564	0.8039725607
565	0.8036965346
566	0.8035120452
567	0.8033296027
568	0.8030590917
569	0.8029524203
570	0.8027896648
571	0.8026883626
572	0.8025711642
573	0.8024213328
574	0.8022938658
575	0.8021060291
576	0.8018830209
577	0.8017166782
578	0.8015399336
579	0.8014614923
580	0.8012527579
581	0.8010966777
582	0.8010176602
583	0.8008320135
584	0.8006949667
585	0.8004778239
586	0.8002970398
587	0.8000758016
588	0.7999220751
589	0.7998191236
590	0.7996274548
591	0.7995166876
592	0.7993913009
593	0.7992342714
594	0.7991041838
595	0.7989639753
596	0.7987585007
597	0.798674716
598	0.7985135684
599	0.7983782103
600	0.7982458241
601	0.798093805
602	0.7979706521
603	0.7978532433
604	0.7977260663
605	0.7975295269
606	0.7973882055
607	0.797220842
608	0.7971012044
609	0.7969546804
610	0.7968534921
611	0.7967007145
612	0.7965654835
613	0.7964535366
614	0.7962738277
615	0.7961327986
616	0.7960184847
617	0.795880752
618	0.7957376817
619	0.7955678864
620	0.7954412113
621	0.7953289732
622	0.7952171738
623	0.7951159234
624	0.7950299851
625	0.7948664401
626	0.7947577048
627	0.7946592649
628	0.7945132456
629	0.7943681343
630	0.7942427825
631	0.7941501456
632	0.7939869586
633	0.7937767866
634	0.7936208855
635	0.7934461015
636	0.7933096768
637	0.7931678385
638	0.7930486098
639	0.7929015318
640	0.792734041
641	0.7926366471
642	0.7925055409
643	0.7923799466
644	0.7923035586
645	0.7921774933
646	0.7920311741
647	0.7917571577
648	0.791637723
649	0.7914861861
650	0.7913807265
651	0.7912352183
652	0.7910562184
653	0.790892557
654	0.790801223
655	0.7906347266
656	0.7905072582
657	0.7903773365
658	0.7902676357
659	0.7901632044
660	0.7900661015
661	0.7898465564
662	0.7897153006
663	0.7896116487
664	0.7894264316
665	0.7893182435
666	0.7891362029
667	0.7890025985
668	0.7888815562
669	0.7887747845
670	0.7886380576
671	0.7885120681
672	0.7884060746
673	0.788271748
674	0.788120866
675	0.787933776
676	0.7877827934
677	0.7876462652
678	0.7875355389
679	0.7874176526
680	0.7873081962
681	0.7871723119
682	0.7870810838
683	0.7868943629
684	0.7867706784
685	0.7865819941
686	0.7864358367
687	0.7863452755
688	0.78618718
689	0.7861190357
690	0.7860190613
691	0.7858899792
692	0.7857620821
693	0.7855758994
694	0.7854303395
695	0.7853082117
696	0.7851475855
697	0.7850195272
698	0.7848742899
699	0.7847601302
700	0.7845813851
701	0.7844265834
702	0.7842504466
703	0.7841741767
704	0.7840339827
705	0.7839088627
706	0.7837548938
707	0.7836495864
708	0.7835457716
709	0.7833116143
710	0.783204084
711	0.7831020043
712	0.7829271337
713	0.7827907388
714	0.7826713096
715	0.782545441
716	0.7824290911
717	0.7822833749
718	0.7821493636
719	0.7820310044
720	0.7818589537
721	0.7817494999
722	0.781586348
723	0.7814596701
724	0.7813143505
725	0.7811818952
726	0.7810056898
727	0.7809244539
728	0.7808252879
729	0.7806791253
730	0.7804536828
731	0.7802872189
732	0.7801842116
733	0.7799859881
734	0.7798913344
735	0.7797321156
736	0.7796049467
737	0.7794733981
738	0.7793237712
739	0.7792205121
740	0.7790659569
741	0.7789492799
742	0.7788520404
743	0.7787319764
744	0.778618359
745	0.7784873593
746	0.7783547544
747	0.778276675
748	0.7781678165
749	0.7780291348
750	0.7779189706
751	0.7778308468
752	0.7777222928
753	0.7776058737
754	0.7773964068
755	0.7772912756
756	0.7771340797
757	0.7770184789
758	0.7768079338
759	0.7766918783
760	0.7765694545
761	0.7764777457
762	0.7763889868
763	0.7762835159
764	0.7761529314
765	0.7760054871
766	0.7758652187
767	0.7757733235
768	0.7756854711
769	0.7755229629
770	0.7754162727
771	0.7753224447
772	0.7751836722
773	0.7750852071
774	0.774927084
775	0.7747732761
776	0.774678505
777	0.7746232285
778	0.7745108361
779	0.7744148377
780	0.7742986149
781	0.7741266658
782	0.7740115998
783	0.7738727355
784	0.7737603683
785	0.7735804805
786	0.7735070011
787	0.7733846498
788	0.7732080632
789	0.7730933603
790	0.7729626756
791	0.772837402
792	0.7727565596
793	0.7726488196
794	0.7724950543
795	0.7723881945
796	0.7722857009
797	0.7721351948
798	0.7720444463
799	0.7719330974
800	0.7718408628
801	0.7716224626
802	0.7714982935
803	0.7713916528
804	0.7712525159
805	0.771147207
806	0.7710292953
807	0.7709336304
808	0.7707834425
809	0.7706234116
810	0.7705151621
811	0.7704121984
812	0.7702657548
813	0.7701543437
814	0.7700263264
815	0.7699288519
816	0.7697830471
817	0.769707882
818	0.7695818697
819	0.769477267
820	0.7694027265
821	0.76928949
822	0.7691880369
823	0.7691078261
824	0.7689807747
825	0.7688477644
826	0.7687368294
827	0.7686490346
828	0.7684684749
829	0.768321601
830	0.768209611
831	0.7680987581
832	0.768000175
833	0.7679030918
834	0.7678433745
835	0.7677352973
836	0.7676018873
837	0.7674186379
838	0.767251201
839	0.7671182249
840	0.7669946332
841	0.7668473957
842	0.7667188163
843	0.7665958432
844	0.766494643
845	0.7664140767
846	0.7662834681
847	0.766151679
848	0.7660118473
849	0.7659199558
850	0.7658025351
851	0.7656377195
852	0.7654993708
853	0.7653640121
854	0.7651830828
855	0.7651219791
856	0.7650327763
857	0.7649466579
858	0.7648376189
859	0.7647419159
860	0.7646207084
861	0.764485609
862	0.7643638062
863	0.7642489171
864	0.7641482105
865	0.7640632021
866	0.7639269924
867	0.7638125857
868	0.7636876044
869	0.7635894082
870	0.7634122405
871	0.7633018175
872	0.7631932835
873	0.7631304112
874	0.7629989579
875	0.7628809571
876	0.7626932955
877	0.762562864
878	0.7624710721
879	0.7623431381
880	0.7622122094
881	0.7621441542
882	0.761976243
883	0.7618505729
884	0.7617539626
885	0.7616753361
886	0.7615530636
887	0.7612882486
888	0.7611206582
889	0.76102448
890	0.7608699012
891	0.760774733
892	0.7606871873
893	0.7606036833
894	0.760521051
895	0.7603912123
896	0.7601944262
897	0.7600459747
898	0.7599791077
899	0.7598832737
900	0.75977117
901	0.7596382501
902	0.7595391307
903	0.7594192425
904	0.759311928
905	0.7591162967
906	0.7589938178
907	0.7589326957
908	0.7587659697
909	0.7586348357
910	0.7585080125
911	0.7583777597
912	0.7582469249
913	0.7581279934
914	0.7580249319
915	0.7579204865
916	0.7578011593
917	0.7576792832
918	0.7574772792
919	0.7573991812
920	0.7572390426
921	0.7571295473
922	0.7569481041
923	0.7567981744
924	0.7566994712
925	0.7565930492
926	0.7564996791
927	0.7564141455
928	0.7563182112
929	0.7562335738
930	0.7561409018
931	0.7560657754
932	0.7559602768
933	0.7557919139
934	0.7556973227
935	0.7555763924
936	0.7555022702
937	0.7553397518
938	0.7552270837
939	0.7551011735
940	0.7549786578
941	0.7548728391
942	0.7547286075
943	0.7545891886
944	0.7544654599
945	0.7543340688
946	0.7542293977
947	0.7541442695
948	0.754036691
949	0.753863129
950	0.7537507276
951	0.7535758011
952	0.7533482208
953	0.7532659764
954	0.7530583121
955	0.7529344298
956	0.7528404057
957	0.7527391086
958	0.7526457579
959	0.7524980184
960	0.7523729828
961	0.7522482624
962	0.7521567694
963	0.7520695969
964	0.7519581454
965	0.7518715914
966	0.7517455798
967	0.7516501901
968	0.7514915504
969	0.7513806553
970	0.7512848089
971	0.7511419785
972	0.7510438304
973	0.7509427079
974	0.7508274795
975	0.7507407431
976	0.7506305558
977	0.7505140379
978	0.7503955339
979	0.7503174065
980	0.7502122583
981	0.7500851802
982	0.749983517
983	0.7498970368
984	0.7498152784
985	0.7497214628
986	0.7496155217
987	0.7495172935
988	0.7493704696
989	0.7492967371
990	0.7492014032
991	0.7490907024
992	0.7489778369
993	0.748898811
994	0.748719992
995	0.7485924377
996	0.7484474915
997	0.7483368319
998	0.748238697
999	0.7481425856
1000	0.7480546992
1001	0.7479287068
1002	0.7478129725
1003	0.747726039
1004	0.7475890323
1005	0.747445641
1006	0.7472916178
1007	0.7472120593
1008	0.7471083503
1009	0.7469931357
1010	0.7468697612
1011	0.7467939502
1012	0.7466853061
1013	0.7466226067
1014	0.746546897
1015	0.7464443705
1016	0.7463627672
1017	0.7462365113
1018	0.7461294197
1019	0.7460223471
1020	0.7459036914
1021	0.7458249949
1022	0.7457535817
1023	0.7456574326
1024	0.7455408899
1025	0.7454230753
1026	0.745245994
1027	0.7451571837
1028	0.7450392642
1029	0.7449314592
1030	0.7448264152
1031	0.7447097178
1032	0.7446293184
1033	0.7444899213
1034	0.7443725646
1035	0.7442713594
1036	0.7441851183
1037	0.7440932445
1038	0.7439942055
1039	0.7439344587
1040	0.7438210037
1041	0.7437605012
1042	0.7436898634
1043	0.7436046124
1044	0.74350684
1045	0.7433205865
1046	0.7432319709
1047	0.7430687763
1048	0.742878124
1049	0.7427866971
1050	0.7426971119
1051	0.7426067577
1052	0.7425146079
1053	0.7424306068
1054	0.7423035925
1055	0.742158189
1056	0.742075851
1057	0.7419646702
1058	0.7418799572
1059	0.7417779399
1060	0.741711877
1061	0.7415867529
1062	0.7414791031
1063	0.7413940759
1064	0.7412369174
1065	0.7411559984
1066	0.7410444533
1067	0.7409893684
1068	0.7409213093
1069	0.7408061694
1070	0.74070642
1071	0.740592683
1072	0.7404925926
1073	0.7403944964
1074	0.7403029907
1075	0.740221578
1076	0.7401683649
1077	0.7400810818
1078	0.7399638002
1079	0.7398811683
1080	0.7398021284
1081	0.7396949099
1082	0.7395684287
1083	0.7394950104
1084	0.7394036162
1085	0.7392469461
1086	0.7391426675
1087	0.739041259
1088	0.7389522473
1089	0.7388358505
1090	0.7387185426
1091	0.738666711
1092	0.7385066439
1093	0.738419026
1094	0.7383355495
1095	0.73824008
1096	0.7380950775
1097	0.7380214942
1098	0.7379322977
1099	0.7378279547
1100	0.7377242706
1101	0.7375558014
1102	0.7373676614
1103	0.7372700733
1104	0.7372055311
1105	0.7370528078
1106	0.7369739524
1107	0.7368688101
1108	0.7367802635
1109	0.7366731034
1110	0.7365857414
1111	0.7365199414
1112	0.7364338274
1113	0.7363386156
1114	0.7362227995
1115	0.7361328072
1116	0.7360267021
1117	0.7359703615
1118	0.7358617318
1119	0.7357518145
1120	0.7356331385
1121	0.7354782338
1122	0.7353266225
1123	0.7351621896
1124	0.7350920152
1125	0.7349977737
1126	0.7349150962
1127	0.7348499581
1128	0.7347611808
1129	0.734623043
1130	0.7345100447
1131	0.7343963855
1132	0.7342763136
1133	0.7341591811
1134	0.7340733325
1135	0.7339997417
1136	0.7339163148
1137	0.7338114274
1138	0.7336636932
1139	0.7335792864
1140	0.7334837485
1141	0.7333899278
1142	0.7333132137
1143	0.733184489
1144	0.7330535068
1145	0.7329469517
1146	0.7328792303
1147	0.7327824933
1148	0.7327072341
1149	0.7325867419
1150	0.7324936675
1151	0.7324167673
1152	0.732310712
1153	0.7322478554
1154	0.7321108582
1155	0.7319709036
1156	0.7318734371
1157	0.7317817002
1158	0.731684977
1159	0.7315300754
1160	0.7314313464
1161	0.7313480443
1162	0.7312664341
1163	0.7311850698
1164	0.7311133872
1165	0.7310213805
1166	0.7309532061
1167	0.7308465743
1168	0.7307495532
1169	0.7306675114
1170	0.7305891509
1171	0.7304735563
1172	0.7303933035
1173	0.7303165805
1174	0.730258253
1175	0.7301766099
1176	0.7301271382
1177	0.7300412681
1178	0.7299743163
1179	0.7298400647
1180	0.7297357458
1181	0.7296242595
1182	0.7295405045
1183	0.7294211159
1184	0.729348004
1185	0.7292536675
1186	0.7291467011
1187	0.7290608605
1188	0.7290041775
1189	0.7289042223
1190	0.7288318615
1191	0.7287724595
1192	0.7286690433
1193	0.7285798731
1194	0.728427107
1195	0.7283539156
1196	0.7282224082
1197	0.7281269378
1198	0.728028708
1199	0.7279472953
1200	0.727878848
1201	0.7277907724
1202	0.727683866
1203	0.7276018447
1204	0.7275328355
1205	0.7274150056
1206	0.7273104457
1207	0.7272028746
1208	0.7271259613
1209	0.727052636
1210	0.7269684849
1211	0.7268686857
1212	0.7267785217
1213	0.7266888764
1214	0.7266341962
1215	0.7265258743
1216	0.7264339027
1217	0.7263747892
1218	0.7262832747
1219	0.7261708572
1220	0.72610225
1221	0.7260261122
1222	0.7259220004
1223	0.7258301669
1224	0.7257600913
1225	0.7256953032
1226	0.725589969
1227	0.7255333297
1228	0.7254556254
1229	0.7253511135
1230	0.7251955542
1231	0.7250939746
1232	0.7250273516
1233	0.7249424025
1234	0.7248054866
1235	0.724761146
1236	0.7246393827
1237	0.7245269546
1238	0.7244461078
1239	0.7243520253
1240	0.7242568149
1241	0.7241554319
1242	0.7240407607
1243	0.7239171436
1244	0.723806081
1245	0.7237289973
1246	0.7236265596
1247	0.7234994746
1248	0.7234361789
1249	0.723362086
1250	0.7232827672
1251	0.7231620056
1252	0.7230598867
1253	0.7229965447
1254	0.7229005429
1255	0.7228351014
1256	0.722720854
1257	0.7226179308
1258	0.7225099876
1259	0.7224249437
1260	0.7223336705
1261	0.7222176923
1262	0.7221384678
1263	0.7220470424
1264	0.7219505515
1265	0.7218863855
1266	0.7217958517
1267	0.7217281321
1268	0.721659191
1269	0.7215611369
1270	0.7214234852
1271	0.721320896
1272	0.7212604214
1273	0.7211740631
1274	0.7210783762
1275	0.7210053441
1276	0.7209147327
1277	0.7208356892
1278	0.720786014
1279	0.7206872711
1280	0.7205890336
1281	0.7205074144
1282	0.7203512191
1283	0.7202581257
1284	0.7201809523
1285	0.7201161902
1286	0.7200341739
1287	0.7198718068
1288	0.7197749416
1289	0.7196977858
1290	0.7196139323
1291	0.7195198242
1292	0.7194367346
1293	0.7193575144
1294	0.7192707219
1295	0.7191796134
1296	0.7191051902
1297	0.7190092878
1298	0.7189479833
1299	0.7188791597
1300	0.7187742065
1301	0.718699328
1302	0.7185873643
1303	0.7184916194
1304	0.7184255525
1305	0.7183560566
1306	0.7182821207
1307	0.7181549749
1308	0.7180822064
1309	0.7180099653
1310	0.7179363449
1311	0.7178307097
1312	0.7177799277
1313	0.7177080203
1314	0.7176245931
1315	0.7175047203
1316	0.7174458164
1317	0.7174006047
1318	0.7173391038
1319	0.7172385834
1320	0.7171423924
1321	0.7170811718
1322	0.7170175116
1323	0.7169380578
1324	0.7168172061
1325	0.7167487524
1326	0.7166029616
1327	0.7165455187
1328	0.7164807029
1329	0.7163925379
1330	0.7162829956
1331	0.7162093499
1332	0.7161189758
1333	0.7160728449
1334	0.7159758176
1335	0.7158643299
1336	0.715802497
1337	0.7157254327
1338	0.7156575031
1339	0.7156078159
1340	0.7155145475
1341	0.7154026336
1342	0.715309174
1343	0.7152403321
1344	0.7150678817
1345	0.7149448889
1346	0.7148745779
1347	0.7147606559
1348	0.7146783101
1349	0.7145964386
1350	0.7145004728
1351	0.7143875837
1352	0.7143082187
1353	0.7142370497
1354	0.7141606337
1355	0.7141011958
1356	0.7140311227
1357	0.7139423046
1358	0.7138847977
1359	0.7138121249
1360	0.7137126186
1361	0.7136479172
1362	0.7135115662
1363	0.7133973772
1364	0.7133113988
1365	0.7131909316
1366	0.7130739561
1367	0.7130016538
1368	0.7129078274
1369	0.7128037629
1370	0.7127586344
1371	0.7125723657
1372	0.712515558
1373	0.7124301
1374	0.712343086
1375	0.7122423529
1376	0.7121469689
1377	0.7120842612
1378	0.7119864222
1379	0.7118911888
1380	0.7118374827
1381	0.7117472002
1382	0.7117016811
1383	0.7116246504
1384	0.7115227697
1385	0.7114456726
1386	0.7113524091
1387	0.7112546853
1388	0.7111441628
1389	0.7110497234
1390	0.7109879931
1391	0.7108924285
1392	0.7108334711
1393	0.7107637114
1394	0.7107056651
1395	0.7105978809
1396	0.7104668794
1397	0.7103661479
1398	0.7102787725
1399	0.7101357721
1400	0.7100267146
1401	0.7099443771
1402	0.7098660237
1403	0.7097659949
1404	0.7096957635
1405	0.7096251714
1406	0.7095384945
1407	0.7094633275
1408	0.709376032
1409	0.7092874903
1410	0.709207661
1411	0.7090614415
1412	0.708997945
1413	0.7089003601
1414	0.7088430192
1415	0.7087347239
1416	0.7086654255
1417	0.7085670036
1418	0.7085012613
1419	0.7084262107
1420	0.7083493602
1421	0.708221801
1422	0.7081530711
1423	0.7079991167
1424	0.7078758488
1425	0.7078083271
1426	0.7077568927
1427	0.7076755383
1428	0.7075558183
1429	0.7075071588
1430	0.7074404274
1431	0.707359924
1432	0.7071898933
1433	0.7071067023
1434	0.7069732742
1435	0.7069294849
1436	0.706865231
1437	0.7067748802
1438	0.7066805751
1439	0.7065520137
1440	0.7064853202
1441	0.7064161823
1442	0.7063474312
1443	0.706291387
1444	0.7061874511
1445	0.7060885491
1446	0.7059499211
1447	0.7058931682
1448	0.7057898092
1449	0.7057038626
1450	0.7056359354
1451	0.705573331
1452	0.7054434381
1453	0.7053714905
1454	0.7052793916
1455	0.7051864281
1456	0.705117375
1457	0.7050049895
1458	0.70492783
1459	0.7048665615
1460	0.7047912015
1461	0.7047252937
1462	0.7046085112
1463	0.7045561714
1464	0.704482249
1465	0.7044267707
1466	0.7043571801
1467	0.7041958952
1468	0.7041186963
1469	0.7040365932
1470	0.7039462055
1471	0.7038358073
1472	0.7037381969
1473	0.7036042205
1474	0.7035202533
1475	0.7034645331
1476	0.7033873536
1477	0.7032601277
1478	0.7031597663
1479	0.7030702009
1480	0.7029993104
1481	0.702930753
1482	0.7028693909
1483	0.7028073203
1484	0.7027117855
1485	0.7026347239
1486	0.702555505
1487	0.7024796354
1488	0.7024049487
1489	0.7022980216
1490	0.7022283978
1491	0.7021726384
1492	0.7020796051
1493	0.701987357
1494	0.7019265259
1495	0.7018471026
1496	0.7017738118
1497	0.7016772476
1498	0.7016144359
1499	0.7015286177
1500	0.7014820914
1501	0.7013564803
1502	0.7013121185
1503	0.7012754081
1504	0.7011875103
1505	0.701098337
1506	0.7010337871
1507	0.700892267
1508	0.7008080078
1509	0.7007337116
1510	0.700657278
1511	0.7005936318
1512	0.7005451091
1513	0.7004921333
