iter	Accuracy	MultiClass
0	0.5051958433	1.077084297
1	0.5230315747	1.060302141
2	0.5226318945	1.046929144
3	0.5273281375	1.032673331
4	0.5298760991	1.022049428
5	0.5340227818	1.011579602
6	0.5366207034	1.003381558
7	0.5417665867	0.9946265857
8	0.5447142286	0.9856814727
9	0.5483113509	0.9794434084
10	0.5567046363	0.97057589
11	0.5620503597	0.9637929715
12	0.5679456435	0.9564455271
13	0.5692446043	0.9515649994
14	0.5743904876	0.9445145292
15	0.5762889688	0.9395860946
16	0.5819344524	0.9323575168
17	0.584382494	0.92780463
18	0.5871802558	0.9228469088
19	0.5901778577	0.9180611358
20	0.5940747402	0.9131256313
21	0.5973721023	0.9085252536
22	0.5982214229	0.9059409487
23	0.6022182254	0.9020611877
24	0.6048161471	0.8973285824
25	0.6092625899	0.89280497
26	0.6116606715	0.8906393677
27	0.6175559552	0.8826560215
28	0.6235511591	0.8787601281
29	0.6270983213	0.8748194454
30	0.6283972822	0.8727031892
31	0.6352418066	0.8672806981
32	0.6408872902	0.8632908241
33	0.6435851319	0.8593232385
34	0.6477817746	0.8565609466
35	0.6526278977	0.8524070916
36	0.6544764189	0.8488178722
37	0.6576738609	0.8449864468
38	0.6604216627	0.8420470186
39	0.6636690647	0.8381973088
40	0.6676658673	0.8326201609
41	0.6709132694	0.827981572
42	0.6738609113	0.8250494234
43	0.6776079137	0.8211212031
44	0.6805555556	0.8178117298
45	0.6833533173	0.8151030701
46	0.6861510791	0.8122470971
47	0.6881494804	0.8088302186
48	0.6927957634	0.8043724509
49	0.6974420464	0.8009027434
50	0.7016886491	0.7958268184
51	0.704686251	0.7932016124
52	0.7075839329	0.7910438008
53	0.7136290967	0.7855394697
54	0.7161770584	0.7824187759
55	0.7164268585	0.7806448798
56	0.7165767386	0.7784181988
57	0.7190247802	0.7762623722
58	0.721872502	0.7729509043
59	0.7239208633	0.770265332
60	0.7244704237	0.7678232099
61	0.7255695444	0.7661259805
62	0.728117506	0.7636755854
63	0.7301159073	0.7605906262
64	0.7334132694	0.7569615477
65	0.7371103118	0.7534217971
66	0.7388589129	0.7513963521
67	0.7412569944	0.7478991588
68	0.7435551559	0.7458103549
69	0.7458033573	0.7430501718
70	0.74995004	0.7387847752
71	0.7533473221	0.7353129562
72	0.7560951239	0.7336243063
73	0.7583932854	0.7307879553
74	0.7587929656	0.7290812272
75	0.7618405276	0.7248342737
76	0.764138689	0.7213267039
77	0.76558753	0.7196695077
78	0.770383693	0.7158939176
79	0.7721822542	0.7133293888
80	0.773381295	0.7104181772
81	0.7757793765	0.7074065708
82	0.7770283773	0.7050160573
83	0.779626299	0.7015108245
84	0.7814248601	0.6994896325
85	0.7830235811	0.6970587084
86	0.7841227018	0.6951079594
87	0.7865707434	0.6920784948
88	0.7865207834	0.6905019255
89	0.7899680256	0.6878591516
90	0.7907673861	0.6856932827
91	0.7930655476	0.6831317147
92	0.7949640288	0.680502495
93	0.7997102318	0.6761322051
94	0.8007094325	0.6747249519
95	0.8026578737	0.6722358903
96	0.8023581135	0.6705872468
97	0.803107514	0.6682177069
98	0.8045063949	0.6658350314
99	0.8086031175	0.6596144158
100	0.8097022382	0.6574042066
101	0.8123001599	0.6532796095
102	0.8153477218	0.6499658234
103	0.8158473221	0.6480985596
104	0.8179456435	0.6450464541
105	0.8200939249	0.6426384919
106	0.8214428457	0.6399078349
107	0.8223920863	0.6377963748
108	0.8240407674	0.6350853709
109	0.8277378098	0.631658118
110	0.8275879297	0.6301328485
111	0.8297861711	0.6272601845
112	0.8302857714	0.6246964872
113	0.8317845723	0.6227943341
114	0.8325839329	0.620771755
115	0.8330335731	0.6192957858
116	0.8345323741	0.616993209
117	0.8366306954	0.614819205
118	0.8385291767	0.6128036227
119	0.8388289369	0.6109993858
120	0.8400779376	0.6091083285
121	0.840627498	0.6075336412
122	0.842126299	0.606034074
123	0.8429756195	0.6036208374
124	0.8447242206	0.6009455424
125	0.8461730616	0.5994058924
126	0.8481714628	0.5967742607
127	0.8492705835	0.594366322
128	0.8498201439	0.5927972435
129	0.8501199041	0.5915034234
130	0.851518785	0.5891389596
131	0.8525679456	0.5869039173
132	0.8540167866	0.5851491244
133	0.8554156675	0.5825869812
134	0.8567146283	0.5804677778
135	0.8571642686	0.5788849466
136	0.8575639488	0.5772066267
137	0.8573641087	0.575950519
138	0.8588629097	0.5726735492
139	0.8601119105	0.5710948172
140	0.8618605116	0.5670747853
141	0.862460032	0.564867641
142	0.8630595524	0.5627792147
143	0.8632094325	0.5612498936
144	0.8645083933	0.5592854447
145	0.8657573941	0.5579832272
146	0.8668565148	0.5557513362
147	0.8676059153	0.5538578401
148	0.8699040767	0.5514639076
149	0.8711031175	0.549495876
150	0.8726019185	0.5472790677
151	0.8732513989	0.5462239066
152	0.8741007194	0.544054074
153	0.8744004796	0.5428923457
154	0.8756994404	0.5410683949
155	0.8767486011	0.5391378773
156	0.8770983213	0.5373308857
157	0.8778976819	0.5354189605
158	0.8784972022	0.533254806
159	0.8789968026	0.5317213309
160	0.8792466027	0.5305114135
161	0.8802957634	0.528664662
162	0.881245004	0.5273839125
163	0.8821442846	0.5260529361
164	0.8832933653	0.5236476301
165	0.8853417266	0.5219776122
166	0.8854916067	0.5208376286
167	0.8861910472	0.518891813
168	0.887440048	0.5167896893
169	0.8884392486	0.515847228
170	0.8888888889	0.5143749032
171	0.8894884093	0.5119776314
172	0.8907374101	0.5101483762
173	0.8915367706	0.5088497033
174	0.8924860112	0.5065333857
175	0.8934852118	0.5050653786
176	0.8939348521	0.5032420595
177	0.8956834532	0.5010550415
178	0.8967825739	0.4990899448
179	0.8971822542	0.498397438
180	0.8985811351	0.4968591325
181	0.8993305356	0.4952148253
182	0.8995303757	0.4942301916
183	0.899980016	0.4923715696
184	0.9014288569	0.490829464
185	0.9023281375	0.4890317631
186	0.903077538	0.4872608386
187	0.9039268585	0.4855658803
188	0.9050259792	0.483566152
189	0.904676259	0.4826476874
190	0.9052258193	0.4814442707
191	0.9057753797	0.4800234895
192	0.9066247002	0.4785087509
193	0.9068745004	0.4774784764
194	0.9071243006	0.476728977
195	0.9087230216	0.4748529538
196	0.9088729017	0.4736884938
197	0.909422462	0.4724205241
198	0.909322542	0.4711033037
199	0.9099220624	0.4699554476
200	0.9104716227	0.4688923056
201	0.9106714628	0.4675191644
202	0.9115707434	0.4656827568
203	0.9119204636	0.4646735434
204	0.9130695444	0.4625941803
205	0.9142186251	0.460367752
206	0.9145183853	0.4588396761
207	0.9151179057	0.4568381494
208	0.9152178257	0.4560158957
209	0.9157673861	0.4542135537
210	0.9169164668	0.4526154877
211	0.9167166267	0.4512975457
212	0.9174660272	0.4508328815
213	0.9179656275	0.4492531812
214	0.9185151878	0.447934917
215	0.9194644285	0.4468690597
216	0.9196642686	0.4461987217
217	0.9205635492	0.4443707917
218	0.9212130296	0.443212834
219	0.9213129496	0.4420669591
220	0.9216127098	0.4408357853
221	0.9223621103	0.4399656317
222	0.9224120703	0.438670179
223	0.9231614708	0.4379143964
224	0.9236610711	0.4364161488
225	0.9246103118	0.4352430571
226	0.9253597122	0.4331538641
227	0.9256095124	0.432363667
228	0.9257094325	0.4313716813
229	0.9266586731	0.4301815905
230	0.9274580336	0.4295308727
231	0.9273081535	0.4285154219
232	0.9282074341	0.4267746467
233	0.9293065548	0.42562348
234	0.9295063949	0.4240276785
235	0.9302058353	0.4230450542
236	0.9308553157	0.421719248
237	0.9310051958	0.4204745682
238	0.931304956	0.4185186015
239	0.9319544365	0.4171592373
240	0.9322541966	0.416147461
241	0.9330035971	0.4150920853
242	0.9341027178	0.4141904677
243	0.934452438	0.4132001664
244	0.934302558	0.4123155748
245	0.9350519584	0.4112735653
246	0.9353517186	0.4101373519
247	0.9355515588	0.4094967956
248	0.9362010392	0.4085260329
249	0.9364008793	0.4073330313
250	0.9363009592	0.4059615473
251	0.9368505196	0.4050940431
252	0.9369004796	0.4043420487
253	0.9375999201	0.4029886452
254	0.9378497202	0.401852126
255	0.9383493205	0.4005823904
256	0.9385991207	0.3993309344
257	0.9392985612	0.397412358
258	0.9394984013	0.3964927283
259	0.9398481215	0.3957220745
260	0.9399480416	0.3950852768
261	0.9408972822	0.3938706618
262	0.9411470823	0.3929307214
263	0.9411970424	0.3914857612
264	0.9413469225	0.3911162401
265	0.9422961631	0.3894024274
266	0.9423960831	0.3888131496
267	0.9435451639	0.3873874881
268	0.9436450839	0.3867904819
269	0.9440947242	0.3858263554
270	0.9443445244	0.3852563328
271	0.9450439648	0.3841826339
272	0.9451438849	0.3831097937
273	0.9456434852	0.382035975
274	0.9456934452	0.381253496
275	0.9459932054	0.3804872823
276	0.9460931255	0.3798634526
277	0.946942446	0.3789087812
278	0.9469924061	0.3780931175
279	0.9474920064	0.3772173485
280	0.9477418066	0.3762821186
281	0.9481914468	0.3753342519
282	0.948391287	0.3746327124
