iter	Accuracy	MultiClass
0	0.48441247	1.081186764
1	0.4931055156	1.066655889
2	0.5042965627	1.05216379
3	0.5150379696	1.038529844
4	0.521932454	1.027125953
5	0.5262789768	1.016630212
6	0.528177458	1.008731299
7	0.5292266187	1.000411495
8	0.5350719424	0.9932055154
9	0.5366706635	0.9871537502
10	0.5373201439	0.9823656593
11	0.5401678657	0.9772821804
12	0.5469624301	0.969975518
13	0.5507094325	0.9653453491
14	0.5554556355	0.9586119483
15	0.5576039169	0.9545796996
16	0.5625999201	0.9493958378
17	0.5635991207	0.9465973916
18	0.5645483613	0.9441768604
19	0.5705435651	0.9390717601
20	0.5727418066	0.9359514726
21	0.575039968	0.932470146
22	0.5776878497	0.9285058471
23	0.5817845723	0.9244963569
24	0.5852817746	0.9209902118
25	0.5853317346	0.9182159382
26	0.5894784173	0.9156385278
27	0.5930255795	0.9134374616
28	0.5945243805	0.9107402474
29	0.5965227818	0.9068197163
30	0.5995203837	0.9026807757
31	0.601568745	0.8998034677
32	0.6040667466	0.8972726735
33	0.6070643485	0.8941358916
34	0.60936251	0.8915895443
35	0.6103117506	0.8890308274
36	0.6128597122	0.8870315049
37	0.6153077538	0.8841569584
38	0.6183053557	0.8818856115
39	0.6224020783	0.8791044093
40	0.6254996003	0.8756279384
41	0.6276478817	0.8724502307
42	0.6311450839	0.868592726
43	0.6331934452	0.8658770498
44	0.6357414069	0.8633348733
45	0.6386890488	0.8598634151
46	0.64068745	0.8583240536
47	0.6420863309	0.8556514943
48	0.6439348521	0.8537828209
49	0.6449340528	0.8518621942
50	0.646932454	0.8487576085
51	0.6504796163	0.8460987353
52	0.651628697	0.8445639514
53	0.6518784972	0.842387008
54	0.6558752998	0.8394656044
55	0.6587230216	0.8362975357
56	0.6629196643	0.8340773425
57	0.6644184652	0.8319008542
58	0.6654676259	0.8300384202
59	0.667216227	0.8277846458
60	0.6712130296	0.8226720917
61	0.673511191	0.8210005986
62	0.6753097522	0.8185961281
63	0.6774580336	0.8165731931
64	0.6800559552	0.8146000973
65	0.6814048761	0.8121728483
66	0.6817046363	0.8108770026
67	0.6841526779	0.809029631
68	0.6858513189	0.8066930198
69	0.6879496403	0.8045842256
70	0.6908972822	0.801791322
71	0.6924460432	0.8000574672
72	0.6927458034	0.7984212048
73	0.6941946443	0.7960569487
74	0.6956434852	0.7940627181
75	0.6967925659	0.7915097127
76	0.6993405276	0.7889836885
77	0.7004896083	0.787423239
78	0.7029376499	0.7847879836
79	0.7044364508	0.7821304206
80	0.7060851319	0.7802399095
81	0.7076838529	0.7787223492
82	0.7095323741	0.775969729
83	0.7110811351	0.7744246439
84	0.7117805755	0.7733253204
85	0.7147282174	0.7703486113
86	0.7167266187	0.7688352923
87	0.7182753797	0.7669603218
88	0.7216227018	0.7643332358
89	0.7230215827	0.7620889579
90	0.7240207834	0.7607504719
91	0.7261690647	0.7583936448
92	0.7284172662	0.7549470105
93	0.7302158273	0.7530512564
94	0.731215028	0.7513515276
95	0.7342126299	0.7493105266
96	0.7361610711	0.7473367737
97	0.7366606715	0.7460579988
98	0.7403577138	0.7430146475
99	0.7419564349	0.7415657012
100	0.7443045564	0.7380896099
101	0.7470523581	0.734727681
102	0.748501199	0.7329760226
103	0.7499000799	0.7303725874
104	0.7521982414	0.7286864193
