iter	Passed	Remaining
0	13	13171
1	29	14647
2	43	14491
3	55	13927
4	66	13253
5	80	13258
6	98	13927
7	109	13596
8	120	13264
9	131	13064
10	144	12956
11	156	12891
12	166	12653
13	176	12441
14	186	12279
15	197	12161
16	209	12127
17	220	12053
18	235	12173
19	250	12279
20	263	12262
21	274	12192
22	284	12070
23	293	11941
24	305	11908
25	316	11867
26	327	11806
27	339	11796
28	350	11747
29	361	11689
30	371	11621
31	381	11554
32	393	11535
33	405	11533
34	417	11512
35	427	11456
36	438	11420
37	451	11419
38	462	11389
39	475	11403
40	485	11360
41	497	11338
42	509	11329
43	519	11297
44	530	11261
45	542	11241
46	553	11216
47	565	11209
48	574	11152
49	585	11122
50	595	11072
51	606	11054
52	616	11023
53	638	11188
54	694	11929
55	710	11973
56	722	11955
57	762	12383
58	776	12387
59	786	12323
60	796	12254
61	807	12214
62	818	12170
63	868	12707
64	880	12665
65	889	12587
66	899	12527
67	909	12467
68	919	12412
69	930	12359
70	940	12310
71	952	12281
72	962	12219
73	973	12182
74	982	12122
75	992	12070
76	1003	12028
77	1013	11982
78	1024	11945
79	1038	11938
80	1049	11912
81	1059	11858
82	1068	11804
83	1079	11770
84	1088	11721
85	1100	11699
86	1112	11678
87	1123	11642
88	1141	11688
89	1160	11735
90	1176	11754
91	1186	11714
92	1200	11704
93	1209	11660
94	1220	11624
95	1237	11656
96	1261	11747
97	1304	12011
98	1354	12329
99	1401	12616
100	1420	12647
101	1430	12595
102	1440	12547
103	1452	12517
104	1463	12471
105	1473	12424
106	1485	12398
107	1498	12376
108	1509	12342
109	1521	12313
110	1533	12279
111	1545	12251
112	1555	12207
113	1565	12165
114	1575	12122
115	1584	12071
116	1595	12041
117	1606	12004
118	1617	11972
119	1627	11936
120	1637	11894
121	1649	11867
122	1660	11837
123	1669	11795
124	1699	11893
125	1747	12121
126	1763	12119
127	1778	12117
128	1791	12097
129	1801	12055
130	1811	12013
131	1820	11970
132	1830	11934
133	1844	11919
134	1854	11884
135	1864	11847
136	1873	11800
137	1885	11777
138	1897	11755
139	1908	11721
140	1918	11690
141	1929	11660
142	1940	11630
143	1951	11598
144	1960	11561
145	1971	11530
146	1982	11503
147	1992	11469
148	2002	11438
149	2015	11420
150	2025	11387
151	2036	11363
152	2045	11322
153	2055	11290
154	2065	11261
155	2076	11231
156	2086	11204
157	2096	11170
158	2108	11150
159	2120	11132
160	2133	11115
161	2144	11094
162	2153	11060
163	2163	11029
164	2172	10995
165	2184	10975
166	2202	10988
167	2214	10966
168	2225	10944
169	2238	10927
170	2248	10901
171	2259	10878
172	2270	10854
173	2282	10835
174	2294	10815
175	2304	10791
176	2315	10766
177	2325	10739
178	2339	10730
179	2348	10700
180	2359	10676
181	2371	10656
182	2382	10635
183	2392	10609
184	2402	10583
185	2411	10553
186	2422	10530
187	2434	10513
188	2444	10489
189	2455	10467
190	2466	10448
191	2477	10425
192	2489	10407
193	2499	10386
194	2509	10360
195	2519	10333
196	2530	10315
197	2541	10295
198	2553	10276
199	2565	10260
200	2575	10239
201	2585	10212
202	2594	10186
203	2606	10171
204	2618	10153
205	2631	10141
206	2642	10123
207	2651	10097
208	2663	10082
209	2676	10068
210	2688	10052
211	2701	10040
212	2713	10027
213	2727	10016
214	2791	10191
215	2804	10179
216	2820	10175
217	2834	10167
218	2872	10244
219	2888	10242
220	2898	10217
221	2909	10197
222	2919	10171
223	2929	10148
224	2938	10122
225	2951	10108
226	2962	10087
227	2975	10074
228	2985	10050
229	2994	10024
230	3004	10001
231	3016	9986
232	3027	9966
233	3039	9948
234	3049	9927
235	3058	9902
236	3071	9887
237	3081	9867
238	3091	9844
239	3100	9819
240	3110	9796
241	3122	9781
242	3132	9758
243	3143	9738
244	3155	9724
245	3164	9699
246	3176	9683
247	3187	9664
248	3197	9643
249	3206	9620
250	3216	9599
251	3226	9577
252	3240	9566
253	3254	9558
254	3269	9551
255	3279	9530
256	3290	9512
257	3300	9492
258	3310	9472
259	3320	9451
260	3331	9432
261	3341	9412
262	3352	9396
263	3363	9375
264	3375	9361
265	3385	9341
266	3396	9323
267	3406	9305
268	3417	9285
269	3425	9262
270	3435	9242
271	3445	9221
272	3455	9201
273	3465	9182
274	3476	9165
275	3486	9144
276	3496	9126
277	3504	9102
278	3515	9083
279	3525	9064
280	3536	9048
281	3546	9029
282	3558	9016
283	3569	8998
284	3579	8978
285	3589	8960
286	3600	8945
287	3610	8925
288	3619	8905
289	3630	8888
290	3641	8871
291	3651	8853
292	3662	8837
293	3674	8824
294	3685	8806
295	3696	8790
296	3705	8772
297	3716	8755
298	3726	8736
299	3738	8723
300	3749	8706
301	3760	8690
302	3772	8677
303	3780	8655
304	3847	8766
305	3861	8756
306	3901	8806
307	3920	8807
308	3929	8787
309	3939	8769
310	3950	8752
311	3962	8738
312	3972	8720
313	3982	8700
314	3992	8681
315	4003	8665
316	4015	8651
317	4024	8631
318	4033	8611
319	4045	8596
320	4055	8577
321	4065	8560
322	4075	8542
323	4085	8524
324	4095	8506
325	4107	8491
326	4117	8473
327	4127	8455
328	4140	8444
329	4151	8427
330	4163	8415
331	4174	8398
332	4183	8380
333	4195	8365
334	4205	8348
335	4216	8332
336	4227	8317
337	4238	8301
338	4249	8285
339	4261	8271
340	4269	8251
341	4280	8235
342	4291	8219
343	4307	8213
344	4321	8204
345	4332	8188
346	4342	8172
347	4353	8155
348	4363	8139
349	4374	8123
350	4384	8107
351	4396	8093
352	4408	8079
353	4418	8063
354	4428	8047
355	4439	8031
356	4450	8015
357	4461	8001
358	4472	7985
359	4483	7971
360	4494	7954
361	4505	7940
362	4516	7925
363	4525	7907
364	4534	7889
365	4544	7872
366	4556	7859
367	4566	7842
368	4577	7827
369	4586	7809
370	4597	7794
371	4606	7776
372	4616	7760
373	4627	7744
374	4637	7728
375	4649	7715
376	4659	7699
377	4670	7684
378	4679	7667
379	4688	7650
380	4700	7636
381	4710	7621
382	4722	7606
383	4731	7589
384	4741	7574
385	4753	7560
386	4762	7544
387	4771	7526
388	4782	7512
389	4793	7496
390	4803	7482
391	4814	7467
392	4824	7451
393	4834	7436
394	4903	7510
395	4917	7500
396	4931	7490
397	4945	7479
398	4984	7507
399	4999	7499
400	5009	7483
401	5018	7465
402	5030	7451
403	5039	7434
404	5051	7421
405	5061	7405
406	5070	7388
407	5080	7372
408	5091	7357
409	5100	7339
410	5111	7325
411	5121	7309
412	5132	7294
413	5143	7280
414	5155	7267
415	5164	7249
416	5175	7235
417	5186	7220
418	5197	7207
419	5208	7192
420	5218	7177
421	5228	7161
422	5240	7148
423	5253	7136
424	5263	7121
425	5272	7104
426	5282	7089
427	5293	7074
428	5302	7058
429	5311	7041
430	5321	7024
431	5331	7009
432	5343	6996
433	5357	6986
434	5371	6976
435	5384	6965
436	5396	6951
437	5404	6934
438	5414	6919
439	5424	6904
440	5434	6888
441	5445	6874
442	5457	6861
443	5468	6847
444	5477	6831
445	5487	6816
446	5497	6800
447	5506	6785
448	5517	6770
449	5526	6755
450	5539	6743
451	5549	6727
452	5560	6713
453	5570	6699
454	5580	6684
455	5593	6672
456	5603	6657
457	5614	6643
458	5623	6628
459	5634	6614
460	5645	6600
461	5654	6585
462	5667	6572
463	5676	6557
464	5688	6544
465	5698	6530
466	5708	6514
467	5717	6499
468	5727	6484
469	5739	6472
470	5749	6457
471	5758	6441
472	5769	6428
473	5781	6415
474	5791	6401
475	5801	6386
476	5810	6371
477	5821	6357
478	5832	6343
479	5843	6330
480	5853	6316
481	5863	6301
482	5874	6287
483	5885	6274
484	5898	6263
485	5962	6306
486	5975	6294
487	5989	6284
488	6003	6274
489	6013	6259
490	6024	6245
491	6035	6231
492	6047	6219
493	6056	6204
494	6067	6189
495	6075	6173
496	6088	6161
497	6098	6147
498	6109	6134
499	6121	6121
500	6130	6105
501	6140	6091
502	6152	6079
503	6163	6065
504	6175	6052
505	6185	6039
506	6196	6025
507	6205	6010
508	6215	5996
509	6225	5981
510	6236	5968
511	6246	5953
512	6257	5940
513	6267	5926
514	6278	5912
515	6286	5897
516	6297	5883
517	6307	5869
518	6319	5856
519	6332	5845
520	6342	5831
521	6357	5821
522	6371	5811
523	6389	5803
524	6401	5791
525	6417	5782
526	6432	5773
527	6442	5758
528	6452	5745
529	6462	5731
530	6473	5717
531	6484	5704
532	6493	5689
533	6504	5676
534	6514	5661
535	6523	5647
536	6535	5634
537	6548	5623
538	6559	5610
539	6568	5595
540	6579	5582
541	6588	5567
542	6598	5553
543	6608	5539
544	6617	5524
545	6629	5512
546	6639	5498
547	6649	5484
548	6659	5470
549	6667	5455
550	6680	5443
551	6689	5429
552	6699	5415
553	6710	5401
554	6718	5386
555	6730	5374
556	6741	5361
557	6751	5347
558	6761	5334
559	6772	5320
560	6781	5306
561	6792	5293
562	6802	5280
563	6811	5265
564	6824	5254
565	6833	5239
566	6845	5227
567	6855	5214
568	6863	5199
569	6875	5186
570	6887	5174
571	6898	5161
572	6907	5147
573	6917	5133
574	6928	5120
575	6938	5107
576	6950	5095
577	7019	5125
578	7034	5115
579	7115	5152
580	7126	5139
581	7137	5126
582	7149	5113
583	7159	5099
584	7171	5087
585	7180	5072
586	7189	5058
587	7199	5044
588	7208	5029
589	7219	5016
590	7230	5003
591	7241	4990
592	7251	4977
593	7261	4963
594	7273	4950
595	7284	4937
596	7294	4924
597	7305	4910
598	7315	4897
599	7325	4883
600	7335	4870
601	7348	4858
602	7361	4846
603	7379	4838
604	7399	4831
605	7412	4819
606	7427	4808
607	7440	4797
608	7455	4786
609	7509	4801
610	7556	4811
611	7568	4798
612	7577	4783
613	7586	4769
614	7596	4755
615	7605	4741
616	7616	4728
617	7627	4714
618	7638	4701
619	7649	4688
