iter	RMSE
216	0.5065407704
217	0.505990712
218	0.5053066061
219	0.5048847928
220	0.5045572478
221	0.5042491021
222	0.5037564301
223	0.5033090702
224	0.5027015751
225	0.5022078638
226	0.5016129469
227	0.5011310476
228	0.5004879546
229	0.5001458931
230	0.4996639524
231	0.4991170047
232	0.498501645
233	0.4979001109
234	0.4976314037
235	0.4972744056
236	0.4968369306
237	0.4963292166
238	0.4958028296
239	0.4951962967
240	0.4948875268
241	0.4943626333
242	0.4938358818
243	0.4935414886
244	0.4932077318
245	0.492817212
246	0.4922665328
247	0.4918664932
248	0.4914756845
249	0.4911605257
250	0.4906308271
251	0.4900893726
252	0.4895934872
253	0.4892813654
254	0.4887716066
255	0.4884430321
256	0.4880711221
257	0.4877438014
258	0.4873375802
259	0.4870827992
260	0.4866925971
261	0.48633898
262	0.4857253658
263	0.4853301093
264	0.4848869514
265	0.4845517619
266	0.4841490999
267	0.483509705
268	0.4830229732
269	0.4827034462
270	0.4821271344
271	0.4818434128
272	0.4813541983
273	0.4809251123
274	0.4806644646
275	0.4803896369
276	0.4799765888
277	0.4795577375
278	0.4790392816
279	0.4785135302
280	0.4782781206
281	0.4777315288
282	0.4772610729
283	0.4770125218
284	0.4766215452
285	0.4763277793
286	0.4761054419
287	0.4758514116
288	0.4753916542
289	0.4750951962
290	0.4746872308
291	0.4744684185
292	0.474108038
293	0.4737031201
294	0.4732147319
295	0.4729303527
296	0.4724779433
297	0.4722860617
298	0.4719564183
299	0.4715459282
300	0.4711804812
301	0.4709463777
302	0.4704539299
303	0.4700419066
304	0.4698426392
305	0.4694621984
306	0.4691221681
307	0.4687690873
308	0.4685501043
309	0.4683769952
310	0.4680143977
311	0.467780683
312	0.4674306544
313	0.4670421303
314	0.4667105624
315	0.4664815042
316	0.4660807932
317	0.4656783456
318	0.4652821257
319	0.4650869833
320	0.4647322249
321	0.4645625209
322	0.4641568581
323	0.4638483515
324	0.4636333139
325	0.4634023216
326	0.463064402
327	0.4627250453
328	0.462412776
329	0.4622397155
330	0.4619599103
331	0.4616160789
332	0.4612720582
333	0.4609652023
334	0.4605699305
335	0.4602687261
336	0.4600402189
337	0.4598584663
338	0.4595534088
339	0.4592703733
340	0.4590669543
341	0.4588507396
342	0.458650712
343	0.4583005346
344	0.4581832934
345	0.4579238677
346	0.4577308289
347	0.4575425299
348	0.4573017425
349	0.4570972719
350	0.4568814659
351	0.4567339467
352	0.4565699849
353	0.4562769634
354	0.4559949074
355	0.4556925899
356	0.4553764407
357	0.4552248074
358	0.4551093524
359	0.4547959704
360	0.4545163469
361	0.4543071516
362	0.4541006463
363	0.4539164033
364	0.4536474951
365	0.4533849672
366	0.4532320577
367	0.4529330415
368	0.4525933454
369	0.4524644365
370	0.4522396295
371	0.4520955839
372	0.4518375254
373	0.4516857325
374	0.4515191269
375	0.4512556248
376	0.4510610977
377	0.4508662759
378	0.4507388821
379	0.4505750119
380	0.4504722097
381	0.4502316732
382	0.4500715535
383	0.449786575
384	0.4494979412
385	0.44922129
386	0.4489442508
387	0.4486997049
388	0.4485698535
389	0.4482977273
390	0.4481306549
391	0.4479725637
392	0.4478027461
393	0.4476853668
394	0.4474231369
395	0.4471709251
396	0.446958452
397	0.4467205921
398	0.4465096826
399	0.4462695772
400	0.4460530197
401	0.4459445834
402	0.4456912347
403	0.4455461976
404	0.4454129941
405	0.4451892431
406	0.4449266997
407	0.4447570748
408	0.4445855437
409	0.4443574641
410	0.4441113429
411	0.4440147313
412	0.4439005375
413	0.4436728885
414	0.4434057678
415	0.4431615555
416	0.4430243906
417	0.4429338729
418	0.4427814657
419	0.4425797371
420	0.4424612484
421	0.4422673425
422	0.4420570118
423	0.4419256207
424	0.4418356821
425	0.4417238263
426	0.441507792
427	0.4413948623
428	0.4412762217
429	0.4411691274
430	0.4410831957
431	0.4409646295
432	0.4407574173
433	0.4404833292
434	0.4403792603
435	0.4402174713
436	0.4401288617
437	0.4399382233
438	0.439766754
439	0.4395294558
440	0.4393539999
441	0.4391487162
442	0.4389345077
443	0.4387052169
444	0.4385912
445	0.4384814666
446	0.4382751698
447	0.4380607933
448	0.4378876396
449	0.4377797063
450	0.4376474773
451	0.4374765874
452	0.4372748359
453	0.4370957196
454	0.4370088229
455	0.4369316883
456	0.436860964
457	0.4367598814
458	0.436609449
459	0.4364442698
460	0.4362679398
461	0.4361596941
462	0.4360227347
463	0.4359151066
464	0.4357986204
465	0.4355847506
466	0.4354702342
467	0.4352981074
468	0.4352123541
469	0.4350276907
470	0.4349639401
471	0.4347770357
472	0.4346456996
473	0.4345102744
474	0.4343010432
475	0.4341724153
476	0.4339696254
477	0.4338683518
478	0.4337585759
479	0.4336473873
480	0.4334878012
481	0.4333819412
482	0.4332514827
483	0.4331600231
484	0.4330276598
485	0.4329333553
486	0.4328353404
487	0.4327378582
488	0.432577682
489	0.4324759741
490	0.4323031569
491	0.4322406989
492	0.4321045158
493	0.4320162832
494	0.4318291768
495	0.4316747352
496	0.4315473904
497	0.4314532944
498	0.4313018525
499	0.4311765812
500	0.4309973811
501	0.4307775925
502	0.4306027298
503	0.4305132074
504	0.430342235
505	0.4302392415
506	0.4301311012
507	0.4300230264
508	0.4299284173
509	0.42984071
510	0.42978237
511	0.429659461
512	0.4295736735
513	0.4294410247
514	0.4293525115
515	0.4291653666
516	0.4290823314
517	0.4290251528
518	0.4289198821
519	0.4288322831
520	0.428742725
521	0.4286609145
522	0.4285579621
523	0.4283983697
524	0.4282695275
525	0.4281348257
526	0.4279621616
527	0.4278780586
528	0.4277991896
529	0.4276932025
530	0.4275045223
531	0.4273980502
532	0.4272900089
533	0.4272278872
534	0.4271169151
535	0.4270337367
536	0.4269525271
537	0.4267952993
538	0.4267186166
539	0.4266473036
540	0.4265563759
541	0.426420563
542	0.4263684247
543	0.4262849486
544	0.4261517983
545	0.4260514686
546	0.4259872833
547	0.4258883547
548	0.4257607861
549	0.425603568
550	0.4254627984
551	0.425395048
552	0.4252635096
553	0.4251712452
554	0.42510656
555	0.4250380207
556	0.4249369915
557	0.4248760257
558	0.4248072947
559	0.4246817026
560	0.4246208243
561	0.4245414172
562	0.4244701897
563	0.4243774804
564	0.4241693463
565	0.4240297898
566	0.4239607712
567	0.4238962421
568	0.4238378792
569	0.4237350586
570	0.4236389102
571	0.4235623012
572	0.4234248914
573	0.4233325773
574	0.4232522814
575	0.423179108
576	0.4231011027
577	0.4230269177
578	0.422966276
579	0.4228436517
580	0.4227586198
581	0.4227032005
582	0.4225660781
583	0.4224275221
584	0.4223122708
585	0.4221946014
586	0.4221271831
587	0.4220644986
588	0.422013146
589	0.4219484441
590	0.4218388535
591	0.4217632809
592	0.4217163232
593	0.4215850254
594	0.421532049
595	0.4214454832
596	0.4213899778
597	0.4213027997
598	0.4210735214
599	0.4210208349
600	0.4208905856
601	0.4207994416
602	0.4207351593
603	0.4206696161
604	0.4205611763
605	0.4204950098
606	0.4204550805
607	0.420280469
608	0.4201602473
609	0.4201065758
610	0.4200415284
611	0.4199876731
612	0.419915828
613	0.4198662671
614	0.4197977398
615	0.4197529584
616	0.4196949317
617	0.4195733025
618	0.4194855228
619	0.4193908685
620	0.4193178341
621	0.4192323801
622	0.4191907194
623	0.4190986657
624	0.4190394811
625	0.4189904512
626	0.4189338858
627	0.4188688877
628	0.4187890393
629	0.4187221098
630	0.4186546635
631	0.4185532405
632	0.4184482702
633	0.4183900693
634	0.4183278814
635	0.4182728276
636	0.4182184087
637	0.4181584381
638	0.4181103909
639	0.4180290679
640	0.4179715464
641	0.4179274095
642	0.4178346714
643	0.4177837485
644	0.417718063
645	0.4175746799
646	0.4174768653
647	0.4173739437
648	0.4173236898
649	0.4172315631
650	0.4171835682
651	0.4171326868
652	0.4170845326
653	0.4169778351
654	0.4168711082
655	0.4167744936
656	0.4167173394
657	0.4166692424
658	0.4165758534
659	0.4165235183
660	0.4164775486
661	0.416383342
662	0.4163276321
663	0.416261121
664	0.4161858968
665	0.4161165777
666	0.4160562702
667	0.4160099521
668	0.4159741108
669	0.4159237592
670	0.4158098529
671	0.4157457927
672	0.4156973807
673	0.4156506719
674	0.4156190518
675	0.4155694216
676	0.4154776637
677	0.4154087846
678	0.4153344228
679	0.4152923893
680	0.4151799908
681	0.415138412
682	0.4150777347
683	0.4150198045
684	0.4149428373
685	0.4148558866
686	0.4148041751
687	0.4147432804
688	0.4146898196
689	0.4146297419
690	0.4145271327
691	0.4144867412
692	0.4144215186
693	0.4143580193
694	0.4143040738
695	0.4142502479
696	0.4141690028
697	0.414087974
698	0.4139818778
699	0.4138986822
700	0.4137926069
701	0.4137427052
702	0.4136256713
703	0.4135701097
704	0.4135090731
705	0.4134461107
706	0.4133919052
707	0.4133439517
708	0.413265914
709	0.4132186016
710	0.4131703614
711	0.4131112688
712	0.4130251964
713	0.4129820204
714	0.4128758215
715	0.4127876814
716	0.4127365792
717	0.4126253019
718	0.4125526366
719	0.4124413508
720	0.4123862028
721	0.4123446438
722	0.4122382196
723	0.4121987688
724	0.412125843
725	0.4120924297
726	0.4120505165
727	0.4119729751
728	0.4119347049
729	0.411905473
730	0.411829614
731	0.4117956499
732	0.4117311422
733	0.4116891333
734	0.411648481
735	0.4115902421
736	0.4115225046
737	0.4114253633
738	0.4113788708
739	0.4113311879
740	0.4112382177
741	0.4111753471
742	0.4111182521
743	0.4110304729
744	0.4109831558
745	0.4109093533
746	0.4108377421
747	0.410804798
748	0.4107090608
749	0.4106536663
750	0.4106111259
751	0.4105491321
752	0.4104530116
753	0.410407968
754	0.4103573379
755	0.4102486812
756	0.4101960479
757	0.4101448442
758	0.410059494
759	0.4100161658
760	0.4099265145
761	0.4098400181
762	0.4098004277
763	0.4097494334
764	0.4097051246
765	0.4096663558
766	0.4096217825
767	0.4095763484
768	0.4095147874
769	0.4094574995
770	0.4094239853
771	0.4093813115
772	0.4092808208
773	0.4091782188
774	0.4090602849
775	0.4089633544
776	0.4088882945
777	0.408817716
778	0.4087706724
779	0.4087001899
780	0.408653366
781	0.4086165935
782	0.4085402232
783	0.4085019696
784	0.4084584883
785	0.4084028573
786	0.4083426803
787	0.4082231662
788	0.4081693071
789	0.4080917661
790	0.4080058072
791	0.4079082386
792	0.4078287407
793	0.4077925416
794	0.4077539232
795	0.4076933736
796	0.4076556433
797	0.4076173053
798	0.4075287043
799	0.4074520899
800	0.4074141881
801	0.4073775425
802	0.407327473
803	0.4072653116
804	0.4072208536
805	0.4071862838
806	0.4070922365
807	0.4070438537
808	0.406976749
809	0.4069417923
810	0.4069005466
811	0.4068595181
812	0.4067935589
813	0.4067403733
814	0.4066980425
815	0.4066494507
816	0.4064929543
817	0.4064453612
818	0.406389882
819	0.4063511562
820	0.4062820668
821	0.4062369214
822	0.4062048504
823	0.4061765527
824	0.4061424501
825	0.4061019604
826	0.4060486417
827	0.4059924343
828	0.4059381781
829	0.40589366
830	0.4058324981
831	0.405759754
832	0.4056755219
833	0.4056052061
834	0.4055624754
835	0.4055068876
836	0.40545404
837	0.4054189427
838	0.4053629577
839	0.4052782083
840	0.4052380955
841	0.4051927311
842	0.405141513
843	0.4050743496
844	0.4050362016
845	0.4049850485
846	0.4049441245
847	0.4048984674
848	0.4048545947
849	0.4048115444
850	0.4047258362
851	0.4046216503
852	0.4045710492
853	0.404489724
854	0.4044104353
855	0.4043593167
856	0.4043044503
857	0.4042590033
858	0.4042169299
859	0.4041818362
860	0.4041504309
861	0.4041069791
862	0.4040297208
863	0.4039701036
864	0.4039436569
865	0.403904212
866	0.4038515292
867	0.4038206174
868	0.4037825601
869	0.4037449214
870	0.4036889624
871	0.4036430034
872	0.4036100587
873	0.4035709922
874	0.4035158077
875	0.4034678487
876	0.4034347669
877	0.4034069068
878	0.4033577661
879	0.4033195425
880	0.4032714891
881	0.4032314736
882	0.4031772374
883	0.4031334666
884	0.4031044534
885	0.403074597
886	0.4030261576
887	0.402953112
888	0.4029069871
889	0.4028738136
890	0.4028278235
891	0.4027911848
892	0.4027481665
893	0.4026908358
894	0.4026217012
895	0.4025504926
896	0.4025069101
897	0.4024458607
898	0.4023963568
899	0.4023464804
900	0.4023130504
901	0.4022856603
902	0.4022488223
903	0.4022177114
904	0.402171003
905	0.4021281193
906	0.4020986292
907	0.4020470316
908	0.4019957611
909	0.4019262695
910	0.4018794952
911	0.4018265496
912	0.4017733983
913	0.4017379557
914	0.4016413916
915	0.4015130638
916	0.401478758
917	0.4014428457
918	0.4014106056
919	0.4013409333
920	0.4012981243
921	0.4012432996
922	0.4012172775
923	0.4011809894
924	0.4011467091
925	0.4011015915
926	0.4010418811
927	0.4009972729
928	0.4009596047
929	0.4009087928
930	0.4008378503
931	0.4008011412
932	0.4007620912
933	0.4006781542
934	0.4006381731
935	0.4006033669
936	0.4005712218
937	0.4004905404
938	0.4004574745
939	0.4004105674
940	0.4003753189
941	0.4003237834
942	0.4002989383
943	0.4002574209
944	0.4002271373
945	0.4001576661
946	0.4001313725
947	0.4001035743
948	0.4000520322
949	0.4000053008
950	0.3999629798
951	0.399920169
952	0.3998619086
953	0.399820507
954	0.3997811126
955	0.3997557678
956	0.3996850594
957	0.3996318768
958	0.3995893008
959	0.3995444582
960	0.3995012099
961	0.3994669963
962	0.3994310199
963	0.3993964852
964	0.3993681629
965	0.3993330207
966	0.3992945728
967	0.3992567257
968	0.399198426
969	0.3991275621
970	0.3990924563
971	0.399050611
972	0.3990101645
973	0.3989554193
974	0.3988770159
975	0.3988458862
976	0.3988074778
977	0.3987734838
978	0.3987298753
979	0.3986892486
980	0.3986606884
981	0.3986279906
982	0.3985786528
983	0.3985195998
984	0.3984806165
985	0.3984307341
986	0.3983922825
987	0.3983488339
988	0.3983256138
989	0.3982944918
990	0.3982336976
991	0.3981862786
992	0.3981262531
993	0.3980973007
994	0.3980577292
995	0.397998488
996	0.3979184651
997	0.3978848655
998	0.3977837769
999	0.3977513902
