iter	Accuracy	MultiClass
77	0.7628896882	0.7254562169
78	0.7650879297	0.723652505
79	0.7668365308	0.7205172564
80	0.768735012	0.7179254104
81	0.7706334932	0.714446072
82	0.7736810552	0.711709145
83	0.7757793765	0.7087484244
84	0.7767286171	0.7064487155
85	0.7791766587	0.7027109361
86	0.7787270184	0.7005642066
87	0.7805755396	0.6986259584
88	0.7826738609	0.6947145351
89	0.7869704237	0.689618266
90	0.7883193445	0.6874410995
91	0.7928157474	0.6831542132
92	0.7961131095	0.6795021768
93	0.7979616307	0.6767101431
94	0.7996602718	0.6738154601
95	0.8025579536	0.6713449933
96	0.8029076739	0.668163822
97	0.8048561151	0.6650271974
98	0.804756195	0.6628306304
99	0.8065047962	0.659091334
100	0.8084532374	0.6550637692
101	0.8096522782	0.6535944119
102	0.8120503597	0.6507170041
103	0.8130995204	0.6484812638
104	0.8161970424	0.6454179989
105	0.8175459632	0.643285828
106	0.8194444444	0.6399265937
107	0.8212929656	0.6361022059
108	0.8225919265	0.6339854818
109	0.8254896083	0.630606486
110	0.8264388489	0.6281483061
111	0.8283373301	0.6241668904
112	0.829686251	0.6221343545
113	0.831235012	0.6202148517
114	0.832783773	0.6174733383
115	0.8340327738	0.6150785
116	0.8358313349	0.6120903787
117	0.8357314149	0.6106794326
118	0.8369804157	0.6087241134
119	0.8378297362	0.6056864282
120	0.8392286171	0.6034915525
121	0.8402278177	0.6012257102
122	0.8413768985	0.5993804166
123	0.8441247002	0.5968916089
124	0.8459732214	0.594273917
125	0.8475719424	0.592469061
126	0.8489208633	0.5900887726
127	0.8506694644	0.5883357347
128	0.8516686651	0.5858775131
129	0.8518185452	0.5831436835
130	0.8534672262	0.582067152
131	0.8545163869	0.5804603053
132	0.8549660272	0.5785204322
133	0.8560651479	0.5765430265
134	0.8565647482	0.5747258364
135	0.857763789	0.5727536326
136	0.85931255	0.569627129
137	0.8616606715	0.5671294459
138	0.8631594724	0.5653913223
139	0.8638589129	0.5634173298
140	0.8648581135	0.5615692194
141	0.8664568345	0.5597419012
142	0.8688549161	0.5566980529
143	0.8691546763	0.5555581872
144	0.8699540368	0.5537248404
145	0.8700039968	0.5526408012
146	0.8717026379	0.5502316156
147	0.873451239	0.5487661515
148	0.8741007194	0.5473108277
149	0.87504996	0.5453875287
150	0.8767486011	0.5425216686
151	0.8776978417	0.5411800889
152	0.8787969624	0.5391056742
153	0.8790467626	0.5372815342
154	0.8804456435	0.5350936478
155	0.8820943245	0.5333826828
156	0.8821442846	0.5319690043
157	0.8836930456	0.5304449218
158	0.8848421263	0.5286695037
159	0.8856914468	0.5270355318
160	0.8870903277	0.5253861114
161	0.8886890488	0.5235125119
162	0.888988809	0.521127373
163	0.8895883293	0.5198515998
164	0.8904376499	0.5185447249
165	0.8914368505	0.5164347027
166	0.8923361311	0.5143802684
167	0.8941846523	0.5131382155
168	0.8943844924	0.5111663865
169	0.8945343725	0.5087731373
170	0.8948840927	0.5070129425
171	0.8957833733	0.5050128782
172	0.896882494	0.5032365818
173	0.8976318945	0.501741294
174	0.8985811351	0.5003889735
175	0.8988309353	0.4995025389
176	0.8997302158	0.4982783605
177	0.9004796163	0.4971923741
178	0.9010791367	0.4958042008
179	0.901628697	0.4943291251
180	0.9014288569	0.4922218118
181	0.9028776978	0.4904619535
182	0.9028776978	0.489600059
183	0.9038768985	0.4881532843
184	0.9055755396	0.4858116239
185	0.9061250999	0.4843574649
186	0.9065747402	0.4825352743
187	0.9074740208	0.4808332508
188	0.9082234213	0.4790831101
189	0.9091227018	0.4771538579
190	0.9098721023	0.4754841949
191	0.9106215028	0.4741084197
192	0.9115207834	0.4723796642
193	0.9122701839	0.4706075543
194	0.9136690647	0.4681622526
195	0.9139688249	0.4665340502
196	0.9144184652	0.4646203887
197	0.9147681855	0.4629318379
198	0.9158173461	0.4614747323
199	0.9170163869	0.4601725112
200	0.9177657874	0.4592785106
201	0.9183153477	0.4585239569
202	0.9183153477	0.4577230413
203	0.918814948	0.4565664232
204	0.9191147082	0.4554560038
205	0.9198141487	0.454185959
206	0.9205135891	0.4528659857
207	0.9210631495	0.452237151
208	0.9222621902	0.4503861121
209	0.9224620304	0.4492079231
210	0.9230615508	0.4480468232
211	0.923511191	0.447015115
212	0.9242605915	0.4453507209
213	0.9247102318	0.4442079082
214	0.925059952	0.4424988662
215	0.9259592326	0.4409960702
216	0.9263089528	0.439951638
217	0.9267585931	0.4386560885
218	0.9277577938	0.4374499731
219	0.9276079137	0.4365324618
220	0.9283073541	0.435095519
221	0.9284572342	0.4331979885
222	0.9293065548	0.4322404798
223	0.9295063949	0.4312605454
224	0.9303057554	0.4298946671
225	0.9307553957	0.4287790938
226	0.931205036	0.4275884496
227	0.9320543565	0.4261867044
228	0.9320543565	0.4246894685
229	0.932753797	0.4232659157
230	0.9332034373	0.4219647999
231	0.9336530775	0.4211060021
232	0.9339028777	0.420160465
233	0.934352518	0.4193875021
234	0.9349520384	0.4177872563
235	0.9345023981	0.4170054157
236	0.9358013589	0.4149906297
237	0.9357513989	0.4139769973
238	0.9370003997	0.4130894294
239	0.9373501199	0.4117083633
240	0.9373501199	0.4108857264
241	0.9378497202	0.4101264667
242	0.9375	0.409168882
243	0.9380495604	0.407578587
244	0.9384492406	0.4062632885
245	0.9398481215	0.4044299035
246	0.9403477218	0.4027516039
247	0.9404976019	0.4018839168
248	0.9410971223	0.4007755778
249	0.9418465228	0.3993264789
250	0.942196243	0.3979554387
251	0.9426458833	0.396933362
252	0.9430455635	0.3953022414
253	0.9432454037	0.3942567695
254	0.9434952038	0.3933275888
255	0.9440447642	0.3921651889
256	0.9439948042	0.3910969456
257	0.9446942446	0.3896245682
258	0.9451438849	0.3888202059
259	0.9455435651	0.388033878
260	0.9459432454	0.3875258504
261	0.9466926459	0.3865110646
262	0.9472422062	0.3854440062
263	0.9473920863	0.3847259036
264	0.9475419664	0.3839464796
265	0.9478916867	0.383251498
266	0.9482913669	0.3823768492
267	0.948491207	0.3816369022
268	0.9489908074	0.3802938122
269	0.9490907274	0.3795889321
270	0.9496402878	0.3786726645
271	0.9496902478	0.3778681156
272	0.9503896882	0.3763871826
273	0.9506394884	0.3757837614
274	0.9510391687	0.3745620061
275	0.9512390088	0.3736593918
276	0.9518884892	0.3719909802
277	0.9522881695	0.3708456429
278	0.9525879297	0.3695180251
279	0.9528876898	0.3689393702
280	0.9536870504	0.3680405048
281	0.9538868905	0.3670449878
282	0.9536870504	0.36630682
283	0.9539368505	0.3654854434
284	0.9539368505	0.3647780858
285	0.9541866507	0.3639214733
286	0.9544364508	0.3631972853
287	0.954636291	0.3626697703
288	0.9550359712	0.3611893752
289	0.9554356515	0.3605048533
290	0.9559852118	0.3591877626
291	0.956185052	0.3579509022
292	0.9569344524	0.3568955053
293	0.9571342926	0.3562874316
294	0.9573341327	0.3554296229
295	0.9581834532	0.3541709372
296	0.9583333333	0.3531829048
297	0.9584332534	0.3523040419
298	0.9587330136	0.3516461987
299	0.9591326938	0.3508426335
300	0.9592825739	0.3501009727
301	0.9594824141	0.3491499437
302	0.9596822542	0.3483680459
303	0.9599320544	0.3478133878
304	0.9605315747	0.3467441416
305	0.9612809752	0.3448477634
306	0.9610311751	0.3437595568
307	0.9613808953	0.3431877546
308	0.9621802558	0.3420321241
309	0.9623800959	0.3410822675
310	0.9626298961	0.340390776
311	0.962480016	0.3395511654
312	0.9626298961	0.338735694
313	0.9631794564	0.3380877399
314	0.9634292566	0.3375146015
315	0.9636290967	0.3365340013
316	0.964128697	0.3354602495
317	0.9639288569	0.3349321314
318	0.9637290168	0.3338605629
319	0.9647781775	0.3321480565
320	0.9648780975	0.3314861593
321	0.9663768985	0.3305756699
322	0.9662270184	0.3299866076
323	0.9663269384	0.3291475364
324	0.9667765787	0.3284207105
325	0.9663269384	0.3271929764
326	0.9666266986	0.3265080327
327	0.9672761791	0.3256602128
328	0.9674260592	0.3249720665
329	0.9682753797	0.3237557393
330	0.9683253397	0.3228626342
331	0.96882494	0.321726517
332	0.9691746603	0.3211962362
333	0.9696742606	0.3204576131
334	0.9696243006	0.3197358248
335	0.9700739408	0.3185460746
336	0.9701738609	0.3178021647
337	0.970373701	0.3171028159
338	0.9705235811	0.3162992266
339	0.9710731415	0.3155090768
340	0.9710231815	0.3143131513
341	0.971922462	0.3129367662
342	0.9724720224	0.3120340255
343	0.9723721023	0.3106586699
344	0.9724720224	0.3100979129
345	0.9729216627	0.3090244189
346	0.9730215827	0.308384965
347	0.9728717026	0.3072611434
348	0.9729216627	0.3066930246
349	0.9730715428	0.3059285276
350	0.973371303	0.3051516225
351	0.973421263	0.3046415338
352	0.9738709033	0.304101843
353	0.9738209432	0.3036748003
354	0.9735711431	0.3030664795
355	0.9741207034	0.3017770437
356	0.9739708233	0.3013921598
357	0.9742705835	0.3008041403
358	0.9742206235	0.3001126629
359	0.9743705036	0.299528333
360	0.975069944	0.299161899
361	0.9749200639	0.2981368622
362	0.9751199041	0.2973661786
