iter	Accuracy	MultiClass
0	0.4929556355	1.080364786
1	0.5049960032	1.063769858
2	0.5072941647	1.051308964
3	0.5101918465	1.041150399
4	0.5144884093	1.032634421
5	0.5174860112	1.02448266
6	0.5176858513	1.018009434
7	0.5214328537	1.010875729
8	0.5206834532	1.005168371
9	0.5214828137	1.000417735
10	0.5244304556	0.9961378945
11	0.5272781775	0.9920994844
12	0.5299760192	0.9885742799
13	0.5309752198	0.9830580822
14	0.5330735412	0.9788920283
15	0.5340727418	0.9751080424
16	0.5354216627	0.9718578789
17	0.5391686651	0.9679224729
18	0.5416167066	0.9650385226
19	0.5433653078	0.9626523717
20	0.5445643485	0.9599155349
21	0.5479116707	0.9571665139
22	0.5487609912	0.9546718872
23	0.5521582734	0.9510832398
24	0.5544064748	0.948909929
25	0.5572541966	0.9460137089
26	0.5605515588	0.943167235
27	0.5606015188	0.9414730863
28	0.5623501199	0.9395767142
29	0.565547562	0.9362957043
30	0.567146283	0.9345853643
31	0.5688449241	0.9319497776
32	0.5697941647	0.9300218849
33	0.570343725	0.9285036025
34	0.5711430855	0.9267433313
35	0.5744904077	0.9242038284
36	0.5761890488	0.9227396322
37	0.5775879297	0.9202418311
38	0.5776878497	0.918232875
39	0.5794864109	0.9167770127
40	0.5808353317	0.9148456352
41	0.5826338929	0.9130620583
42	0.5846322942	0.911062076
43	0.5851818545	0.9088441222
44	0.5864308553	0.9069041066
45	0.587430056	0.9052561367
46	0.5901278977	0.9037645666
47	0.590677458	0.9021842507
48	0.5915267786	0.9008045152
49	0.5932254197	0.8984995359
50	0.5947741807	0.8963094437
51	0.5964728217	0.8946813172
52	0.598371303	0.8929239268
53	0.6009192646	0.8904422226
54	0.6030175859	0.8879588531
55	0.6048161471	0.8856500282
56	0.6073641087	0.8832960104
57	0.6113109512	0.8802470645
58	0.6134592326	0.8775028173
59	0.6147082334	0.8755887453
60	0.6160571543	0.8742208687
61	0.6193545164	0.871830034
62	0.6220523581	0.8699170165
63	0.6214028777	0.8685371886
64	0.6230515588	0.8667305489
65	0.6253996803	0.8650463092
66	0.6267486011	0.8629705054
67	0.6283972822	0.8609030247
68	0.6294964029	0.8587701212
69	0.6325439648	0.857185328
70	0.6328936851	0.8550799115
71	0.6355915268	0.8532474632
72	0.6366406875	0.8507992984
73	0.6379896083	0.8493688981
74	0.6398880895	0.847174481
75	0.6417865707	0.8456760277
76	0.6427857714	0.8439840297
77	0.6447342126	0.8421689437
78	0.6465827338	0.8399591075
79	0.6469824141	0.8385951126
80	0.6489808153	0.8369571362
81	0.6498800959	0.8354609673
82	0.6537270184	0.8331222705
83	0.654726219	0.8313995746
