iter	RMSE
137	0.8301457035
138	0.8296041912
139	0.8289386914
140	0.8282384153
141	0.8276791389
142	0.8269321899
143	0.8262821524
144	0.8256283231
145	0.8247403185
146	0.8242910722
147	0.8237581877
148	0.8229830225
149	0.822427084
150	0.8220290222
151	0.8211999037
152	0.8208432317
153	0.820523471
154	0.8198970312
155	0.8195196571
156	0.8190950114
157	0.8186802879
158	0.8178478697
159	0.8172301835
160	0.8163936065
161	0.8159172232
162	0.815414363
163	0.8151266088
164	0.814276955
165	0.8136908119
166	0.8132996293
167	0.8129159275
168	0.8124494847
169	0.8119085285
170	0.8115272909
171	0.8108853495
172	0.8104816099
173	0.8099589357
174	0.8093881527
175	0.808826605
176	0.8085071173
177	0.8080136577
178	0.8076457312
179	0.807393237
180	0.8068867731
181	0.8065301104
182	0.8060664706
183	0.8053395409
184	0.8048926089
185	0.8042926027
186	0.8039252555
187	0.8035818031
188	0.8031941471
189	0.8028153823
190	0.8023013867
191	0.8018143672
192	0.8015552506
193	0.8008316507
194	0.8002205545
195	0.7997248469
196	0.799356789
197	0.7989141656
198	0.7984725494
199	0.7979427834
200	0.797706905
201	0.7973507821
202	0.7967283396
203	0.7963123694
204	0.7959673366
205	0.795600373
206	0.7951158799
207	0.7944495153
208	0.7941470441
209	0.7937470856
210	0.793376106
211	0.7930963723
212	0.7925608866
213	0.7923100721
214	0.791820839
215	0.7913637859
216	0.7909309703
217	0.7904940412
218	0.7900926437
219	0.7897894844
220	0.7892550916
221	0.7887622339
222	0.788467335
223	0.7881646716
224	0.7876918998
225	0.7871654305
226	0.7868917667
227	0.7865602819
228	0.7862479627
229	0.7859621347
230	0.7855395887
231	0.7852557055
232	0.784701378
233	0.7843951636
234	0.7840309717
235	0.7837451898
236	0.7834215131
237	0.7828641526
238	0.7822459451
239	0.7818843902
240	0.7815537067
241	0.7810814981
242	0.7807193506
243	0.780170321
244	0.7796192878
245	0.7791899379
246	0.7788110413
247	0.7785166507
248	0.7780717667
249	0.7776776355
250	0.7773834279
251	0.7770348357
252	0.7767151071
253	0.7763359486
254	0.775974319
255	0.7756189148
256	0.7751813294
257	0.774875952
258	0.7744759254
259	0.774215666
260	0.7738213153
261	0.7733932693
262	0.7729279673
263	0.7723821716
264	0.7721583772
265	0.7718477674
266	0.7716190307
267	0.771063756
268	0.7705949924
269	0.7703175073
270	0.7700017186
271	0.7695683577
272	0.7693487884
273	0.7690964835
274	0.7687597374
275	0.7685087558
276	0.7681980209
277	0.7679588657
278	0.7675894047
279	0.767359837
280	0.7670441373
281	0.7667061034
282	0.7660505112
283	0.7655796861
284	0.765271263
285	0.7648374757
286	0.764467177
287	0.7640362057
288	0.7637341558
289	0.7634362596
290	0.7630162542
291	0.7624873675
292	0.7620440705
293	0.7616485555
294	0.7614841134
295	0.7611505823
296	0.7608483492
297	0.7605275921
298	0.7603053073
299	0.7600262264
300	0.7597712505
301	0.759408427
302	0.7590645098
303	0.7588220588
304	0.7583059593
305	0.7580689272
306	0.7576736496
307	0.7572796199
308	0.7569902703
309	0.7565060797
310	0.7561792617
311	0.7559168038
312	0.7555494435
313	0.7551982361
314	0.7548975123
315	0.7544257065
316	0.7541971488
317	0.7538625392
318	0.7534988335
319	0.753081138
320	0.7527703785
321	0.7523751308
322	0.752078423
323	0.7514598186
324	0.7512396643
325	0.7508915558
326	0.7505879249
327	0.75025389
328	0.7500332811
329	0.7497201104
330	0.7494461888
331	0.749165415
332	0.7488056777
333	0.7485745608
334	0.748032221
335	0.7477829438
336	0.7473321985
337	0.7469039185
338	0.746543824
339	0.7463139329
340	0.7460495523
341	0.7457769856
342	0.7453952546
343	0.7450655821
344	0.7447962649
345	0.74440549
346	0.7441122366
347	0.7436753149
348	0.7434303685
349	0.7431580267
350	0.7428800675
351	0.742375096
352	0.7421638372
353	0.7417841408
354	0.7414784833
355	0.7410253041
356	0.74055901
357	0.7403834356
358	0.7401157064
359	0.7397607328
360	0.7395918069
361	0.7392982741
362	0.7390332684
363	0.7386622067
364	0.7383244451
365	0.7381270792
366	0.7378959149
367	0.7375607928
368	0.737152845
369	0.736854134
370	0.736417899
371	0.7362412038
372	0.7360070613
373	0.7358047372
374	0.7353973918
375	0.735163449
376	0.7347621718
377	0.7343629928
378	0.733969136
379	0.7336365631
380	0.7333785224
381	0.7330700386
382	0.7325685313
383	0.7321979463
384	0.7317191658
385	0.7314669048
386	0.7311992421
387	0.7308901678
388	0.7305234914
389	0.7301635364
390	0.7299149312
391	0.7296011674
392	0.7293103325
393	0.7289678282
394	0.7286272469
395	0.7283303575
396	0.7280736015
397	0.7276299688
398	0.7274335439
399	0.7270819214
400	0.7267620486
401	0.7264809976
402	0.7263146421
403	0.7260352431
404	0.725732707
405	0.725474918
406	0.7252148261
407	0.7248520574
408	0.7245052928
409	0.7240081296
410	0.7237863112
411	0.7234645041
412	0.7229865803
413	0.7227237225
414	0.7223959707
415	0.7220115931
416	0.7216396113
417	0.7212056044
418	0.7208914069
419	0.7205310628
420	0.7203923084
421	0.7201865385
422	0.7198568255
423	0.7195504196
424	0.7193023485
425	0.7190050613
426	0.7185860193
427	0.7183206298
428	0.7180933016
429	0.7177623541
430	0.7175652163
431	0.7172065348
432	0.7170183163
433	0.7167922609
434	0.716389251
435	0.7160812439
436	0.7157430151
437	0.7154150917
438	0.7150676255
439	0.714692415
440	0.7144229966
441	0.7141646819
442	0.7139741184
443	0.7138101589
444	0.713472693
445	0.713146671
446	0.7129597575
447	0.7127099588
448	0.7124833897
449	0.7123037034
450	0.7121024537
451	0.7115739435
452	0.7112782203
453	0.7110287837
454	0.7106199063
455	0.7104114077
456	0.7101582836
457	0.7099757721
458	0.7098188436
459	0.7095400022
460	0.7091983906
461	0.7089199435
462	0.708708898
463	0.7084565221
464	0.7080475179
465	0.7077699923
466	0.7076344194
467	0.7073554849
468	0.707135114
469	0.7069274477
470	0.7066179057
471	0.7064270331
472	0.7061676306
473	0.7058964042
474	0.7056209448
475	0.7053606052
476	0.7050809794
477	0.7049084756
478	0.7044869048
479	0.704345988
480	0.7039922358
481	0.7037497498
482	0.7033416239
483	0.703138512
484	0.7028655541
485	0.7024828472
486	0.7020987482
487	0.7019142483
488	0.7016007841
489	0.7014095968
490	0.7010105313
491	0.7006643023
492	0.7005087772
493	0.7002925599
494	0.7001485729
495	0.6998774892
496	0.6995958619
497	0.6992506036
498	0.699020297
499	0.6988129399
500	0.698635755
501	0.6983739629
502	0.6981674828
503	0.69797381
504	0.6977869537
505	0.6973973786
506	0.6971363953
507	0.69682246
508	0.6966441905
509	0.6964388854
510	0.6963045944
511	0.6960976909
512	0.6958771647
513	0.6956899754
514	0.6955119883
515	0.6953720143
516	0.6951238292
517	0.6948985041
518	0.6946991385
519	0.694487266
520	0.694320377
521	0.6939497288
522	0.6936136377
523	0.693505481
524	0.6932911881
525	0.6928388251
526	0.692550424
527	0.692355047
528	0.6921941887
529	0.6919827255
530	0.6917107322
531	0.6915283958
532	0.6911953872
533	0.6909651818
534	0.690819661
535	0.6904984098
536	0.690281832
537	0.6900544062
538	0.6897057579
539	0.689491888
540	0.6893606632
541	0.6891489197
542	0.6888619251
543	0.6886176587
544	0.6882911203
545	0.6880980322
546	0.6878685992
547	0.6877069067
548	0.6874560695
549	0.6872493272
550	0.687030444
551	0.6868707124
552	0.6866084493
553	0.6864310795
554	0.6862786593
555	0.6861338782
556	0.6859914784
557	0.6857123424
558	0.6854887775
559	0.6852527456
560	0.6851186555
561	0.6848970907
562	0.6847741892
563	0.6845749237
564	0.6843611964
565	0.6841201546
566	0.6839023236
567	0.6836936297
568	0.6833226981
569	0.6830313804
570	0.6826676294
571	0.6824085474
572	0.6821765478
573	0.6819365145
574	0.6816726612
575	0.6814538054
576	0.6812014662
577	0.6810433829
578	0.6808268612
579	0.6805549414
580	0.6803970279
581	0.6801549573
582	0.6800240461
583	0.679739996
584	0.6794629369
585	0.6792068339
586	0.6788992894
587	0.6785924854
588	0.6783610934
589	0.6782080526
590	0.6780430908
591	0.6778377377
592	0.6775973553
593	0.677499324
594	0.6773404386
595	0.6771098603
596	0.6768793133
597	0.6766957304
598	0.6765444795
599	0.6763609021
600	0.6761557166
601	0.6759495308
602	0.6755889942
603	0.6752462687
604	0.6750356866
605	0.6746647495
606	0.6744192301
607	0.6741798116
608	0.6740065089
609	0.6738111056
610	0.6736574792
611	0.6734335308
612	0.6733128418
613	0.6730631477
614	0.6727362959
615	0.6724808209
616	0.6722989012
617	0.6720988691
618	0.6718911611
619	0.6716347889
620	0.6714281755
621	0.6712010174
622	0.6710885193
623	0.6708877887
624	0.67068618
625	0.6704893361
626	0.6702150726
627	0.6700557759
628	0.6697949546
629	0.6695910433
630	0.669336729
631	0.6691453788
632	0.6689532458
633	0.6688075276
634	0.6684830563
635	0.6682189515
636	0.6680750686
637	0.6679254381
638	0.6676812466
639	0.6673521789
640	0.6671470401
641	0.6669768944
642	0.6668103446
643	0.6665718433
644	0.6664212459
645	0.6662602529
646	0.6660502947
647	0.6658791486
648	0.6656591026
649	0.6655556811
650	0.6652326717
651	0.6650987338
652	0.6648128037
653	0.6645735818
654	0.6644159644
655	0.6641364308
656	0.6639464993
657	0.663653517
658	0.6632944549
659	0.6631251233
660	0.6629334313
661	0.6626700488
662	0.6625387012
663	0.6624003204
664	0.6621692732
665	0.661981868
666	0.6617951163
667	0.6614883303
668	0.6613285605
669	0.6611254161
670	0.6609286294
671	0.6606889625
672	0.6604167484
673	0.660297354
674	0.6601660272
675	0.6599655256
676	0.6597614658
677	0.6595736469
678	0.6594262558
679	0.659261783
680	0.6591210401
681	0.6589316194
682	0.6587530437
683	0.6584260687
684	0.6581490466
685	0.6579919839
686	0.6577980407
687	0.6576462074
688	0.6574257536
689	0.6572987242
690	0.6570632496
691	0.6568052751
692	0.6566621659
693	0.6562931053
694	0.6561522196
695	0.6560227772
696	0.6558734813
697	0.6556401601
698	0.6554269497
699	0.6551224991
700	0.6548539693
701	0.6545906789
702	0.6544497349
703	0.654306147
704	0.6540784925
705	0.6537582518
706	0.6535418241
707	0.653372015
708	0.653000667
709	0.6528045031
710	0.6526051538
711	0.6524529966
712	0.6523097412
713	0.6520803502
714	0.6519243055
715	0.6517860173
716	0.6516463724
717	0.6514352426
718	0.6512308758
719	0.6511038958
720	0.6509343504
721	0.6506062868
722	0.6504451359
723	0.650241564
724	0.6500390861
725	0.6498820427
726	0.6497210371
727	0.6495016639
728	0.6493499805
729	0.6491372545
730	0.6489855945
731	0.6487299724
732	0.6485614951
733	0.6483564449
734	0.6481693254
735	0.6479248255
736	0.6477559066
737	0.6475989278
738	0.6473496042
739	0.6472136284
740	0.6470283435
741	0.6468099021
742	0.6466294663
743	0.6463765782
744	0.6462015737
745	0.6460127691
746	0.645858786
747	0.645693093
748	0.645480905
749	0.6452930302
750	0.6450350499
751	0.6447529466
752	0.6446374046
753	0.6444511565
754	0.6442365922
755	0.6440368986
756	0.6438895678
757	0.6436996938
758	0.6435093622
759	0.6432997878
760	0.6430851453
761	0.6429488187
762	0.6427960907
763	0.6424835412
764	0.6423619722
765	0.6422085166
766	0.642085739
767	0.6418888316
768	0.6417840618
769	0.6416710949
770	0.6414397333
771	0.6412494926
772	0.6410751295
773	0.6408521293
774	0.6407621202
775	0.6404977291
776	0.640348055
777	0.6401886973
778	0.6399883512
779	0.6397213239
780	0.6395663684
781	0.6393651092
782	0.6392513394
783	0.6390697991
784	0.638896583
785	0.63876926
786	0.6386025431
787	0.6384446639
788	0.6382760323
789	0.6381159583
790	0.6379162965
791	0.6377311032
792	0.6375735031
793	0.6373387299
794	0.6372352427
795	0.6370556092
796	0.6368578894
797	0.6366566413
798	0.6364568784
799	0.6363538469
800	0.6361489844
801	0.6360118849
802	0.6357972451
803	0.6356471058
804	0.6354844942
805	0.6353153304
806	0.635135944
807	0.6349353141
808	0.6347884436
809	0.6346171475
810	0.6344676189
811	0.6343464407
812	0.6342065969
813	0.6340486429
814	0.6339223463
815	0.6338202659
816	0.6336524441
817	0.6334460494
818	0.6332403953
819	0.6330227062
820	0.6329230694
821	0.6326083106
822	0.632460169
823	0.6323244131
824	0.632073406
825	0.6318776739
826	0.6317443687
827	0.6315781184
828	0.6314026147
829	0.6312077377
830	0.6310444418
831	0.6308751057
832	0.6306904899
833	0.6304935473
834	0.6302669831
835	0.6301073282
836	0.6298801161
837	0.6297463849
838	0.6296047331
839	0.6294556991
840	0.6292914114
841	0.6291038883
842	0.6289633287
843	0.6287959247
844	0.6286409001
845	0.6283684772
846	0.6282163193
847	0.628023965
848	0.6278823878
849	0.6277172471
850	0.627537839
851	0.627321525
852	0.6271709856
853	0.6269989244
854	0.626885966
855	0.6266873444
856	0.6265320758
857	0.62629398
858	0.6261385563
859	0.6259888849
860	0.6257895953
861	0.6256687024
862	0.6255170453
863	0.6253744777
864	0.6252490062
865	0.625101719
866	0.6249851302
867	0.6248516946
868	0.6246823911
869	0.6245747971
870	0.6244603649
871	0.6241944769
872	0.623952544
873	0.6238364069
874	0.6237083909
875	0.6235567392
876	0.6234683535
877	0.623308051
878	0.6231722126
879	0.6230111659
880	0.6228188957
881	0.6226830814
882	0.6224990365
883	0.622353602
884	0.6221792624
885	0.6219185684
886	0.6218449994
887	0.6216987397
888	0.6214960983
889	0.6212692936
890	0.6211093581
891	0.6209733647
892	0.6207275988
893	0.6206233287
894	0.6204233455
895	0.6202409406
896	0.6200875232
897	0.619972048
898	0.6198393209
899	0.6197096974
900	0.6195404437
901	0.6193359999
902	0.6191364006
903	0.6189409045
904	0.6188231985
905	0.6187052872
906	0.6184646234
907	0.618329147
908	0.6181696988
909	0.6180698951
910	0.6178336528
911	0.6176741428
912	0.6174339106
913	0.6171885321
914	0.6169864643
915	0.6167672317
916	0.6165475027
917	0.616376528
918	0.6162488289
919	0.6161391217
920	0.6160216647
921	0.6158123508
922	0.615694876
923	0.6155392019
924	0.6153229173
925	0.6151734422
926	0.6150311364
927	0.6148566782
928	0.6146577017
929	0.614412974
930	0.6142354774
931	0.6140535191
932	0.6138704917
933	0.6137635879
934	0.6136260979
935	0.6134270994
936	0.6133239936
937	0.6130502831
938	0.6128978562
939	0.6127479638
940	0.6126437997
941	0.6125439285
942	0.6123709899
943	0.6121290821
944	0.611949951
945	0.6117298436
946	0.611556193
947	0.6113806499
948	0.6111870868
949	0.611032968
950	0.6108929174
951	0.6106701152
952	0.6105269371
953	0.6103869175
954	0.6101659215
955	0.6100172841
956	0.6098542835
957	0.6096656193
958	0.609540248
959	0.6093821223
960	0.6091809415
961	0.6089966756
962	0.6088718714
963	0.6087512922
964	0.6085332096
965	0.6083505342
966	0.6081559543
967	0.6080739255
968	0.6078897803
969	0.6077130464
970	0.6075457379
971	0.6074016856
972	0.6072551066
973	0.6071475054
974	0.6069923529
975	0.6068754091
976	0.606743965
977	0.6065737614
978	0.6064737433
979	0.6062062181
980	0.6060647157
981	0.6059205277
982	0.6057561069
983	0.6056631234
984	0.6054881621
985	0.6052960441
986	0.6051394555
987	0.6050571077
988	0.6049416063
989	0.6047704466
990	0.6046647855
991	0.6045527791
992	0.6044073906
993	0.6042649637
994	0.6040494525
995	0.6039377774
996	0.6038219527
997	0.6037519589
998	0.603613994
999	0.603455087
1000	0.6033123164
1001	0.6031492946
1002	0.6030202918
1003	0.6028598688
1004	0.6027374448
1005	0.6026268928
1006	0.6024773074
1007	0.6022907449
1008	0.6021745531
1009	0.6019532798
1010	0.6018158573
1011	0.6016813938
1012	0.6015299624
1013	0.6014093194
1014	0.6012432491
1015	0.6011039807
1016	0.6009944888
1017	0.6008616416
1018	0.6007790155
1019	0.6006597234
1020	0.6005204288
1021	0.6003364113
1022	0.6002242505
1023	0.6001290308
1024	0.5999797196
1025	0.5998026668
1026	0.5996051212
1027	0.5994992267
1028	0.5993729248
1029	0.5992250071
1030	0.5990181235
1031	0.598866402
1032	0.5987613626
1033	0.5986644899
1034	0.598531025
1035	0.5983447323
1036	0.598184031
1037	0.5980623857
1038	0.5978610365
1039	0.5977137636
1040	0.5975616034
1041	0.5974269596
1042	0.5973387536
1043	0.59713788
1044	0.5969922724
1045	0.5968931617
1046	0.5967647075
1047	0.5966331861
1048	0.5964846193
1049	0.596371906
1050	0.5962698397
1051	0.5961581097
1052	0.5959789916
1053	0.5958750778
1054	0.5956842986
1055	0.595525701
1056	0.5954384338
1057	0.5952139409
1058	0.5951081657
1059	0.5950107436
1060	0.594864936
1061	0.5947363431
1062	0.5946185287
1063	0.5944847566
1064	0.5943923502
1065	0.5942431283
1066	0.5940520581
1067	0.5938920707
1068	0.5937530753
1069	0.5934618774
1070	0.59327131
1071	0.5930820401
1072	0.5929104921
1073	0.5928233613
1074	0.5927315088
1075	0.5925760541
1076	0.5924899235
1077	0.5924023716
1078	0.5923141122
1079	0.5922120148
1080	0.5920878744
1081	0.5919696159
1082	0.5918039198
1083	0.5916506119
1084	0.5915065261
1085	0.5912832565
1086	0.5911336521
1087	0.591029022
1088	0.5908674077
1089	0.5907166944
1090	0.5906028236
1091	0.5904143594
1092	0.590323904
1093	0.590103806
1094	0.5899835596
1095	0.5898838161
1096	0.5898113222
1097	0.5896971655
1098	0.5896153584
1099	0.5895062082
1100	0.5893624602
1101	0.5892471233
1102	0.5891462936
1103	0.5889880627
1104	0.5888949358
1105	0.5887973092
1106	0.588663161
1107	0.5884622765
1108	0.5883531359
1109	0.5882344668
1110	0.588115643
1111	0.5880331602
1112	0.587913679
1113	0.5877702904
1114	0.5875785654
1115	0.5874321138
1116	0.5873014584
1117	0.5871788805
1118	0.5869992112
1119	0.5868954901
1120	0.586701604
1121	0.5865659622
1122	0.5864192398
1123	0.5863139955
1124	0.5862028568
1125	0.5860916891
1126	0.5859708769
1127	0.585824586
1128	0.5856611181
1129	0.5856012551
1130	0.5854476832
1131	0.5853414996
1132	0.5852487261
1133	0.5850749211
1134	0.5848894643
1135	0.584704798
1136	0.5846391554
1137	0.5844234429
1138	0.5842052989
1139	0.5839980772
1140	0.5838744444
1141	0.5836909807
1142	0.5835857154
1143	0.5834240934
1144	0.5832217856
1145	0.5831361421
1146	0.5830261067
1147	0.5828724501
1148	0.5827627607
1149	0.5826992826
1150	0.5826197757
1151	0.5825105821
1152	0.5824137461
1153	0.5822860786
1154	0.5821041236
1155	0.5819753322
1156	0.5818573719
1157	0.581636158
1158	0.5815220455
1159	0.5813654779
1160	0.5812181395
1161	0.5810784331
1162	0.580944042
1163	0.5808147892
1164	0.580655697
1165	0.5804575385
1166	0.5802855691
1167	0.5801274043
1168	0.5800296003
1169	0.5799412623
1170	0.5798737413
1171	0.5797233008
1172	0.5796178997
1173	0.5795163559
1174	0.5793392929
1175	0.5792412633
1176	0.5791001602
1177	0.5789617798
1178	0.5787977169
1179	0.5786092549
1180	0.5783643416
1181	0.5781831237
1182	0.5780492971
1183	0.5779131654
1184	0.577784834
1185	0.5776959951
1186	0.577584415
1187	0.5774735583
1188	0.5773477958
1189	0.5772402262
1190	0.5771295025
1191	0.5769464139
1192	0.5768425912
1193	0.5767165465
1194	0.5766137602
1195	0.5764686008
1196	0.5763952477
1197	0.5762095479
1198	0.5761180444
1199	0.5760029172
1200	0.5759117991
1201	0.5757893886
1202	0.5756986239
1203	0.5755577634
1204	0.5753712826
1205	0.5752768538
1206	0.5751473407
1207	0.5750504264
1208	0.5749163271
1209	0.5747389823
1210	0.5746109159
1211	0.5744358786
1212	0.5743697094
1213	0.5742678698
1214	0.5741041676
1215	0.5739211186
1216	0.57376456
1217	0.5736897193
1218	0.5735762847
1219	0.5734196747
1220	0.5732455945
1221	0.5731380136
1222	0.5730311378
1223	0.5728842747
1224	0.5727900816
1225	0.5726910538
1226	0.5725129949
1227	0.5723964622
1228	0.5722611089
1229	0.5721712256
1230	0.5720287341
1231	0.5718803504
1232	0.5717543633
1233	0.5716030096
1234	0.5714783379
1235	0.5713183561
1236	0.5711760516
1237	0.5710693176
1238	0.5709218483
1239	0.5708172343
1240	0.5706585917
1241	0.5705063223
1242	0.5704137494
1243	0.5702449794
1244	0.5701462089
1245	0.5700493204
1246	0.569922967
1247	0.5697857251
1248	0.5696983727
1249	0.569571359
1250	0.5694795924
1251	0.5692735136
1252	0.569178185
1253	0.5690345426
1254	0.5689665068
1255	0.5688360841
1256	0.5687247472
1257	0.5685728749
1258	0.5684841967
1259	0.5683876803
1260	0.5682324242
1261	0.568091606
1262	0.5679691195
1263	0.5678377839
1264	0.5676057532
1265	0.567488949
1266	0.567350875
1267	0.567193868
1268	0.5670877986
1269	0.5669524603
1270	0.5668451087
1271	0.56672867
1272	0.5665941855
1273	0.5664926674
1274	0.5663645398
1275	0.5661921427
1276	0.5661068797
1277	0.5659503373
1278	0.565909544
1279	0.5658453853
1280	0.5656493706
1281	0.565529577
1282	0.5654188655
1283	0.565309104
1284	0.5651449238
1285	0.5650398757
1286	0.5648947344
1287	0.5647223186
1288	0.5645174384
1289	0.5644159204
1290	0.5642705458
1291	0.5642181081
1292	0.5641409687
1293	0.5640611639
1294	0.5639594688
1295	0.5638360576
1296	0.5636830298
1297	0.5635644984
1298	0.5634749892
1299	0.5633473159
1300	0.5632470376
1301	0.5631552192
1302	0.5630494021
1303	0.5629492077
1304	0.5627119616
1305	0.5626009213
1306	0.5624959339
1307	0.5624007626
1308	0.5622549596
1309	0.562185186
1310	0.5620040827
1311	0.5619090745
1312	0.5617746699
1313	0.5617022796
1314	0.5615642585
1315	0.5614431708
1316	0.5613021945
1317	0.5612351489
1318	0.5610967441
1319	0.5609948644
1320	0.5609092438
1321	0.5608390632
1322	0.5607550646
1323	0.5605840276
1324	0.5604747951
1325	0.5604015105
1326	0.5603435142
1327	0.5602844167
1328	0.5600908497
1329	0.5599330163
1330	0.5597876736
1331	0.5596994043
1332	0.5595786429
1333	0.5594117013
1334	0.5592501351
1335	0.5591109587
1336	0.5589612969
1337	0.55884252
1338	0.558698092
1339	0.5585932912
1340	0.558433007
1341	0.5583761157
1342	0.5582192725
1343	0.5580644824
1344	0.5579375801
1345	0.5578098375
1346	0.5577049285
1347	0.5575356698
1348	0.5573940448
1349	0.557318732
1350	0.5572401497
1351	0.5571650888
1352	0.5570624807
1353	0.5569031373
1354	0.5568121787
1355	0.5566971865
1356	0.5565847954
1357	0.556459896
1358	0.5563579304
1359	0.556255982
1360	0.5561749468
1361	0.5560358378
1362	0.5559345227
1363	0.5557613686
1364	0.5556437367
1365	0.5554428659
1366	0.5553506866
1367	0.5552579675
1368	0.5551739853
1369	0.5551009028
1370	0.5549949348
1371	0.5549125462
1372	0.5548050838
1373	0.5547104263
1374	0.5546090896
1375	0.554488349
1376	0.5543789914
1377	0.5542436162
1378	0.554164458
1379	0.5540384621
1380	0.5538736611
1381	0.5537829786
1382	0.553683148
1383	0.5535699973
1384	0.5534220953
1385	0.5533771146
1386	0.5532313685
1387	0.5531239807
1388	0.5529851087
1389	0.5528872208
1390	0.5527743661
1391	0.5526110384
1392	0.5525001746
1393	0.5523448795
1394	0.552240914
1395	0.5521580191
1396	0.5520499793
1397	0.5519153227
1398	0.5518043332
1399	0.551706821
1400	0.5516087661
1401	0.5515055155
1402	0.551441804
1403	0.5513353669
1404	0.5512003176
1405	0.5511047028
1406	0.5509678729
1407	0.5508194451
1408	0.5507118622
1409	0.5506220738
1410	0.5504688973
1411	0.5503638693
1412	0.5502944129
1413	0.5502104132
1414	0.5500648651
1415	0.5499556327
1416	0.5498403826
1417	0.5497361169
1418	0.5496245683
1419	0.5495038293
1420	0.5493685883
1421	0.5492918396
1422	0.5490945521
1423	0.54898655
1424	0.5488652782
1425	0.5487923163
1426	0.5486845711
1427	0.5486127625
1428	0.5484314056
1429	0.5483524674
1430	0.5482444459
1431	0.5481283459
1432	0.548029207
1433	0.5479678177
1434	0.5478713165
1435	0.5476791787
1436	0.5475355557
1437	0.5473984018
1438	0.5473154594
1439	0.5472048707
1440	0.5470878922
1441	0.5469896906
1442	0.5468646633
1443	0.5467207988
1444	0.5466076616
1445	0.5465445699
1446	0.5463632937
1447	0.5461773201
1448	0.5460640685
1449	0.5459242501
1450	0.5458001248
1451	0.5456875685
1452	0.5455800543
1453	0.545474087
1454	0.5453096816
1455	0.5451811917
1456	0.5450415115
1457	0.5448877629
1458	0.5447904963
1459	0.5447213656
1460	0.544666048
1461	0.5445844542
1462	0.5444983975
1463	0.5443843809
1464	0.5443109927
1465	0.5441691536
1466	0.5440669816
1467	0.5439345756
1468	0.5438424258
1469	0.5437525835
1470	0.5436116429
1471	0.5434538814
1472	0.5433222084
1473	0.5432635507
1474	0.5431139035
1475	0.543051719
1476	0.542939237
1477	0.5428550966
1478	0.5427413578
1479	0.542602796
1480	0.542529765
1481	0.5424579777
1482	0.5423379088
1483	0.5422419601
1484	0.5420989618
1485	0.5419455854
1486	0.5418182714
1487	0.5417260753
1488	0.5416648898
1489	0.5415331054
1490	0.5413638336
1491	0.5412722116
1492	0.5411637499
1493	0.541032608
1494	0.5409258956
1495	0.5408593577
1496	0.5406695057
1497	0.5405120147
1498	0.5403922105
1499	0.540239741
1500	0.5401699975
1501	0.5400923894
1502	0.5399834717
1503	0.539900586
1504	0.5397758023
1505	0.5396624664
1506	0.539562245
1507	0.5394634971
1508	0.539324698
1509	0.5391447845
1510	0.5390239582
1511	0.5389277253
1512	0.5388464736
1513	0.5386740114
1514	0.5385727041
1515	0.5384595644
